Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
743,James Garner,eng,DF,MF,Everton,Premier League,23,2001,2.8,0,2,0,0.0,0.71,0.00,0.00,,29.3,1,0,0,0.0,0.0,0.02,0.0,0.0
744,Yarek Gasiorowski,es,DF,,Valencia,La Liga,19,2005,3.0,0,1,0,0.0,0.33,0.00,0.00,,8.7,0,0,0,0.1,0.1,0.15,-0.1,-0.1
745,Federico Gatti,it,DF,,Juventus,Serie A,26,1998,5.7,0,5,2,40.0,0.87,0.35,0.00,0.00,10.1,0,0,0,0.6,0.6,0.12,-0.6,-0.6
746,Gavi,es,MF,,Barcelona,La Liga,20,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
747,Paulo Gazzaniga,ar,GK,,Girona,La Liga,32,1992,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
748,Jean-Philippe Gbamin,ci,MF,,Nantes,Ligue 1,29,1995,1.2,0,1,0,0.0,0.87,0.00,0.00,,11.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1
749,Yann Gboho,fr,FW,MF,Toulouse,Ligue 1,23,2001,7.8,2,18,7,38.9,2.30,0.89,0.11,0.29,17.1,0,0,0,1.7,1.7,0.10,+0.3,+0.3
750,David de Gea,es,GK,,Fiorentina,Serie A,33,1990,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
751,Lutsharel Geertruida,nl,DF,,RB Leipzig,Bundesliga,24,2000,4.2,0,2,0,0.0,0.47,0.00,0.00,,5.6,0,0,0,0.6,0.6,0.30,-0.6,-0.6
752,Dennis Geiger,de,MF,,Hoffenheim,Bundesliga,26,1998,1.9,0,1,0,0.0,0.53,0.00,0.00,,26.9,0,0,0,0.0,0.0,0.02,0.0,0.0
753,Valentin Gendrey,fr,DF,,Lecce,Serie A,24,2000,2.0,0,2,0,0.0,1.00,0.00,0.00,,12.2,0,0,0,0.2,0.2,0.09,-0.2,-0.2
754,Valentin Gendrey,fr,DF,FW,Hoffenheim,Bundesliga,24,2000,3.3,1,1,1,100.0,0.30,0.30,1.00,1.00,18.5,0,0,0,0.3,0.3,0.33,+0.7,+0.7
755,Denis Genreau,au,MF,,Toulouse,Ligue 1,25,1999,0.2,0,3,0,0.0,14.21,0.00,0.00,,25.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
756,Yannick Gerhardt,de,MF,DF,Wolfsburg,Bundesliga,30,1994,1.1,0,2,0,0.0,1.76,0.00,0.00,,21.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
757,Max Geschwill,de,DF,,Holstein Kiel,Bundesliga,23,2001,3.9,1,3,1,33.3,0.78,0.26,0.33,1.00,7.7,0,0,0,0.4,0.4,0.14,+0.6,+0.6
758,Daniele Ghilardi,it,DF,,Hellas Verona,Serie A,21,2003,2.0,0,3,2,66.7,1.52,1.01,0.00,0.00,10.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
759,Lautaro Gianetti,ar,DF,,Udinese,Serie A,30,1993,3.4,1,1,1,100.0,0.30,0.30,1.00,1.00,5.9,0,0,0,0.1,0.0,0.00,+0.9,+1.0
760,Dimitris Giannoulis,gr,DF,,Augsburg,Bundesliga,29,1995,6.8,0,8,3,37.5,1.18,0.44,0.00,0.00,18.3,0,0,0,0.7,0.7,0.09,-0.7,-0.7
761,Morgan Gibbs-White,eng,MF,,Nott'ham Forest,Premier League,24,2000,5.6,1,13,6,46.2,2.31,1.07,0.08,0.17,16.4,1,0,0,0.8,0.8,0.07,+0.2,+0.2
762,Armin Gigovic,ba,MF,,Holstein Kiel,Bundesliga,22,2002,3.7,1,7,1,14.3,1.90,0.27,0.14,1.00,18.2,1,0,0,0.4,0.4,0.06,+0.6,+0.6
763,Bryan Gil,es,FW,MF,Girona,La Liga,23,2001,5.8,1,14,6,42.9,2.42,1.04,0.07,0.17,19.3,0,0,0,1.3,1.3,0.09,-0.3,-0.3
764,Mario Gila,es,DF,,Lazio,Serie A,24,2000,5.0,1,5,2,40.0,1.00,0.40,0.20,0.50,13.9,0,0,0,0.5,0.5,0.10,+0.5,+0.5
765,Billy Gilmour,sct,MF,,Brighton,Premier League,23,2001,1.1,0,1,0,0.0,0.92,0.00,0.00,,25.5,1,0,0,0.1,0.1,0.08,-0.1,-0.1
766,Billy Gilmour,sct,MF,,Napoli,Serie A,23,2001,1.3,0,1,0,0.0,0.80,0.00,0.00,,27.3,0,0,0,0.0,0.0,0.04,0.0,0.0
767,Benedikt Gimber,de,DF,,Heidenheim,Bundesliga,27,1997,6.9,0,1,0,0.0,0.15,0.00,0.00,,7.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
768,Gvidas Gineitis,lt,MF,,Torino,Serie A,20,2004,1.6,0,4,1,25.0,2.50,0.62,0.00,0.00,28.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
769,Matthias Ginter,de,DF,,Freiburg,Bundesliga,30,1994,4.7,0,3,0,0.0,0.64,0.00,0.00,,17.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2
770,Jamie Gittens,eng,FW,,Dortmund,Bundesliga,20,2004,3.7,2,5,3,60.0,1.35,0.81,0.40,0.67,15.2,0,0,0,0.6,0.6,0.12,+1.4,+1.4
771,Serge Gnabry,de,FW,MF,Bayern Munich,Bundesliga,29,1995,5.1,2,17,8,47.1,3.35,1.58,0.12,0.25,14.0,0,0,0,2.2,2.2,0.13,-0.2,-0.2
772,Ben Godfrey,eng,DF,,Atalanta,Serie A,26,1998,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
773,Saba Goglichidze,ge,DF,,Empoli,Serie A,20,2004,5.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
774,Edoardo Goldaniga,it,DF,,Como,Serie A,30,1993,2.5,0,1,0,0.0,0.40,0.00,0.00,,11.4,0,0,0,0.0,0.0,0.03,0.0,0.0
775,Pierluigi Gollini,it,GK,,Genoa,Serie A,29,1995,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
776,Aleksandr Golovin,ru,MF,,Monaco,Ligue 1,28,1996,4.0,0,8,2,25.0,1.98,0.50,0.00,0.00,20.9,0,0,0,0.7,0.7,0.09,-0.7,-0.7
777,André Gomes,pt,MF,,Lille,Ligue 1,31,1993,3.2,0,1,0,0.0,0.31,0.00,0.00,,30.7,0,0,0,0.0,0.0,0.02,0.0,0.0
778,Angel Gomes,eng,MF,,Lille,Ligue 1,24,2000,5.0,1,4,2,50.0,0.79,0.40,0.25,0.50,22.3,1,0,1,1.3,0.5,0.12,-0.3,+0.5
779,João Gomes,br,MF,,Wolves,Premier League,23,2001,7.3,0,4,0,0.0,0.55,0.00,0.00,,23.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2
780,Rodrigo Gomes,pt,FW,MF,Wolves,Premier League,21,2003,1.3,0,2,0,0.0,1.54,0.00,0.00,,20.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
781,Toti Gomes,pt,DF,,Wolves,Premier League,25,1999,6.0,0,1,0,0.0,0.17,0.00,0.00,,35.4,0,0,0,0.0,0.0,0.01,0.0,0.0
782,Carlos Gómez,co,FW,MF,Rennes,Ligue 1,22,2002,1.5,1,2,1,50.0,1.36,0.68,0.50,1.00,15.9,0,0,0,0.1,0.1,0.05,+0.9,+0.9
783,Dani Gómez,es,FW,,Valencia,La Liga,26,1998,4.5,1,7,4,57.1,1.57,0.90,0.14,0.25,13.8,0,0,0,1.0,1.0,0.14,0.0,0.0
784,Joe Gomez,eng,DF,,Liverpool,Premier League,27,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
785,Moi Gómez,es,MF,FW,Osasuna,La Liga,30,1994,3.5,0,1,0,0.0,0.29,0.00,0.00,,14.3,0,0,0,0.1,0.1,0.12,-0.1,-0.1
786,Sergi Gómez,es,DF,,Espanyol,La Liga,32,1992,5.0,0,2,1,50.0,0.40,0.20,0.00,0.00,8.7,0,0,0,0.3,0.3,0.15,-0.3,-0.3
787,Sergio Gómez,es,MF,DF,Real Sociedad,La Liga,24,2000,8.6,0,5,3,60.0,0.58,0.35,0.00,0.00,28.6,2,0,0,0.2,0.2,0.04,-0.2,-0.2
788,Unai Gómez,es,MF,FW,Athletic Club,La Liga,21,2003,3.4,0,5,0,0.0,1.48,0.00,0.00,,18.8,0,0,0,0.4,0.4,0.09,-0.4,-0.4
789,Fabio González,es,MF,,Las Palmas,La Liga,27,1997,0.5,0,2,0,0.0,4.00,0.00,0.00,,16.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
790,Nicolás González,ar,FW,,Juventus,Serie A,26,1998,2.5,0,2,0,0.0,0.80,0.00,0.00,,26.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
791,Urko González,es,MF,,Real Sociedad,La Liga,23,2001,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
792,Anthony Gordon,eng,FW,,Newcastle Utd,Premier League,23,2001,7.6,2,11,4,36.4,1.45,0.53,0.09,0.25,17.4,0,1,2,3.3,1.7,0.16,-1.3,-0.7
793,Leon Goretzka,de,DF,,Bayern Munich,Bundesliga,29,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
794,Andoni Gorosabel,es,DF,,Athletic Club,La Liga,28,1996,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
795,Robin Gosens,de,DF,,Fiorentina,Serie A,30,1994,5.7,1,4,2,50.0,0.70,0.35,0.25,0.50,12.5,0,0,0,0.7,0.7,0.17,+0.3,+0.3
796,Robin Gosens,de,DF,,Union Berlin,Bundesliga,30,1994,1.0,0,1,0,0.0,1.00,0.00,0.00,,23.6,0,0,0,0.0,0.0,0.02,0.0,0.0
797,Mario Götze,de,MF,FW,Eint Frankfurt,Bundesliga,32,1992,3.4,0,1,1,100.0,0.29,0.29,0.00,0.00,8.2,0,0,0,0.1,0.1,0.11,-0.1,-0.1
798,Amine Gouiri,dz,FW,MF,Rennes,Ligue 1,24,2000,5.9,1,18,8,44.4,3.07,1.36,0.06,0.13,16.9,0,0,0,2.2,2.2,0.12,-1.2,-1.2
799,Jeffrey Gouweleeuw,nl,DF,,Augsburg,Bundesliga,33,1991,7.0,0,2,0,0.0,0.29,0.00,0.00,,37.9,0,0,1,0.8,0.1,0.03,-0.8,-0.1
800,Kamil Grabara,pl,GK,,Wolfsburg,Bundesliga,25,1999,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
801,Jonathan Gradit,fr,DF,,Lens,Ligue 1,31,1992,5.8,0,7,2,28.6,1.20,0.34,0.00,0.00,18.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3
802,José Gragera,es,MF,,Espanyol,La Liga,23,2000,6.3,0,2,0,0.0,0.32,0.00,0.00,,20.3,0,0,0,0.0,0.0,0.02,0.0,0.0
803,Samuel Grandsir,fr,MF,FW,Le Havre,Ligue 1,28,1996,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
804,Alberto Grassi,it,MF,,Empoli,Serie A,29,1995,5.1,0,1,1,100.0,0.20,0.20,0.00,0.00,16.1,0,0,0,0.2,0.2,0.21,-0.2,-0.2
805,Ryan Gravenberch,nl,MF,,Liverpool,Premier League,22,2002,8.0,0,3,2,66.7,0.38,0.25,0.00,0.00,26.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
806,Archie Gray,eng,MF,DF,Tottenham,Premier League,18,2006,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
807,Jack Grealish,eng,FW,MF,Manchester City,Premier League,29,1995,3.8,0,7,2,28.6,1.82,0.52,0.00,0.00,16.5,0,0,0,0.5,0.5,0.08,-0.5,-0.5
808,Jacob Greaves,eng,DF,,Ipswich Town,Premier League,24,2000,7.0,0,5,2,40.0,0.71,0.29,0.00,0.00,9.6,0,0,0,0.4,0.4,0.08,-0.4,-0.4
809,Mason Greenwood,eng,FW,,Marseille,Ligue 1,23,2001,7.9,6,26,12,46.2,3.31,1.53,0.19,0.42,21.3,1,1,1,2.5,1.7,0.07,+3.5,+3.3
810,Michael Gregoritsch,at,FW,,Freiburg,Bundesliga,30,1994,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
811,Dominik Greif,sk,GK,,Mallorca,La Liga,27,1997,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
812,Antoine Griezmann,fr,FW,MF,Atlético Madrid,La Liga,33,1991,8.4,3,10,4,40.0,1.19,0.48,0.30,0.75,16.7,2,0,0,1.4,1.4,0.14,+1.6,+1.6
813,Vincenzo Grifo,it,FW,,Freiburg,Bundesliga,31,1993,6.2,3,21,7,33.3,3.41,1.14,0.14,0.43,19.6,2,0,1,2.2,1.4,0.07,+0.8,+1.6
814,Florian Grillitsch,at,MF,DF,Hoffenheim,Bundesliga,29,1995,4.0,0,3,0,0.0,0.74,0.00,0.00,,27.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
815,Álex Grimaldo,es,DF,,Leverkusen,Bundesliga,29,1995,7.0,1,17,5,29.4,2.43,0.72,0.06,0.20,20.2,2,0,0,1.1,1.1,0.06,-0.1,-0.1
816,Pascal Groß,de,MF,,Dortmund,Bundesliga,33,1991,5.7,0,6,1,16.7,1.05,0.18,0.00,0.00,23.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3
817,Brajan Gruda,de,FW,,Brighton,Premier League,20,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
818,Marco Grüll,at,MF,FW,Werder Bremen,Bundesliga,26,1998,2.6,1,6,3,50.0,2.34,1.17,0.17,0.33,15.5,0,0,0,1.3,1.3,0.22,-0.3,-0.3
819,Albert Grønbaek,dk,MF,FW,Rennes,Ligue 1,23,2001,5.9,1,14,7,50.0,2.37,1.18,0.07,0.14,19.3,1,0,0,0.8,0.8,0.06,+0.2,+0.2
820,Vicente Guaita,es,GK,,Celta Vigo,La Liga,37,1987,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
821,Sergi Guardiola,es,FW,,Rayo Vallecano,La Liga,33,1991,0.7,0,1,0,0.0,1.50,0.00,0.00,,11.7,0,0,0,0.1,0.1,0.13,-0.1,-0.1
822,Nemanja Gudelj,rs,MF,DF,Sevilla,La Liga,32,1991,8.0,0,6,1,16.7,0.75,0.12,0.00,0.00,29.5,2,0,0,0.2,0.2,0.03,-0.2,-0.2
823,Gabriel Gudmundsson,se,DF,,Lille,Ligue 1,25,1999,5.9,0,5,0,0.0,0.84,0.00,0.00,,21.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2
824,Gonçalo Guedes,pt,FW,MF,Wolves,Premier League,27,1996,0.9,0,1,0,0.0,1.11,0.00,0.00,,16.1,0,0,0,0.0,0.0,0.04,0.0,0.0
825,Axel Gueguin,fr,FW,,Montpellier,Ligue 1,19,2005,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
826,Marc Guéhi,eng,DF,,Crystal Palace,Premier League,24,2000,8.0,1,1,1,100.0,0.12,0.12,1.00,1.00,3.6,0,0,0,0.2,0.2,0.18,+0.8,+0.8
827,Mattéo Guendouzi,fr,MF,,Lazio,Serie A,25,1999,7.7,1,9,3,33.3,1.17,0.39,0.11,0.33,22.5,0,0,0,0.3,0.3,0.04,+0.7,+0.7
828,Javier Guerra,es,MF,FW,Valencia,La Liga,21,2003,4.8,0,9,0,0.0,1.87,0.00,0.00,,24.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3
829,Raphaël Guerreiro,pt,DF,,Bayern Munich,Bundesliga,30,1993,4.7,0,4,1,25.0,0.86,0.21,0.00,0.00,20.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2
830,Evann Guessand,ci,FW,MF,Nice,Ligue 1,23,2001,7.4,4,18,8,44.4,2.42,1.08,0.22,0.50,12.0,0,0,0,3.4,3.4,0.19,+0.6,+0.6
831,Ander Guevara,es,MF,,Alavés,La Liga,27,1997,6.2,0,5,0,0.0,0.80,0.00,0.00,,21.3,0,0,0,0.3,0.3,0.07,-0.3,-0.3
832,Pape Gueye,sn,MF,,Villarreal,La Liga,25,1999,6.1,0,10,4,40.0,1.63,0.65,0.00,0.00,19.8,0,0,0,0.6,0.6,0.06,-0.6,-0.6
833,Morgan Guilavogui,gn,FW,,St. Pauli,Bundesliga,26,1998,3.2,0,4,0,0.0,1.25,0.00,0.00,,17.5,0,0,0,0.5,0.5,0.12,-0.5,-0.5
834,Frederic Guilbert,fr,DF,,Lecce,Serie A,29,1994,4.2,0,3,0,0.0,0.72,0.00,0.00,,27.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
835,Luis Guilherme,br,MF,,West Ham,Premier League,18,2006,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
836,Hugo Guillamón,es,MF,,Valencia,La Liga,24,2000,3.4,0,1,0,0.0,0.29,0.00,0.00,,28.1,0,0,0,0.0,0.0,0.02,0.0,0.0
837,Bruno Guimarães,br,MF,,Newcastle Utd,Premier League,26,1997,7.9,0,8,2,25.0,1.01,0.25,0.00,0.00,21.1,0,0,0,0.5,0.5,0.06,-0.5,-0.5
838,Bahereba Guirassy,fr,FW,,Nantes,Ligue 1,18,2006,0.1,1,1,1,100.0,8.18,8.18,1.00,1.00,17.5,0,0,0,0.4,0.4,0.37,+0.6,+0.6
839,Serhou Guirassy,gn,FW,,Dortmund,Bundesliga,28,1996,4.8,4,20,9,45.0,4.18,1.88,0.20,0.44,11.9,0,0,0,3.9,3.9,0.20,+0.1,+0.1
840,Marc Guiu,es,FW,,Chelsea,Premier League,18,2006,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
841,Péter Gulácsi,hu,GK,,RB Leipzig,Bundesliga,34,1990,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
842,Arda Güler,tr,MF,FW,Real Madrid,La Liga,19,2005,2.8,0,10,4,40.0,3.59,1.43,0.00,0.00,15.9,0,0,0,1.0,1.0,0.10,-1.0,-1.0
843,Gerard Gumbau,es,MF,,Rayo Vallecano,La Liga,29,1994,2.9,0,3,2,66.7,1.03,0.69,0.00,0.00,14.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2
844,İlkay Gündoğan,de,MF,,Manchester City,Premier League,34,1990,5.2,0,11,2,18.2,2.12,0.39,0.00,0.00,17.7,2,0,0,1.3,1.3,0.12,-1.3,-1.3
845,Christian Günter,de,DF,,Freiburg,Bundesliga,31,1993,6.6,1,5,1,20.0,0.75,0.15,0.20,1.00,27.4,0,0,0,0.1,0.1,0.02,+0.9,+0.9
846,Jon Guridi,es,MF,,Alavés,La Liga,29,1995,5.0,0,4,1,25.0,0.79,0.20,0.00,0.00,15.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
847,Gorka Guruzeta,es,FW,,Athletic Club,La Liga,28,1996,6.6,2,14,6,42.9,2.12,0.91,0.14,0.33,15.3,0,0,0,1.1,1.1,0.08,+0.9,+0.9
848,Malo Gusto,fr,DF,,Chelsea,Premier League,21,2003,5.8,0,6,1,16.7,1.03,0.17,0.00,0.00,25.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2
849,Miguel Gutiérrez,es,DF,,Girona,La Liga,23,2001,9.0,0,6,3,50.0,0.67,0.33,0.00,0.00,24.6,0,0,0,0.4,0.4,0.07,-0.4,-0.4
850,Albert Guðmundsson,is,MF,,Fiorentina,Serie A,27,1997,2.2,3,4,1,25.0,1.81,0.45,0.25,1.00,28.5,1,2,2,1.8,0.2,0.06,+1.2,+0.8
851,Joško Gvardiol,hr,DF,,Manchester City,Premier League,22,2002,7.5,2,10,6,60.0,1.34,0.80,0.20,0.33,16.1,0,0,0,0.4,0.4,0.04,+1.6,+1.6
852,Emmanuel Gyasi,gh,DF,FW,Empoli,Serie A,30,1994,8.0,2,5,3,60.0,0.63,0.38,0.40,0.67,8.0,0,0,0,1.2,1.2,0.25,+0.8,+0.8
853,Christian Gytkjær,dk,FW,,Venezia,Serie A,34,1990,2.0,0,3,0,0.0,1.48,0.00,0.00,,16.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2
854,Erling Haaland,no,FW,,Manchester City,Premier League,24,2000,8.0,10,34,22,64.7,4.26,2.75,0.26,0.41,13.4,1,1,1,6.5,5.7,0.17,+3.5,+3.3
855,Nicolas Haas,ch,MF,,Empoli,Serie A,28,1996,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
856,Janik Haberer,de,DF,MF,Union Berlin,Bundesliga,30,1994,4.0,0,3,0,0.0,0.74,0.00,0.00,,13.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
857,Robin Hack,de,FW,,Gladbach,Bundesliga,26,1998,3.5,0,9,3,33.3,2.56,0.85,0.00,0.00,18.2,0,0,0,0.5,0.5,0.05,-0.5,-0.5
858,Saad El Haddad,ma,MF,,Venezia,Serie A,19,2005,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
859,Munir El Haddadi,ma,MF,FW,Leganés,La Liga,29,1995,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
860,Amadou Haidara,ml,MF,,RB Leipzig,Bundesliga,26,1998,4.7,0,7,0,0.0,1.48,0.00,0.00,,20.3,0,0,0,0.4,0.4,0.06,-0.4,-0.4
861,Massadio Haïdara,ml,DF,,Brest,Ligue 1,31,1992,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
862,Antoine Hainaut,fr,DF,MF,Parma,Serie A,22,2002,2.9,1,3,2,66.7,1.05,0.70,0.33,0.50,13.9,0,0,0,0.5,0.5,0.18,+0.5,+0.5
863,Mohamed Haj,tn,MF,,Parma,Serie A,19,2005,0.4,0,2,1,50.0,4.86,2.43,0.00,0.00,10.3,0,0,0,0.3,0.3,0.15,-0.3,-0.3
864,Achraf Hakimi,ma,DF,,Paris S-G,Ligue 1,25,1998,5.9,1,9,2,22.2,1.52,0.34,0.11,0.50,18.6,2,0,0,0.9,0.9,0.10,+0.1,+0.1
865,Lewis Hall,eng,DF,,Newcastle Utd,Premier League,20,2004,5.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
866,Sébastien Haller,ci,FW,,Leganés,La Liga,30,1994,3.7,0,4,1,25.0,1.07,0.27,0.00,0.00,14.1,0,0,0,0.4,0.4,0.10,-0.4,-0.4
867,Ali Al Hamadi,iq,FW,,Ipswich Town,Premier League,22,2002,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
868,Andreas Hanche-Olsen,no,DF,,Mainz 05,Bundesliga,27,1997,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
869,Florent Hanin,dz,DF,,Angers,Ligue 1,34,1990,5.4,0,1,0,0.0,0.18,0.00,0.00,,29.6,0,0,0,0.0,0.0,0.00,0.0,0.0
870,Ridgeciano Haps,sr,DF,,Venezia,Serie A,31,1993,3.3,0,9,1,11.1,2.76,0.31,0.00,0.00,18.0,0,0,0,0.9,0.9,0.10,-0.9,-0.9
871,Amine Harit,ma,MF,,Marseille,Ligue 1,27,1997,5.0,2,5,3,60.0,0.99,0.60,0.40,0.67,18.5,0,0,0,0.7,0.7,0.14,+1.3,+1.3
872,Marcus Harness,eng,MF,,Ipswich Town,Premier League,28,1996,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
873,Jack Harrison,eng,FW,,Everton,Premier League,27,1996,5.8,0,7,2,28.6,1.20,0.34,0.00,0.00,15.5,0,0,0,0.8,0.8,0.11,-0.8,-0.8
874,Abdou Harroui,nl,FW,MF,Hellas Verona,Serie A,26,1998,1.9,0,5,1,20.0,2.65,0.53,0.00,0.00,20.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3
875,Taylor Harwood-Bellis,eng,DF,,Southampton,Premier League,22,2002,6.6,1,6,3,50.0,0.92,0.46,0.17,0.33,8.4,0,0,0,0.7,0.7,0.12,+0.3,+0.3
876,Hans Hateboer,nl,DF,MF,Rennes,Ligue 1,30,1994,5.5,0,5,0,0.0,0.91,0.00,0.00,,13.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3
877,Kai Havertz,de,FW,MF,Arsenal,Premier League,25,1999,8.0,4,26,10,38.5,3.25,1.25,0.15,0.40,11.7,0,0,0,4.4,4.4,0.17,-0.4,-0.4
878,Jan Paul van Hecke,nl,DF,,Brighton,Premier League,24,2000,5.1,0,2,0,0.0,0.39,0.00,0.00,,20.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
879,Hwang Hee-chan,kr,FW,MF,Wolves,Premier League,28,1996,2.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
880,Dean Henderson,eng,GK,,Crystal Palace,Premier League,27,1997,8.0,0,1,0,0.0,0.12,0.00,0.00,,14.9,0,0,0,0.0,0.0,0.01,0.0,0.0
881,Liam Henderson,sct,MF,,Empoli,Serie A,28,1996,6.2,0,3,0,0.0,0.48,0.00,0.00,,27.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
882,Ramon Hendriks,nl,DF,,Stuttgart,Bundesliga,23,2001,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
883,Benjamin Henrichs,de,DF,,RB Leipzig,Bundesliga,27,1997,2.9,0,6,0,0.0,2.08,0.00,0.00,,18.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3
884,Luis Henrique,br,FW,,Marseille,Ligue 1,22,2001,6.3,4,8,5,62.5,1.27,0.80,0.50,0.80,15.7,0,0,0,1.0,1.0,0.13,+3.0,+3.0
885,Mads Hermansen,dk,GK,,Leicester City,Premier League,24,2000,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
886,Mario Hermoso,es,DF,,Roma,Serie A,29,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
887,Javi Hernández,es,DF,,Leganés,La Liga,26,1998,7.6,0,4,1,25.0,0.52,0.13,0.00,0.00,16.9,1,0,0,0.2,0.2,0.05,-0.2,-0.2
888,Aridane Hernández,es,DF,,Rayo Vallecano,La Liga,35,1989,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
889,Theo Hernández,fr,DF,,Milan,Serie A,27,1997,5.4,2,8,2,25.0,1.48,0.37,0.25,1.00,20.6,0,0,1,1.2,0.4,0.05,+0.8,+1.6
890,Hernani,br,MF,,Parma,Serie A,30,1994,3.6,1,5,0,0.0,1.38,0.00,0.00,,30.2,1,1,1,0.9,0.1,0.03,+0.1,-0.1
891,Jorge Herrando,es,DF,,Osasuna,La Liga,23,2001,4.1,0,1,1,100.0,0.25,0.25,0.00,0.00,14.3,0,0,0,0.1,0.1,0.09,-0.1,-0.1
892,Ander Herrera,es,MF,,Athletic Club,La Liga,35,1989,2.4,0,4,1,25.0,1.67,0.42,0.00,0.00,32.2,0,0,1,0.9,0.1,0.03,-0.9,-0.1
