Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Rk,Player,nation,Pos,,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1426,Mateo Kovačić,hr,MF,,Chelsea,Premier League,28,1994,19.0,1,23,1,4.3,1.21,0.05,0.04,1.00,22.1,0,0,0,1.8,1.8,0.08,-0.8,-0.8
1427,Viktor Kovalenko,ua,MF,,Spezia,Serie A,26,1996,6.1,0,11,1,9.1,1.81,0.16,0.00,0.00,15.4,1,0,0,1.6,1.6,0.15,-1.6,-1.6
1428,Soichiro Kozuki,jp,FW,MF,Schalke 04,Bundesliga,21,2000,4.2,1,14,6,42.9,3.32,1.42,0.07,0.17,18.9,0,0,0,1.1,1.1,0.08,-0.1,-0.1
1429,Emil Krafth,se,DF,,Newcastle Utd,Premier League,27,1994,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1430,Alex Král,cz,MF,,Schalke 04,Bundesliga,24,1998,26.2,0,32,2,6.3,1.22,0.08,0.00,0.00,20.1,0,0,0,1.5,1.5,0.05,-1.5,-1.5
1431,Andrej Kramarić,hr,MF,FW,Hoffenheim,Bundesliga,31,1991,26.5,12,57,21,36.8,2.15,0.79,0.14,0.38,18.0,4,4,6,13.2,8.5,0.15,-1.2,-0.5
1432,Christoph Kramer,de,MF,,Gladbach,Bundesliga,31,1991,24.7,0,6,1,16.7,0.24,0.04,0.00,0.00,22.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1433,Tom Krauß,de,MF,,Schalke 04,Bundesliga,21,2001,27.9,2,25,9,36.0,0.89,0.32,0.08,0.22,19.3,0,0,0,2.2,2.2,0.09,-0.2,-0.2
1434,Rasmus Kristensen,dk,DF,,Leeds United,Premier League,25,1997,21.8,3,13,5,38.5,0.60,0.23,0.23,0.60,15.2,0,0,0,0.8,0.8,0.06,+2.2,+2.2
1435,Julian Kristoffersen,no,FW,,Salernitana,Serie A,25,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1436,Raimonds Krollis,lv,FW,DF,Spezia,Serie A,20,2001,0.4,0,2,1,50.0,5.00,2.50,0.00,0.00,18.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1437,Toni Kroos,de,MF,,Real Madrid,La Liga,32,1990,23.9,2,31,11,35.5,1.29,0.46,0.06,0.18,25.4,5,0,0,1.4,1.4,0.05,+0.6,+0.6
1438,Rade Krunić,ba,MF,,Milan,Serie A,28,1993,18.4,0,14,2,14.3,0.76,0.11,0.00,0.00,14.9,0,0,0,1.1,1.1,0.08,-1.1,-1.1
1439,Max Kruse,de,MF,FW,Wolfsburg,Bundesliga,34,1988,3.0,0,9,2,22.2,2.98,0.66,0.00,0.00,13.9,0,0,0,0.7,0.7,0.08,-0.7,-0.7
1440,Lukas Kübler,de,DF,,Freiburg,Bundesliga,29,1992,18.2,2,9,4,44.4,0.49,0.22,0.22,0.50,12.2,0,0,0,0.9,0.9,0.10,+1.1,+1.1
1441,Takefusa Kubo,jp,FW,MF,Real Sociedad,La Liga,21,2001,27.1,9,72,30,41.7,2.66,1.11,0.13,0.30,17.8,3,0,0,5.9,5.9,0.08,+3.1,+3.1
1442,Dejan Kulusevski,se,MF,FW,Tottenham,Premier League,22,2000,23.0,2,43,10,23.3,1.87,0.44,0.05,0.20,17.6,0,0,0,2.5,2.5,0.06,-0.5,-0.5
1443,Sael Kumbedi,fr,DF,,Lyon,Ligue 1,17,2005,14.7,0,9,2,22.2,0.61,0.14,0.00,0.00,21.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4
1444,Marash Kumbulla,al,DF,,Roma,Serie A,22,2000,2.9,0,1,0,0.0,0.35,0.00,0.00,,13.8,0,0,0,0.0,0.0,0.02,0.0,0.0
1445,Pierre Kunde,cm,MF,FW,Bochum,Bundesliga,27,1995,4.2,1,4,1,25.0,0.95,0.24,0.25,1.00,24.7,0,0,0,0.3,0.3,0.08,+0.7,+0.7
1446,Alou Kuol,au,FW,,Stuttgart,Bundesliga,21,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1447,Layvin Kurzawa,fr,DF,,Fulham,Premier League,29,1992,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1448,Khvicha Kvaratskhelia,ge,FW,,Napoli,Serie A,21,2001,28.0,12,83,30,36.1,2.97,1.07,0.12,0.33,19.1,3,2,2,8.2,6.6,0.08,+3.8,+3.4
1449,Grejohn Kyei,fr,FW,,Clermont Foot,Ligue 1,26,1995,24.8,10,54,19,35.2,2.18,0.77,0.11,0.32,17.5,0,4,6,11.7,7.0,0.13,-1.7,-1.0
1450,Daniel Kyereh,gh,MF,FW,Freiburg,Bundesliga,26,1996,6.2,2,11,5,45.5,1.77,0.81,0.18,0.40,14.9,0,0,0,2.2,2.2,0.20,-0.2,-0.2
Rk,Player,nation,Pos,,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1451,Giorgos Kyriakopoulos,gr,DF,FW,Bologna,Serie A,26,1996,7.8,0,7,3,42.9,0.89,0.38,0.00,0.00,19.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1452,Giorgos Kyriakopoulos,gr,FW,DF,Sassuolo,Serie A,26,1996,8.5,1,13,4,30.8,1.53,0.47,0.08,0.25,15.4,0,0,0,1.1,1.1,0.08,-0.1,-0.1
1453,César de la Hoz,es,MF,,Almería,La Liga,30,1992,18.6,1,7,1,14.3,0.38,0.05,0.14,1.00,20.7,0,0,0,0.4,0.4,0.06,+0.6,+0.6
1454,Luca de la Torre,us,MF,,Celta Vigo,La Liga,24,1998,16.5,0,17,3,17.6,1.03,0.18,0.00,0.00,19.7,0,0,0,1.1,1.1,0.06,-1.1,-1.1
1455,Rémy Labeau Lascary,gp,FW,MF,Lens,Ligue 1,19,2003,1.4,0,3,1,33.3,2.20,0.73,0.00,0.00,15.9,0,0,0,0.4,0.4,0.13,-0.4,-0.4
1456,Gaëtan Laborde,fr,FW,,Nice,Ligue 1,28,1994,27.8,13,74,39,52.7,2.66,1.40,0.18,0.33,15.7,1,0,1,11.8,11.0,0.15,+1.2,+2.0
1457,Gaëtan Laborde,fr,FW,,Rennes,Ligue 1,28,1994,2.8,2,11,6,54.5,3.98,2.17,0.18,0.33,13.2,0,0,0,1.7,1.7,0.16,+0.3,+0.3
1458,Alexandre Lacazette,fr,FW,,Lyon,Ligue 1,31,1991,32.5,27,107,47,43.9,3.29,1.44,0.20,0.45,14.4,8,6,8,24.2,17.9,0.17,+2.8,+3.1
1459,Qazim Laçi,al,MF,,Ajaccio,Ligue 1,26,1996,2.4,0,4,0,0.0,1.70,0.00,0.00,,30.4,1,0,0,0.2,0.2,0.04,-0.2,-0.2
1460,Maxence Lacroix,fr,DF,,Wolfsburg,Bundesliga,22,2000,18.1,1,4,1,25.0,0.22,0.06,0.25,1.00,8.6,0,0,0,0.5,0.5,0.13,+0.5,+0.5
1461,Alban Lafont,fr,GK,,Nantes,Ligue 1,23,1999,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1462,Aïssa Laïdouni,tn,MF,,Union Berlin,Bundesliga,25,1996,9.7,2,6,2,33.3,0.62,0.21,0.33,1.00,16.4,0,0,0,0.8,0.8,0.14,+1.2,+1.2
1463,Konrad Laimer,at,MF,,RB Leipzig,Bundesliga,25,1997,16.3,3,20,10,50.0,1.23,0.61,0.15,0.30,19.9,0,0,0,2.4,2.4,0.12,+0.6,+0.6
1464,Stefan Lainer,at,DF,,Gladbach,Bundesliga,29,1992,9.1,0,6,4,66.7,0.66,0.44,0.00,0.00,13.1,0,0,0,0.8,0.8,0.13,-0.8,-0.8
1465,Kenny Lala,mg,DF,,Brest,Ligue 1,30,1991,15.7,0,12,3,25.0,0.76,0.19,0.00,0.00,25.6,2,0,0,0.4,0.4,0.03,-0.4,-0.4
1466,Adam Lallana,eng,MF,FW,Brighton,Premier League,34,1988,8.0,2,8,5,62.5,1.00,0.62,0.25,0.40,13.3,0,0,0,0.9,0.9,0.11,+1.1,+1.1
1467,Vassilis Lambropoulos,gr,DF,,Bochum,Bundesliga,32,1990,7.0,0,6,0,0.0,0.86,0.00,0.00,,11.8,0,0,0,0.4,0.4,0.07,-0.4,-0.4
1468,Érik Lamela,ar,FW,MF,Sevilla,La Liga,30,1992,20.5,6,47,23,48.9,2.29,1.12,0.13,0.26,15.0,2,0,0,5.3,5.3,0.11,+0.7,+0.7
1469,Mohamed Lamine Bayo,gn,FW,MF,Lille,Ligue 1,24,1998,7.2,4,22,10,45.5,3.04,1.38,0.18,0.40,10.4,0,0,0,3.2,3.2,0.15,+0.8,+0.8
1470,Sam Lammers,nl,FW,,Sampdoria,Serie A,25,1997,12.2,1,23,8,34.8,1.88,0.65,0.04,0.13,11.6,0,0,0,2.5,2.5,0.11,-1.5,-1.5
1471,Sam Lammers,nl,FW,,Empoli,Serie A,25,1997,9.8,1,28,7,25.0,2.85,0.71,0.04,0.14,15.5,0,0,0,2.3,2.3,0.08,-1.3,-1.3
1472,Tariq Lamptey,gh,DF,,Brighton,Premier League,21,2000,5.0,0,5,0,0.0,0.99,0.00,0.00,,20.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1473,Manuel Lanzini,ar,MF,FW,West Ham,Premier League,29,1993,2.8,1,3,1,33.3,1.07,0.36,0.33,1.00,23.1,0,0,0,0.5,0.5,0.18,+0.5,+0.5
1474,Aymeric Laporte,es,DF,,Manchester City,Premier League,28,1994,11.0,0,10,1,10.0,0.91,0.09,0.00,0.00,14.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5
1475,Julien Laporte,fr,DF,,Lorient,Ligue 1,28,1993,18.4,0,6,2,33.3,0.33,0.11,0.00,0.00,14.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Rk,Player,nation,Pos,,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1476,Cyle Larin,ca,FW,,Valladolid,La Liga,27,1995,16.3,8,49,17,34.7,3.00,1.04,0.12,0.35,14.1,0,2,2,7.5,5.9,0.12,+0.5,+0.1
1477,Juan Larios,es,DF,,Southampton,Premier League,18,2004,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1478,Yasser Larouci,dz,DF,MF,Troyes,Ligue 1,21,2001,20.0,1,10,4,40.0,0.50,0.20,0.10,0.25,20.6,0,0,0,0.5,0.5,0.05,+0.5,+0.5
1479,Jordan Larsson,se,FW,MF,Schalke 04,Bundesliga,25,1997,5.1,0,10,0,0.0,1.94,0.00,0.00,,16.7,0,0,0,1.2,1.2,0.12,-1.2,-1.2
1480,Kevin Lasagna,it,FW,MF,Hellas Verona,Serie A,29,1992,17.5,1,52,11,21.2,2.98,0.63,0.02,0.09,18.2,0,0,0,6.0,6.0,0.12,-5.0,-5.0
1481,Jamaal Lascelles,eng,DF,,Newcastle Utd,Premier League,28,1993,2.4,0,2,0,0.0,0.83,0.00,0.00,,9.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1482,Juanmi Latasa,es,FW,,Getafe,La Liga,21,2001,5.0,1,15,4,26.7,3.01,0.80,0.07,0.25,16.1,0,0,0,1.1,1.1,0.07,-0.1,-0.1
1483,Toni Lato,es,DF,MF,Valencia,La Liga,24,1997,10.2,1,9,1,11.1,0.89,0.10,0.11,1.00,17.3,1,0,0,0.8,0.8,0.09,+0.2,+0.2
1484,Danny Latza,de,MF,,Schalke 04,Bundesliga,32,1989,9.5,0,16,2,12.5,1.69,0.21,0.00,0.00,19.0,1,0,0,0.9,0.9,0.06,-0.9,-0.9
1485,Armand Lauriente,fr,FW,,Sassuolo,Serie A,23,1998,24.2,7,55,21,38.2,2.28,0.87,0.11,0.29,20.4,10,1,1,4.7,3.9,0.07,+2.3,+2.1
1486,Armand Lauriente,fr,FW,,Lorient,Ligue 1,23,1998,3.0,1,14,5,35.7,4.74,1.69,0.07,0.20,18.2,2,0,0,1.8,1.8,0.13,-0.8,-0.8
1487,Roméo Lavia,be,MF,,Southampton,Premier League,18,2004,24.7,1,12,3,25.0,0.49,0.12,0.08,0.33,27.0,0,0,0,0.4,0.4,0.03,+0.6,+0.6
1488,Lázaro,br,FW,MF,Almería,La Liga,20,2002,8.0,6,25,12,48.0,3.14,1.51,0.24,0.50,15.0,0,0,0,4.0,4.0,0.16,+2.0,+2.0
1489,Valentino Lazaro,at,DF,,Torino,Serie A,26,1996,15.3,0,7,2,28.6,0.46,0.13,0.00,0.00,14.0,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1490,Marko Lazetić,rs,FW,,Milan,Serie A,18,2004,0.1,0,1,0,0.0,10.00,0.00,0.00,,13.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1491,Darko Lazović,rs,MF,DF,Hellas Verona,Serie A,31,1990,24.9,4,43,14,32.6,1.73,0.56,0.09,0.29,18.8,4,0,0,3.6,3.6,0.08,+0.4,+0.4
1492,Manuel Lazzari,it,DF,,Lazio,Serie A,28,1993,20.9,0,6,2,33.3,0.29,0.10,0.00,0.00,17.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1493,Théo Le Bris,fr,MF,DF,Lorient,Ligue 1,19,2002,16.1,2,10,4,40.0,0.62,0.25,0.20,0.50,14.0,0,0,0,1.1,1.1,0.11,+0.9,+0.9
1494,Julien Le Cardinal,fr,DF,,Lens,Ligue 1,24,1997,1.8,0,5,2,40.0,2.73,1.09,0.00,0.00,9.6,0,0,0,0.6,0.6,0.11,-0.6,-0.6
1495,Jérémy Le Douaron,fr,MF,FW,Brest,Ligue 1,24,1998,23.0,10,55,23,41.8,2.39,1.00,0.18,0.43,11.1,0,0,0,8.4,8.4,0.16,+1.6,+1.6
1496,Enzo Le Fée,fr,MF,,Lorient,Ligue 1,22,2000,33.6,5,45,18,40.0,1.34,0.54,0.11,0.28,23.4,8,0,0,3.5,3.5,0.08,+1.5,+1.5
1497,Vincent Le Goff,fr,DF,,Lorient,Ligue 1,32,1989,37.0,0,17,6,35.3,0.46,0.16,0.00,0.00,18.3,0,0,0,1.2,1.2,0.07,-1.2,-1.2
1498,Maxime Le Marchand,fr,DF,,Strasbourg,Ligue 1,32,1989,22.4,0,8,0,0.0,0.36,0.00,0.00,,19.1,0,0,0,0.6,0.6,0.08,-0.6,-0.6
1499,Robin Le Normand,es,DF,,Real Sociedad,La Liga,25,1996,31.1,0,12,2,16.7,0.39,0.06,0.00,0.00,12.8,0,0,0,1.0,1.0,0.08,-1.0,-1.0
1500,Rafael Leão,pt,FW,MF,Milan,Serie A,23,1999,26.9,15,92,29,31.5,3.42,1.08,0.16,0.52,17.9,0,0,0,10.8,10.8,0.12,+4.2,+4.2
Rk,Player,nation,Pos,,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1501,Paolo Lebas,fr,MF,,Ajaccio,Ligue 1,19,2003,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1502,Jean-Louis Leca,fr,GK,,Lens,Ligue 1,36,1985,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1503,Benjamin Lecomte,fr,GK,,Espanyol,La Liga,31,1991,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1504,Benjamin Lecomte,fr,GK,,Montpellier,Ligue 1,31,1991,19.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1505,Jeremías Ledesma,ar,GK,,Cádiz,La Liga,29,1993,34.0,0,1,0,0.0,0.03,0.00,0.00,,11.2,0,0,0,0.0,0.0,0.05,0.0,0.0
1506,Pierre Lees-Melou,fr,MF,,Brest,Ligue 1,29,1993,30.7,5,43,13,30.2,1.40,0.42,0.12,0.38,23.8,2,0,0,2.1,2.1,0.05,+2.9,+2.9
1507,Diogo Leite,pt,DF,,Union Berlin,Bundesliga,23,1999,25.0,0,12,0,0.0,0.48,0.00,0.00,,14.8,0,0,0,0.8,0.8,0.07,-0.8,-0.8
1508,Maxim Leitsch,de,DF,,Mainz 05,Bundesliga,24,1998,7.4,0,2,1,50.0,0.27,0.14,0.00,0.00,19.1,0,0,0,0.2,0.2,0.09,-0.2,-0.2
1509,Florian Lejeune,fr,DF,,Rayo Vallecano,La Liga,31,1991,28.5,4,41,14,34.1,1.44,0.49,0.10,0.29,28.0,18,0,0,2.8,2.8,0.07,+1.2,+1.2
1510,Iñigo Lekue,es,DF,,Athletic Club,La Liga,29,1993,14.7,0,9,1,11.1,0.61,0.07,0.00,0.00,26.7,0,0,0,0.2,0.2,0.02,-0.2,-0.2
1511,Thomas Lemar,fr,MF,,Atlético Madrid,La Liga,26,1995,13.9,1,13,6,46.2,0.93,0.43,0.08,0.17,21.1,0,0,0,0.9,0.9,0.07,+0.1,+0.1
1512,Félix Lemaréchal,fr,MF,,Brest,Ligue 1,18,2003,3.2,0,2,0,0.0,0.62,0.00,0.00,,22.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1513,Dexter Lembikisa,jm,DF,,Wolves,Premier League,18,2003,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1514,Mario Lemina,ga,MF,,Wolves,Premier League,28,1993,14.4,0,9,2,22.2,0.62,0.14,0.00,0.00,27.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3
1515,Mario Lemina,ga,MF,DF,Nice,Ligue 1,28,1993,9.3,0,6,3,50.0,0.64,0.32,0.00,0.00,20.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1516,Tim Lemperle,de,FW,MF,Köln,Bundesliga,20,2002,1.5,0,2,0,0.0,1.36,0.00,0.00,,12.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1517,Clément Lenglet,fr,DF,,Tottenham,Premier League,27,1995,22.4,0,13,2,15.4,0.58,0.09,0.00,0.00,15.5,0,0,0,1.0,1.0,0.07,-1.0,-1.0
1518,Bernd Leno,de,GK,,Fulham,Premier League,30,1992,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1519,Christopher Lenz,de,DF,,Eint Frankfurt,Bundesliga,27,1994,14.3,0,12,2,16.7,0.84,0.14,0.00,0.00,23.4,1,0,0,0.6,0.6,0.05,-0.6,-0.6
1520,Donovan Léon,gf,GK,,Auxerre,Ligue 1,29,1992,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1521,Sergio León,es,FW,,Valladolid,La Liga,33,1989,14.8,6,26,15,57.7,1.75,1.01,0.19,0.33,16.3,0,1,2,3.9,2.3,0.09,+2.1,+2.7
1522,Johann Lepenant,fr,MF,,Lyon,Ligue 1,19,2002,21.5,1,19,1,5.3,0.88,0.05,0.05,1.00,23.8,0,0,0,0.9,0.9,0.05,+0.1,+0.1
1523,Mehdi Léris,dz,MF,DF,Sampdoria,Serie A,24,1998,27.3,1,30,12,40.0,1.10,0.44,0.03,0.08,12.8,0,0,0,3.4,3.4,0.11,-2.4,-2.4
1524,Jefferson Lerma,co,MF,,Bournemouth,Premier League,27,1994,36.1,5,35,10,28.6,0.97,0.28,0.14,0.50,17.6,0,0,0,2.6,2.6,0.07,+2.4,+2.4
1525,Benjamin Leroy,fr,GK,,Ajaccio,Ligue 1,33,1989,31.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rk,Player,nation,Pos,,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1526,Léo Leroy,fr,MF,,Montpellier,Ligue 1,22,2000,13.2,0,18,6,33.3,1.36,0.45,0.00,0.00,20.6,1,0,0,1.1,1.1,0.06,-1.1,-1.1
1527,Alexandre Letellier,fr,GK,,Paris S-G,Ligue 1,31,1990,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1528,Ruan Levine,br,MF,FW,Ajaccio,Ligue 1,23,1999,0.3,0,2,1,50.0,7.50,3.75,0.00,0.00,13.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2
1529,Robert Lewandowski,pl,FW,,Barcelona,La Liga,33,1988,31.6,23,134,56,41.8,4.24,1.77,0.17,0.41,13.8,5,0,1,24.3,23.5,0.18,-1.3,-0.5
1530,Jamie Leweling,de,FW,MF,Union Berlin,Bundesliga,21,2001,2.9,1,9,5,55.6,3.06,1.70,0.11,0.20,16.7,0,0,0,0.7,0.7,0.07,+0.3,+0.3
1531,Jamal Lewis,nir,DF,FW,Newcastle Utd,Premier League,24,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1532,Rico Lewis,eng,DF,MF,Manchester City,Premier League,17,2004,10.0,0,5,2,40.0,0.50,0.20,0.00,0.00,21.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1533,Keane Lewis-Potter,eng,FW,MF,Brentford,Premier League,21,2001,3.6,0,7,2,28.6,1.96,0.56,0.00,0.00,14.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5
1534,Dimitri Liénard,fr,DF,MF,Strasbourg,Ligue 1,34,1988,17.1,0,13,2,15.4,0.76,0.12,0.00,0.00,21.8,2,0,0,0.6,0.6,0.04,-0.6,-0.6
1535,Philipp Lienhart,at,DF,,Freiburg,Bundesliga,26,1996,27.8,1,17,3,17.6,0.61,0.11,0.06,0.33,16.4,0,0,0,1.4,1.4,0.08,-0.4,-0.4
1536,Matthijs de Ligt,nl,DF,,Bayern Munich,Bundesliga,22,1999,26.7,3,23,8,34.8,0.86,0.30,0.13,0.38,16.0,0,0,0,1.1,1.1,0.05,+1.9,+1.9
1537,Dimitris Limnios,gr,FW,,Köln,Bundesliga,24,1998,0.4,0,1,0,0.0,2.31,0.00,0.00,,19.5,0,0,0,0.0,0.0,0.02,0.0,0.0
1538,Victor Lindelöf,se,DF,,Manchester Utd,Premier League,28,1994,15.2,0,3,0,0.0,0.20,0.00,0.00,,7.9,0,0,0,0.3,0.3,0.09,-0.3,-0.3
1539,Jesper Lindstrøm,dk,MF,FW,Eint Frankfurt,Bundesliga,22,2000,18.7,7,45,19,42.2,2.41,1.02,0.16,0.37,18.3,4,0,0,5.9,5.9,0.13,+1.1,+1.1
1540,Karol Linetty,pl,MF,,Torino,Serie A,27,1995,21.0,1,16,4,25.0,0.76,0.19,0.06,0.25,20.9,0,0,0,1.0,1.0,0.06,0.0,0.0
1541,Jesse Lingard,eng,FW,MF,Nott'ham Forest,Premier League,29,1992,10.3,0,10,2,20.0,0.98,0.20,0.00,0.00,19.3,0,0,0,1.0,1.0,0.10,-1.0,-1.0
1542,Samuel Lino,br,FW,MF,Valencia,La Liga,22,1999,32.1,6,96,33,34.4,2.99,1.03,0.06,0.18,17.9,0,0,0,7.8,7.7,0.08,-1.8,-1.7
1543,Pol Lirola,es,DF,,Elche,La Liga,24,1997,7.0,1,1,1,100.0,0.14,0.14,1.00,1.00,10.5,0,0,0,0.2,0.2,0.20,+0.8,+0.8
1544,Mateusz Lis,pl,GK,,Troyes,Ligue 1,25,1997,8.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1545,Marcin Listkowski,pl,MF,FW,Lecce,Serie A,24,1998,0.9,0,1,0,0.0,1.17,0.00,0.00,,13.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1546,Valentino Livramento,eng,DF,FW,Southampton,Premier League,19,2002,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1547,Dejan Ljubicic,at,MF,FW,Köln,Bundesliga,24,1997,19.0,5,34,14,41.2,1.79,0.74,0.12,0.29,22.1,0,1,1,3.3,2.6,0.08,+1.7,+1.4
1548,Javier Llabrés,es,FW,,Mallorca,La Liga,19,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1549,Diego Llorente,es,DF,,Leeds United,Premier League,28,1993,7.2,0,6,0,0.0,0.83,0.00,0.00,,12.5,0,0,0,0.7,0.7,0.12,-0.7,-0.7
1550,Diego Llorente,es,DF,,Roma,Serie A,28,1993,6.4,0,4,1,25.0,0.63,0.16,0.00,0.00,11.4,0,0,0,0.4,0.4,0.10,-0.4,-0.4
Rk,Player,nation,Pos,,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1551,Marcos Llorente,es,MF,DF,Atlético Madrid,La Liga,27,1995,18.9,1,24,9,37.5,1.27,0.48,0.04,0.11,17.9,0,0,0,2.1,2.1,0.09,-1.1,-1.1
1552,Hugo Lloris,fr,GK,,Tottenham,Premier League,35,1986,24.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1553,Giovani Lo Celso,ar,MF,FW,Villarreal,La Liga,26,1996,12.5,2,30,7,23.3,2.40,0.56,0.07,0.29,19.8,3,0,0,2.4,2.4,0.08,-0.4,-0.4
1554,Stanislav Lobotka,sk,MF,,Napoli,Serie A,27,1994,34.5,1,11,4,36.4,0.32,0.12,0.09,0.25,22.3,0,0,0,0.6,0.6,0.06,+0.4,+0.4
1555,Manuel Locatelli,it,MF,,Juventus,Serie A,24,1998,27.2,0,29,12,41.4,1.07,0.44,0.00,0.00,23.9,0,0,0,1.5,1.5,0.05,-1.5,-1.5
1556,Luka Lochoshvili,ge,DF,,Cremonese,Serie A,24,1998,20.4,1,8,2,25.0,0.39,0.10,0.13,0.50,16.3,0,0,0,0.6,0.6,0.08,+0.4,+0.4
1557,Bradley Locko,fr,DF,,Reims,Ligue 1,20,2002,11.8,0,5,0,0.0,0.42,0.00,0.00,,22.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1558,Bradley Locko,fr,DF,,Brest,Ligue 1,20,2002,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1559,Renan Lodi,br,DF,,Nott'ham Forest,Premier League,24,1998,24.6,0,15,0,0.0,0.61,0.00,0.00,,19.9,2,0,0,1.0,1.0,0.06,-1.0,-1.0
1560,Ruben Loftus-Cheek,eng,MF,DF,Chelsea,Premier League,26,1996,17.1,0,9,2,22.2,0.53,0.12,0.00,0.00,18.6,0,0,0,0.8,0.8,0.09,-0.8,-0.8
1561,Sean Longstaff,eng,MF,,Newcastle Utd,Premier League,24,1997,28.0,1,33,7,21.2,1.18,0.25,0.03,0.14,16.0,0,0,0,3.6,3.6,0.11,-2.6,-2.6
1562,Ademola Lookman,ng,FW,MF,Atalanta,Serie A,24,1997,19.2,13,49,23,46.9,2.55,1.20,0.20,0.43,15.8,1,3,3,9.1,6.7,0.14,+3.9,+3.3
