Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
1228,Radosław Majecki,pl,GK,,Monaco,Ligue 1,24,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1229,Lovro Majer,hr,MF,,Wolfsburg,Bundesliga,26,1998,2,2,121,1.3,2,0,2,1,1,1,0,0,1.1,0.4,0.0,0.4,2,1,2,1.49,0.00,1.49,0.74,0.74,0.85,0.00,0.85,0.26,0.26
1230,Jordy Makengo,fr,DF,,Freiburg,Bundesliga,23,2001,4,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.41,0.00,0.41
1231,Antoine Makoumbou,cg,MF,,Cagliari,Serie A,26,1998,5,4,292,3.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,5,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
1232,Julián Malatini,ar,DF,,Werder Bremen,Bundesliga,23,2001,5,3,299,3.3,1,0,1,1,0,0,1,0,0.1,0.1,0.0,0.1,4,16,1,0.30,0.00,0.30,0.30,0.30,0.04,0.00,0.04,0.04,0.04
1233,Daniel Maldini,it,MF,,Monza,Serie A,23,2001,7,7,508,5.6,1,0,1,1,0,0,2,0,0.8,0.8,0.1,0.8,11,17,25,0.18,0.00,0.18,0.18,0.18,0.13,0.02,0.15,0.13,0.15
1234,Youssef Maleh,ma,MF,,Empoli,Serie A,26,1998,4,3,266,3.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,0,10,5,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
1235,Donyell Malen,nl,FW,DF,Dortmund,Bundesliga,25,1999,6,3,267,3.0,1,0,1,1,0,0,0,0,1.3,1.3,0.0,1.3,6,5,28,0.34,0.00,0.34,0.34,0.34,0.43,0.00,0.43,0.43,0.43
1236,Ruslan Malinovskyi,ua,MF,FW,Genoa,Serie A,31,1993,5,2,224,2.5,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.7,1,19,6,0.00,0.00,0.00,0.00,0.00,0.06,0.21,0.26,0.06,0.26
1237,Lennard Maloney,us,MF,,Heidenheim,Bundesliga,25,1999,7,6,443,4.9,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,0,8,0,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.06,0.06,0.06
1238,Giorgi Mamardashvili,ge,GK,,Valencia,La Liga,24,2000,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1239,Dennis Man,ro,FW,,Parma,Serie A,26,1998,8,7,599,6.7,3,1,4,3,0,0,0,0,1.9,1.9,1.8,3.7,25,20,52,0.45,0.15,0.60,0.45,0.60,0.28,0.27,0.55,0.28,0.55
1240,Hianga Mananga Mbock,fr,MF,,Brest,Ligue 1,24,1999,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
1241,Gianluca Mancini,it,DF,,Roma,Serie A,28,1996,8,8,687,7.6,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,20,42,8,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10
1242,Steve Mandanda,fr,GK,,Rennes,Ligue 1,39,1985,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
1243,Reinildo Mandava,mz,DF,,Atlético Madrid,La Liga,30,1994,9,5,460,5.1,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,5,19,5,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
1244,Aïssa Mandi,dz,DF,,Lille,Ligue 1,33,1991,4,4,316,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,20,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1245,Rolando Mandragora,it,MF,,Fiorentina,Serie A,27,1997,5,4,267,3.0,0,0,0,0,0,0,3,0,0.1,0.1,0.7,0.8,4,13,2,0.00,0.00,0.00,0.00,0.00,0.05,0.22,0.27,0.05,0.27
1246,Orel Mangala,be,MF,,Everton,Premier League,26,1998,5,3,264,2.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,12,2,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.05,0.04,0.05
1247,Orel Mangala,be,MF,,Lyon,Ligue 1,26,1998,1,1,67,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,7,3,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10
1248,Ryan Manning,ie,DF,FW,Southampton,Premier League,28,1996,2,2,150,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,0,0,9,0.00,0.00,0.00,0.00,0.00,0.03,0.14,0.17,0.03,0.17
1249,Javier Manquillo,es,DF,,Celta Vigo,La Liga,30,1994,5,5,314,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,19,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1250,Johan Manzambi,ch,FW,,Freiburg,Bundesliga,19,2005,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1251,Alberto Manzoni,it,MF,,Atalanta,Serie A,19,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.94,0.00,0.94,0.94,0.94
1252,Sekou Mara,fr,FW,MF,Strasbourg,Ligue 1,22,2002,7,0,165,1.8,1,1,2,1,0,0,1,0,0.7,0.7,1.0,1.7,2,3,10,0.55,0.55,1.09,0.55,1.09,0.40,0.52,0.92,0.40,0.92
1253,Alessandro Marcandalli,it,DF,,Genoa,Serie A,22,2002,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1254,Marcão,br,DF,,Sevilla,La Liga,28,1996,7,4,384,4.3,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1255,Filip Marchwiński,pl,MF,,Lecce,Serie A,22,2002,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1256,Óscar de Marcos,es,DF,,Athletic Club,La Liga,35,1989,6,6,506,5.6,0,2,2,0,0,0,0,0,0.0,0.0,0.5,0.6,5,31,16,0.00,0.36,0.36,0.00,0.36,0.01,0.10,0.10,0.01,0.10
1257,Alberto Marí,es,FW,,Valencia,La Liga,23,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1258,Pablo Marí,es,DF,,Monza,Serie A,31,1993,8,8,720,8.0,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.2,1,17,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
1259,José María Giménez,uy,DF,,Atlético Madrid,La Liga,29,1995,9,6,658,7.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,23,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
1260,Mirko Marić,hr,FW,,Monza,Serie A,29,1995,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1261,Pablo Marín,es,MF,,Real Sociedad,La Liga,21,2003,3,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1262,Răzvan Marin,ro,MF,,Cagliari,Serie A,28,1996,8,5,505,5.6,2,0,2,1,1,1,2,0,1.3,0.5,1.0,1.5,11,25,10,0.36,0.00,0.36,0.18,0.18,0.24,0.17,0.41,0.10,0.27
1263,Guillermo Maripán,cl,DF,,Torino,Serie A,30,1994,3,2,122,1.4,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1264,Mika Màrmol,es,DF,,Las Palmas,La Liga,22,2002,6,6,494,5.5,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,3,24,6,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.06,0.01,0.06
1265,Omar Marmoush,eg,FW,MF,Eint Frankfurt,Bundesliga,25,1999,7,7,591,6.6,9,4,13,7,2,2,1,0,5.0,3.4,3.8,7.3,29,17,41,1.37,0.61,1.98,1.07,1.68,0.76,0.59,1.34,0.52,1.11
1266,Mario Maroto,es,MF,,Valladolid,La Liga,20,2003,1,0,19,0.2,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,0,0.00,4.74,4.74,0.00,4.74,0.00,0.32,0.32,0.00,0.32
1267,Marquinhos,br,DF,,Paris S-G,Ligue 1,30,1994,6,5,448,5.0,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,11,35,1,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07
1268,Aarón Martín,es,DF,,Genoa,Serie A,27,1997,7,7,620,6.9,0,1,1,0,0,0,1,0,0.2,0.2,0.7,0.9,16,19,25,0.00,0.15,0.15,0.00,0.15,0.03,0.11,0.14,0.03,0.14
1269,Carlos Martín,es,FW,MF,Alavés,La Liga,22,2002,4,2,178,2.0,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.6,3,2,6,0.51,0.00,0.51,0.51,0.51,0.26,0.03,0.29,0.26,0.29
1270,Gerard Martín,es,DF,,Barcelona,La Liga,22,2002,9,3,280,3.1,0,1,1,0,0,0,1,0,0.0,0.0,0.3,0.3,3,12,23,0.00,0.32,0.32,0.00,0.32,0.00,0.10,0.10,0.00,0.10
1271,Iván Martín,es,MF,,Girona,La Liga,25,1999,9,9,743,8.3,1,0,1,1,0,0,0,0,0.6,0.6,0.6,1.2,17,47,25,0.12,0.00,0.12,0.12,0.12,0.08,0.07,0.15,0.08,0.15
1272,Jon Martin,es,DF,,Real Sociedad,La Liga,18,2006,2,0,90,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
1273,Jonas Martin,fr,MF,,Brest,Ligue 1,34,1990,8,3,291,3.2,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,4,11,3,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.14,0.04,0.14
1274,Mario Martín,es,MF,,Valladolid,La Liga,20,2004,7,5,446,5.0,0,1,1,0,0,0,1,1,0.3,0.3,0.3,0.6,4,16,6,0.00,0.20,0.20,0.00,0.20,0.06,0.06,0.12,0.06,0.12
1275,Gabriel Martinelli,br,MF,FW,Arsenal,Premier League,23,2001,8,5,468,5.2,2,2,4,2,0,0,0,0,1.5,1.5,1.6,3.1,29,11,56,0.38,0.38,0.77,0.38,0.77,0.28,0.31,0.59,0.28,0.59
1276,Arnau Martinez,es,DF,FW,Girona,La Liga,21,2003,7,5,457,5.1,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.3,3,43,23,0.00,0.20,0.20,0.00,0.20,0.01,0.05,0.06,0.01,0.06
1277,Emiliano Martínez,ar,GK,,Aston Villa,Premier League,32,1992,8,8,720,8.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1278,Iñigo Martínez,es,DF,,Barcelona,La Liga,33,1991,9,9,790,8.8,0,0,0,0,0,0,1,0,0.2,0.2,0.7,0.9,12,75,1,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10
1279,Javi Martínez,es,MF,,Osasuna,La Liga,24,1999,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1280,Lautaro Martínez,ar,FW,,Inter,Serie A,27,1997,7,7,558,6.2,3,1,4,3,0,0,0,0,2.0,2.0,1.1,3.1,7,14,34,0.48,0.16,0.65,0.48,0.65,0.33,0.17,0.50,0.33,0.50
1281,Lisandro Martínez,ar,DF,,Manchester Utd,Premier League,26,1998,7,7,616,6.8,0,0,0,0,0,0,3,0,0.8,0.8,0.1,0.9,5,37,4,0.00,0.00,0.00,0.00,0.00,0.12,0.02,0.14,0.12,0.14
1282,Lucas Martínez Quarta,ar,DF,,Fiorentina,Serie A,28,1996,5,3,219,2.4,1,0,1,1,0,0,0,0,0.7,0.7,0.0,0.7,1,10,2,0.41,0.00,0.41,0.41,0.41,0.30,0.01,0.30,0.30,0.30
1283,Toni Martínez,es,FW,,Alavés,La Liga,27,1997,7,4,347,3.9,3,0,3,3,0,0,0,0,1.3,1.3,0.3,1.6,2,2,13,0.78,0.00,0.78,0.78,0.78,0.34,0.07,0.41,0.34,0.41
1284,Kevin Martins,it,DF,,Monza,Serie A,19,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1285,Javi Martón,es,FW,,Athletic Club,La Liga,25,1999,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1286,Adam Marušić,me,DF,,Lazio,Serie A,32,1992,8,3,394,4.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,5,14,12,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
1287,Marvin,es,DF,FW,Las Palmas,La Liga,24,2000,6,5,409,4.5,0,0,0,0,0,0,1,0,0.0,0.0,0.6,0.6,17,11,24,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13
1288,Omar Mascarell,gq,MF,,Mallorca,La Liga,31,1993,9,5,474,5.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,5,18,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
1289,Adam Masina,ma,DF,,Torino,Serie A,30,1994,8,7,689,7.7,0,2,2,0,0,0,1,0,0.0,0.0,0.2,0.3,7,28,3,0.00,0.26,0.26,0.00,0.26,0.01,0.03,0.04,0.01,0.04
1290,Patrizio Masini,it,MF,,Genoa,Serie A,23,2001,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1291,Erhan Mašović,rs,DF,,Bochum,Bundesliga,25,1998,5,5,375,4.2,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,1,20,0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
1292,Clinton Mata,ao,DF,,Lyon,Ligue 1,31,1992,7,7,625,6.9,0,2,2,0,0,0,2,0,0.1,0.1,0.4,0.5,8,27,9,0.00,0.29,0.29,0.00,0.29,0.01,0.06,0.08,0.01,0.08
1293,Jaime Mata,es,FW,,Las Palmas,La Liga,36,1988,8,2,210,2.3,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,3,2,11,0.00,0.00,0.00,0.00,0.00,0.21,0.01,0.22,0.21,0.22
1294,Igor Matanovic,hr,FW,,Eint Frankfurt,Bundesliga,21,2003,5,1,145,1.6,1,0,1,1,0,0,0,0,0.7,0.7,0.0,0.8,2,2,12,0.62,0.00,0.62,0.62,0.62,0.45,0.02,0.47,0.45,0.47
1295,Pape Matar Sarr,sn,MF,,Tottenham,Premier League,22,2002,8,2,261,2.9,0,2,2,0,0,0,1,0,0.6,0.6,1.1,1.7,3,15,13,0.00,0.69,0.69,0.00,0.69,0.21,0.39,0.60,0.21,0.60
1296,Eliot Matazo,be,MF,,Monaco,Ligue 1,22,2002,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1297,Jean-Philippe Mateta,fr,FW,,Crystal Palace,Premier League,27,1997,8,6,484,5.4,2,0,2,1,1,1,0,0,1.8,1.0,0.7,1.7,3,8,21,0.37,0.00,0.37,0.19,0.19,0.33,0.13,0.46,0.19,0.31
1298,Nemanja Matić,rs,MF,,Lyon,Ligue 1,36,1988,5,4,358,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,8,27,1,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
1299,Chrislain Matsima,fr,DF,,Augsburg,Bundesliga,22,2002,3,1,146,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,4,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1300,Jean Mattéo Bahoya,fr,MF,DF,Eint Frankfurt,Bundesliga,19,2005,3,0,49,0.5,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,1,1,8,0.00,1.84,1.84,0.00,1.84,0.00,0.62,0.62,0.00,0.62
1301,Alan Matturro,uy,DF,,Genoa,Serie A,20,2004,2,1,112,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11
1302,Azor Matusiwa,nl,MF,,Rennes,Ligue 1,26,1998,8,8,689,7.7,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.8,3,45,4,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10
1303,Neal Maupay,fr,FW,,Marseille,Ligue 1,28,1996,5,2,155,1.7,1,0,1,1,0,0,3,1,0.4,0.4,0.1,0.5,2,2,12,0.58,0.00,0.58,0.58,0.58,0.23,0.08,0.32,0.23,0.32
1304,Stephy Mavididi,eng,FW,,Leicester City,Premier League,26,1998,8,5,472,5.2,2,0,2,2,0,0,0,0,0.7,0.7,0.7,1.4,18,21,39,0.38,0.00,0.38,0.38,0.38,0.14,0.13,0.27,0.14,0.27
1305,Konstantinos Mavropanos,gr,DF,,West Ham,Premier League,26,1997,7,5,515,5.7,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,5,13,2,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
1306,Christian Mawissa,fr,DF,,Monaco,Ligue 1,19,2005,3,2,166,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1307,Keke Maximilian Topp,de,FW,MF,Werder Bremen,Bundesliga,20,2004,7,1,127,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.7,0.7,4,3,12,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.53,0.00,0.53
1308,Borja Mayoral,es,FW,,Getafe,La Liga,27,1997,5,0,130,1.4,1,0,1,0,1,1,0,0,1.2,0.4,0.3,0.8,0,0,7,0.69,0.00,0.69,0.00,0.00,0.83,0.24,1.07,0.28,0.52
1309,Senny Mayulu,fr,MF,DF,Paris S-G,Ligue 1,18,2006,5,1,114,1.3,1,0,1,1,0,0,0,0,1.4,1.4,0.6,2.0,2,3,10,0.79,0.00,0.79,0.79,0.79,1.13,0.45,1.58,1.13,1.58
1310,Noussair Mazraoui,ma,DF,,Manchester Utd,Premier League,26,1997,8,7,559,6.2,0,1,1,0,0,0,1,0,0.2,0.2,0.1,0.4,6,32,8,0.00,0.16,0.16,0.00,0.16,0.03,0.02,0.06,0.03,0.06
1311,Luca Mazzitelli,it,MF,,Como,Serie A,28,1995,6,2,196,2.2,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,0,16,4,0.00,0.46,0.46,0.00,0.46,0.04,0.23,0.27,0.04,0.27
1312,Pasquale Mazzocchi,it,DF,,Napoli,Serie A,29,1995,7,4,364,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,12,17,25,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.10,0.04,0.10
1313,Samuel Mbangula,be,FW,,Juventus,Serie A,20,2004,5,4,304,3.4,1,2,3,1,0,0,0,0,0.2,0.2,0.3,0.5,10,6,18,0.30,0.59,0.89,0.30,0.89,0.06,0.09,0.15,0.06,0.15
1314,Ethan Mbappé,fr,MF,FW,Lille,Ligue 1,17,2006,3,1,77,0.9,0,0,0,0,0,0,1,0,0.7,0.7,0.0,0.7,1,4,9,0.00,0.00,0.00,0.00,0.00,0.86,0.00,0.86,0.86,0.86
1315,Kylian Mbappé,fr,FW,,Real Madrid,La Liga,25,1998,9,9,757,8.4,6,1,7,3,3,3,1,0,7.1,4.8,0.5,5.2,37,41,108,0.71,0.12,0.83,0.36,0.48,0.85,0.06,0.90,0.57,0.62
1316,Ibrahim Mbaye,fr,FW,MF,Paris S-G,Ligue 1,16,2008,5,1,87,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,3,3,15,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.27,0.27,0.27
1317,Bryan Mbeumo,cm,FW,,Brentford,Premier League,25,1999,8,8,719,8.0,6,0,6,5,1,1,2,0,2.9,2.1,1.7,3.8,30,24,64,0.75,0.00,0.75,0.63,0.63,0.36,0.22,0.58,0.26,0.48
1318,James Mcatee,eng,FW,,Manchester City,Premier League,22,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1319,Kasey McAteer,ie,DF,FW,Leicester City,Premier League,22,2001,3,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17
1320,Oliver McBurnie,sct,FW,,Las Palmas,La Liga,28,1996,10,7,663,7.4,0,3,3,0,0,0,0,0,1.0,1.0,1.6,2.5,1,14,38,0.00,0.41,0.41,0.00,0.41,0.13,0.22,0.35,0.13,0.35
1321,Alex McCarthy,eng,GK,,Southampton,Premier League,34,1989,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1322,John McGinn,sct,FW,MF,Aston Villa,Premier League,30,1994,6,5,357,4.0,0,0,0,0,0,0,1,0,0.5,0.5,0.1,0.6,10,14,20,0.00,0.00,0.00,0.00,0.00,0.12,0.03,0.16,0.12,0.16
1323,Scott McKenna,sct,DF,,Las Palmas,La Liga,27,1996,6,5,458,5.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,8,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
1324,Weston McKennie,us,MF,,Juventus,Serie A,26,1998,4,2,193,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,5,17,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
1325,Mark McKenzie,us,DF,,Toulouse,Ligue 1,25,1999,6,6,514,5.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,22,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1326,Dwight McNeil,eng,MF,FW,Everton,Premier League,24,1999,8,8,712,7.9,3,3,6,3,0,0,1,0,0.6,0.6,2.6,3.2,16,39,38,0.38,0.38,0.76,0.38,0.76,0.08,0.33,0.41,0.08,0.41
1327,Scott McTominay,sct,MF,,Manchester Utd,Premier League,27,1996,2,0,19,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,2,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.33,0.33,0.33
1328,Scott McTominay,sct,MF,,Napoli,Serie A,27,1996,5,4,377,4.2,1,1,2,1,0,0,0,0,0.6,0.6,0.3,0.9,10,8,24,0.24,0.24,0.48,0.24,0.48,0.13,0.08,0.22,0.13,0.22
1329,Jakov Medić,hr,DF,,Bochum,Bundesliga,26,1998,6,6,525,5.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
1330,Facundo Medina,ar,DF,MF,Lens,Ligue 1,25,1999,8,8,702,7.8,0,0,0,0,0,0,3,0,0.3,0.3,0.2,0.5,13,46,3,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06
1331,Ben Mee,eng,DF,,Brentford,Premier League,35,1989,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1332,Henrik Meister,dk,FW,,Rennes,Ligue 1,20,2003,4,0,63,0.7,1,0,1,1,0,0,0,0,0.1,0.1,0.3,0.3,2,1,4,1.43,0.00,1.43,1.43,1.43,0.09,0.37,0.45,0.09,0.45
1333,Bamo Meïté,ci,DF,MF,Marseille,Ligue 1,22,2001,3,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1334,Mateo Mejía,es,FW,,Sevilla,La Liga,21,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1335,Farid El Melali,dz,FW,DF,Angers,Ligue 1,27,1997,7,5,478,5.3,1,1,2,1,0,0,1,0,0.8,0.8,0.6,1.4,14,8,26,0.19,0.19,0.38,0.19,0.38,0.15,0.11,0.27,0.15,0.27
1336,Filippo Melegoni,it,MF,,Genoa,Serie A,25,1999,2,1,69,0.8,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,0,1,1,0.00,1.30,1.30,0.00,1.30,0.05,0.66,0.71,0.05,0.71
1337,Nuno Mendes,pt,DF,,Paris S-G,Ligue 1,22,2002,4,3,250,2.8,0,1,1,0,0,0,1,0,0.2,0.2,0.7,0.9,10,23,13,0.00,0.36,0.36,0.00,0.36,0.06,0.26,0.31,0.06,0.31
1338,Brais Méndez,es,MF,,Real Sociedad,La Liga,27,1997,7,5,402,4.5,1,1,2,1,0,0,1,0,1.2,1.2,1.2,2.4,11,21,17,0.22,0.22,0.45,0.22,0.45,0.28,0.27,0.55,0.28,0.55
