Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
1613,Jon Magunacelaya,es,MF,FW,Real Sociedad,La Liga,22,2000,2,0,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,2,0,3,0.00,0.00,0.00,0.00,0.00,0.03,0.56,0.59,0.03,0.59
1614,Riyad Mahrez,dz,FW,MF,Manchester City,Premier League,31,1991,30,22,1920,21.3,5,10,15,4,1,1,2,0,5.6,4.8,7.0,11.8,78,76,242,0.23,0.47,0.70,0.19,0.66,0.26,0.33,0.59,0.22,0.55
1615,Arne Maier,de,MF,,Augsburg,Bundesliga,23,1999,30,24,1960,21.8,5,1,6,5,0,0,3,0,1.6,1.6,1.8,3.4,32,66,77,0.23,0.05,0.28,0.23,0.28,0.07,0.08,0.16,0.07,0.16
1616,Mike Maignan,fr,GK,,Milan,Serie A,27,1995,22,22,1978,22.0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.05,0.05,0.00,0.05,0.00,0.00,0.00,0.00,0.00
1617,Linton Maina,de,FW,MF,Köln,Bundesliga,23,1999,33,27,2239,24.9,3,7,10,3,0,0,1,0,4.6,4.6,5.9,10.5,90,61,173,0.12,0.28,0.40,0.12,0.40,0.19,0.24,0.42,0.19,0.42
1618,Kobbie Mainoo,eng,MF,,Manchester Utd,Premier League,17,2005,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1619,Ainsley Maitland-Niles,eng,DF,MF,Southampton,Premier League,24,1997,22,13,1407,15.6,0,0,0,0,0,0,3,0,0.0,0.0,0.7,0.7,15,57,35,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
1620,Jordan Majchrzak,pl,FW,,Roma,Serie A,17,2004,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1621,Lovro Majer,hr,MF,FW,Rennes,Ligue 1,24,1998,32,18,1668,18.5,2,5,7,1,1,1,3,0,3.3,2.5,4.4,7.0,66,134,115,0.11,0.27,0.38,0.05,0.32,0.18,0.24,0.42,0.14,0.38
1622,Jean-Victor Makengo,fr,MF,,Udinese,Serie A,24,1998,16,11,805,8.9,0,1,1,0,0,0,2,0,0.4,0.4,0.5,0.8,18,36,31,0.00,0.11,0.11,0.00,0.11,0.04,0.05,0.09,0.04,0.09
1623,Jean-Victor Makengo,fr,MF,,Lorient,Ligue 1,24,1998,15,12,1064,11.8,0,0,0,0,0,0,2,1,0.1,0.1,0.5,0.7,23,42,30,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.06,0.01,0.06
1624,Béni Makouana,cg,FW,MF,Montpellier,Ligue 1,19,2002,8,1,198,2.2,0,0,0,0,0,0,1,0,0.8,0.8,0.0,0.8,9,2,17,0.00,0.00,0.00,0.00,0.00,0.37,0.01,0.38,0.37,0.38
1625,Nemanja Maksimović,rs,MF,,Getafe,La Liga,27,1995,29,26,2053,22.8,0,0,0,0,0,0,3,0,1.8,1.8,0.6,2.3,13,42,29,0.00,0.00,0.00,0.00,0.00,0.08,0.03,0.10,0.08,0.10
1626,Tyrell Malacia,nl,DF,,Manchester Utd,Premier League,22,1999,22,14,1396,15.5,0,0,0,0,0,0,6,0,0.2,0.2,0.7,0.9,19,44,33,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
1627,Lorenzo Malagrida,it,MF,DF,Sampdoria,Serie A,18,2003,6,0,109,1.2,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,1,4,10,0.00,0.00,0.00,0.00,0.00,0.12,0.09,0.21,0.12,0.21
1628,Daniel Maldini,it,FW,MF,Spezia,Serie A,20,2001,18,4,628,7.0,2,0,2,2,0,0,1,0,1.2,1.2,0.5,1.7,13,10,34,0.29,0.00,0.29,0.29,0.29,0.17,0.07,0.24,0.17,0.24
1629,Youssef Maleh,ma,MF,,Fiorentina,Serie A,23,1998,7,4,297,3.3,0,0,0,0,0,0,2,0,0.6,0.6,0.6,1.2,3,11,17,0.00,0.00,0.00,0.00,0.00,0.17,0.20,0.36,0.17,0.36
1630,Youssef Maleh,ma,MF,,Lecce,Serie A,23,1998,17,7,674,7.5,0,1,1,0,0,0,3,0,0.3,0.3,0.3,0.6,9,19,19,0.00,0.13,0.13,0.00,0.13,0.04,0.04,0.08,0.04,0.08
1631,Donyell Malen,nl,FW,,Dortmund,Bundesliga,23,1999,26,22,1706,19.0,9,6,15,9,0,0,0,0,9.1,9.1,4.4,13.5,87,60,182,0.47,0.32,0.79,0.47,0.79,0.48,0.23,0.71,0.48,0.71
1632,Ruslan Malinovskyi,ua,MF,FW,Atalanta,Serie A,29,1993,15,5,553,6.1,1,2,3,1,0,0,2,0,0.6,0.6,2.0,2.6,19,50,36,0.16,0.33,0.49,0.16,0.49,0.10,0.33,0.43,0.10,0.43
1633,Ruslan Malinovskyi,ua,MF,FW,Marseille,Ligue 1,29,1993,20,13,1227,13.6,1,1,2,1,0,0,4,0,2.3,2.3,2.4,4.6,35,64,81,0.07,0.07,0.15,0.07,0.15,0.17,0.17,0.34,0.17,0.34
1634,Hugo Mallo,es,DF,,Celta Vigo,La Liga,31,1991,26,26,2163,24.0,0,1,1,0,0,0,6,1,1.4,1.4,2.6,3.9,27,93,108,0.00,0.04,0.04,0.00,0.04,0.06,0.11,0.16,0.06,0.16
1635,Mickael Malsa,mq,MF,,Valladolid,La Liga,26,1995,5,0,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1636,Giorgi Mamardashvili,ge,GK,,Valencia,La Liga,21,2000,38,38,3420,38.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1637,Hianga Mananga Mbock,fr,MF,,Brest,Ligue 1,22,1999,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1638,Gianluca Mancini,it,DF,,Roma,Serie A,26,1996,35,33,2858,31.8,1,2,3,1,0,0,7,0,2.3,2.3,1.6,3.9,17,93,19,0.03,0.06,0.09,0.03,0.09,0.07,0.05,0.12,0.07,0.12
1639,Steve Mandanda,fr,GK,,Rennes,Ligue 1,37,1985,34,34,3014,33.5,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00
1640,Reinildo Mandava,mz,DF,,Atlético Madrid,La Liga,28,1994,22,22,1857,20.6,0,0,0,0,0,0,4,0,0.4,0.4,0.5,0.9,28,70,41,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.04,0.02,0.04
1641,Aïssa Mandi,dz,DF,,Villarreal,La Liga,30,1991,21,16,1461,16.2,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,7,36,9,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
1642,Rolando Mandragora,it,MF,,Fiorentina,Serie A,25,1997,29,22,1950,21.7,2,4,6,2,0,0,8,0,1.5,1.5,4.9,6.4,18,142,59,0.09,0.18,0.28,0.09,0.28,0.07,0.23,0.30,0.07,0.30
1643,Sadio Mané,sn,FW,MF,Bayern Munich,Bundesliga,30,1992,25,18,1425,15.8,7,5,12,6,1,2,2,0,8.9,7.2,3.9,11.1,59,43,164,0.44,0.32,0.76,0.38,0.69,0.56,0.25,0.81,0.46,0.70
1644,Orel Mangala,be,MF,,Nott'ham Forest,Premier League,24,1998,27,20,1550,17.2,1,1,2,1,0,0,3,0,0.6,0.6,0.4,0.9,14,43,8,0.06,0.06,0.12,0.06,0.12,0.03,0.02,0.06,0.03,0.06
1645,Thomas Mangani,fr,MF,,Ajaccio,Ligue 1,35,1987,26,14,1332,14.8,1,1,2,0,1,2,4,1,2.0,0.4,1.9,2.3,9,92,15,0.07,0.07,0.14,0.00,0.07,0.14,0.13,0.26,0.03,0.16
1646,Vito Mannone,it,GK,,Lorient,Ligue 1,34,1988,18,17,1608,17.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1647,Javier Manquillo,es,DF,,Newcastle Utd,Premier League,28,1994,4,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1648,Myziane Maolida,km,MF,FW,Reims,Ligue 1,23,1999,9,2,232,2.6,1,0,1,1,0,0,0,0,0.5,0.5,0.4,0.9,13,8,26,0.39,0.00,0.39,0.39,0.39,0.18,0.17,0.35,0.18,0.35
1649,Myziane Maolida,km,FW,MF,Hertha BSC,Bundesliga,23,1999,3,1,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,0,9,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.22,0.00,0.22
1650,Faitout Maouassa,fr,FW,DF,Montpellier,Ligue 1,24,1998,33,23,1923,21.4,5,5,10,5,0,0,0,0,3.3,3.3,2.2,5.6,37,51,108,0.23,0.23,0.47,0.23,0.47,0.16,0.10,0.26,0.16,0.26
1651,Sekou Mara,fr,FW,MF,Southampton,Premier League,20,2002,22,4,555,6.2,1,2,3,1,0,0,1,0,1.0,1.0,0.8,1.8,7,7,27,0.16,0.32,0.49,0.16,0.49,0.17,0.12,0.29,0.17,0.29
1652,Marcão,br,DF,,Sevilla,La Liga,26,1996,5,4,375,4.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1653,Solly March,eng,FW,DF,Brighton,Premier League,28,1994,33,31,2715,30.2,7,7,14,7,0,0,2,0,8.1,8.1,8.4,16.5,110,135,357,0.23,0.23,0.46,0.23,0.46,0.27,0.28,0.55,0.27,0.55
1654,Agustín Marchesín,ar,GK,,Celta Vigo,La Liga,34,1988,19,19,1710,19.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1655,Federico Marchetti,it,GK,,Spezia,Serie A,39,1983,1,0,66,0.7,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1656,Vincent Marchetti,fr,MF,,Ajaccio,Ligue 1,25,1997,31,29,2452,27.2,0,2,2,0,0,0,7,0,2.3,2.3,1.6,4.0,66,143,58,0.00,0.07,0.07,0.00,0.07,0.09,0.06,0.15,0.09,0.15
1657,Riccardo Marchizza,it,DF,,Sassuolo,Serie A,24,1998,10,3,283,3.1,0,1,1,0,0,0,1,0,0.0,0.0,0.3,0.3,3,15,15,0.00,0.32,0.32,0.00,0.32,0.00,0.10,0.10,0.00,0.10
1658,Gian Marco Ferrari,it,DF,,Sassuolo,Serie A,30,1992,33,24,2223,24.7,1,0,1,1,0,0,5,0,1.2,1.2,0.4,1.6,11,101,4,0.04,0.00,0.04,0.04,0.04,0.05,0.02,0.07,0.05,0.07
1659,Emiliano Marcondes,dk,MF,,Bournemouth,Premier League,27,1995,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1660,Óscar de Marcos,es,DF,,Athletic Club,La Liga,33,1989,37,32,2819,31.3,1,6,7,1,0,0,7,0,0.4,0.4,3.5,4.0,76,204,153,0.03,0.19,0.22,0.03,0.22,0.01,0.11,0.13,0.01,0.13
1661,Alberto Marí,es,FW,MF,Valencia,La Liga,21,2001,5,0,86,1.0,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,1,1,6,1.05,0.00,1.05,1.05,1.05,0.25,0.00,0.25,0.25,0.25
1662,José Mari,es,MF,,Cádiz,La Liga,34,1987,18,2,397,4.4,0,0,0,0,0,0,4,0,0.1,0.1,0.3,0.4,5,21,4,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.09,0.03,0.09
1663,Pablo Marí,es,DF,,Monza,Serie A,28,1993,30,28,2487,27.6,1,0,1,1,0,0,4,0,0.6,0.6,0.3,1.0,6,57,3,0.04,0.00,0.04,0.04,0.04,0.02,0.01,0.04,0.02,0.04
1664,José María Giménez,uy,DF,,Atlético Madrid,La Liga,27,1995,28,26,2423,26.9,2,1,3,2,0,0,9,0,2.0,2.0,0.6,2.6,9,63,3,0.07,0.04,0.11,0.07,0.11,0.07,0.02,0.10,0.07,0.10
1665,Mariano,do,FW,,Real Madrid,La Liga,28,1993,9,1,157,1.7,0,0,0,0,0,0,2,0,0.6,0.6,0.4,1.0,3,2,12,0.00,0.00,0.00,0.00,0.00,0.32,0.25,0.57,0.32,0.57
1666,Pablo Marín,es,MF,FW,Real Sociedad,La Liga,19,2003,10,3,360,4.0,0,0,0,0,0,0,1,0,1.2,1.2,0.8,2.1,9,15,24,0.00,0.00,0.00,0.00,0.00,0.31,0.20,0.51,0.31,0.51
1667,Răzvan Marin,ro,MF,,Empoli,Serie A,26,1996,33,28,2538,28.2,2,4,6,2,0,0,7,0,1.4,1.4,4.2,5.5,35,118,27,0.07,0.14,0.21,0.07,0.21,0.05,0.15,0.20,0.05,0.20
1668,Diego Mariño,es,GK,,Almería,La Liga,32,1990,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1669,Guillermo Maripán,cl,DF,,Monaco,Ligue 1,28,1994,26,25,2157,24.0,3,0,3,3,0,0,6,1,1.6,1.6,0.1,1.7,6,68,0,0.13,0.00,0.13,0.13,0.13,0.06,0.01,0.07,0.06,0.07
1670,Marlon,br,DF,,Monza,Serie A,26,1995,28,18,1592,17.7,0,0,0,0,0,0,7,1,0.3,0.2,0.3,0.6,19,63,12,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
1671,Omar Marmoush,eg,FW,,Wolfsburg,Bundesliga,23,1999,33,15,1476,16.4,5,1,6,5,0,0,2,0,6.1,6.1,1.2,7.3,36,51,160,0.30,0.06,0.37,0.30,0.37,0.37,0.07,0.44,0.37,0.44
1672,Marquinhos,br,MF,,Arsenal,Premier League,19,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1673,Marquinhos,br,DF,,Paris S-G,Ligue 1,28,1994,33,30,2717,30.2,2,0,2,2,0,0,4,0,2.1,2.1,0.5,2.6,4,99,15,0.07,0.00,0.07,0.07,0.07,0.07,0.02,0.09,0.07,0.09
1674,Luca Marrone,it,DF,,Monza,Serie A,32,1990,2,2,135,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,4,0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
1675,Eric Martel,de,MF,,Köln,Bundesliga,20,2002,29,23,2019,22.4,1,1,2,1,0,0,6,0,1.7,1.7,0.8,2.5,17,72,46,0.04,0.04,0.09,0.04,0.09,0.08,0.04,0.11,0.08,0.11
1676,Roger Martí,es,FW,,Elche,La Liga,31,1991,12,8,655,7.3,0,1,1,0,0,0,2,0,0.6,0.6,0.7,1.2,8,7,50,0.00,0.14,0.14,0.00,0.14,0.08,0.09,0.17,0.08,0.17
1677,Roger Martí,es,FW,,Cádiz,La Liga,31,1991,14,8,639,7.1,1,0,1,1,0,0,1,0,2.5,2.5,0.5,2.9,7,5,34,0.14,0.00,0.14,0.14,0.14,0.35,0.06,0.41,0.35,0.41
1678,Anthony Martial,fr,FW,,Manchester Utd,Premier League,26,1995,21,11,978,10.9,6,2,8,5,1,1,0,0,6.2,5.5,1.4,6.9,18,35,87,0.55,0.18,0.74,0.46,0.64,0.58,0.13,0.70,0.50,0.63
1679,Aarón Martín,es,DF,,Mainz 05,Bundesliga,25,1997,28,20,1847,20.5,5,3,8,5,0,1,3,0,2.2,1.4,2.8,4.2,25,86,61,0.24,0.15,0.39,0.24,0.39,0.11,0.14,0.24,0.07,0.20
1680,Ander Martin,es,MF,FW,Real Sociedad,La Liga,21,2000,3,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.26,0.00,0.26
1681,Andrés Martín,es,FW,MF,Rayo Vallecano,La Liga,23,1999,9,3,205,2.3,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,3,4,22,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.43,0.21,0.43
1682,Carlos Martín,es,FW,MF,Atlético Madrid,La Liga,20,2002,4,0,28,0.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,0,3,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20
1683,Iván Martín,es,MF,,Girona,La Liga,23,1999,24,18,1586,17.6,3,3,6,3,0,0,2,0,2.4,2.4,2.2,4.7,30,56,82,0.17,0.17,0.34,0.17,0.34,0.14,0.13,0.27,0.14,0.27
1684,Jonas Martin,fr,MF,,Lille,Ligue 1,32,1990,12,2,277,3.1,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,4,20,4,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08
1685,Gabriel Martinelli,br,FW,,Arsenal,Premier League,21,2001,36,34,2789,31.0,15,5,20,15,0,0,3,0,9.1,9.1,9.1,18.2,124,94,350,0.48,0.16,0.65,0.48,0.65,0.29,0.29,0.59,0.29,0.59
1686,Arnau Martinez,es,DF,,Girona,La Liga,19,2003,33,32,2732,30.4,3,4,7,3,0,0,11,0,1.9,1.9,4.3,6.3,64,113,98,0.10,0.13,0.23,0.10,0.23,0.06,0.14,0.21,0.06,0.21
1687,Emiliano Martínez,ar,GK,,Aston Villa,Premier League,29,1992,36,36,3139,34.9,0,0,0,0,0,0,7,0,0.0,0.0,0.3,0.3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
1688,Iñigo Martínez,es,DF,,Athletic Club,La Liga,31,1991,15,15,1338,14.9,1,0,1,1,0,0,1,0,0.8,0.8,0.3,1.1,11,60,4,0.07,0.00,0.07,0.07,0.07,0.06,0.02,0.08,0.06,0.08
1689,Lautaro Martínez,ar,FW,,Inter,Serie A,24,1997,38,27,2576,28.6,21,6,27,20,1,2,3,0,18.1,16.5,5.4,21.9,49,83,172,0.73,0.21,0.94,0.70,0.91,0.63,0.19,0.82,0.58,0.76
1690,Lisandro Martínez,ar,DF,,Manchester Utd,Premier League,24,1998,27,24,2114,23.5,1,0,1,1,0,0,6,0,0.5,0.5,0.3,0.8,12,83,2,0.04,0.00,0.04,0.04,0.04,0.02,0.01,0.03,0.02,0.03
1691,Lucas Martínez Quarta,ar,DF,,Fiorentina,Serie A,26,1996,27,25,2171,24.1,1,1,2,1,0,0,6,0,2.5,2.5,0.6,3.1,19,119,6,0.04,0.04,0.08,0.04,0.08,0.10,0.02,0.13,0.10,0.13
1692,Roger Martínez,es,DF,,Espanyol,La Liga,18,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.34,0.34,0.34
1693,Gelson Martins,pt,MF,FW,Monaco,Ligue 1,27,1995,11,3,345,3.8,0,0,0,0,0,0,0,0,0.8,0.8,0.3,1.1,15,14,47,0.00,0.00,0.00,0.00,0.00,0.20,0.08,0.28,0.20,0.28
1694,Adam Marušić,me,DF,,Lazio,Serie A,29,1992,33,31,2760,30.7,0,2,2,0,0,0,8,1,0.7,0.7,1.1,1.8,38,116,43,0.00,0.07,0.07,0.00,0.07,0.02,0.03,0.06,0.02,0.06
1695,Omar Mascarell,gq,MF,DF,Elche,La Liga,29,1993,28,28,2447,27.2,0,1,1,0,0,0,6,0,0.4,0.4,1.1,1.5,27,116,6,0.00,0.04,0.04,0.00,0.04,0.02,0.04,0.05,0.02,0.05
1696,Adam Masina,ma,DF,,Udinese,Serie A,28,1994,14,8,789,8.8,2,0,2,2,0,0,2,0,0.1,0.1,0.2,0.3,4,24,6,0.23,0.00,0.23,0.23,0.23,0.01,0.02,0.03,0.01,0.03
1697,Jordi Masip,es,GK,,Valladolid,La Liga,33,1989,28,28,2507,27.9,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1698,Erhan Mašović,rs,DF,MF,Bochum,Bundesliga,23,1998,29,23,2178,24.2,4,0,4,4,0,0,3,0,2.6,2.6,1.0,3.6,4,60,5,0.17,0.00,0.17,0.17,0.17,0.11,0.04,0.15,0.11,0.15
1699,Han-Noah Massengo,fr,MF,,Auxerre,Ligue 1,21,2001,14,13,1116,12.4,0,0,0,0,0,0,3,0,1.4,1.4,0.6,2.0,21,48,29,0.00,0.00,0.00,0.00,0.00,0.11,0.05,0.16,0.11,0.16
1700,Yanis Massolin,fr,MF,,Clermont Foot,Ligue 1,19,2002,6,0,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
1701,Jaime Mata,es,FW,MF,Getafe,La Liga,33,1988,18,5,437,4.9,1,1,2,1,0,0,5,0,1.9,1.9,1.3,3.2,2,10,33,0.21,0.21,0.41,0.21,0.41,0.40,0.27,0.66,0.40,0.66
1702,Pape Matar Sarr,sn,MF,FW,Tottenham,Premier League,19,2002,11,2,218,2.4,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,1,13,0,0.00,0.41,0.41,0.00,0.41,0.03,0.14,0.17,0.03,0.17
1703,Eliot Matazo,be,MF,,Monaco,Ligue 1,20,2002,23,13,1175,13.1,1,0,1,1,0,0,2,0,0.2,0.2,0.1,0.3,5,60,10,0.08,0.00,0.08,0.08,0.08,0.02,0.01,0.03,0.02,0.03
1704,Jean-Philippe Mateta,fr,FW,,Crystal Palace,Premier League,25,1997,29,6,770,8.6,2,0,2,2,0,0,3,0,3.4,3.4,0.6,4.0,9,6,43,0.23,0.00,0.23,0.23,0.23,0.39,0.07,0.47,0.39,0.47
1705,Nemanja Matić,rs,MF,,Roma,Serie A,33,1988,35,16,1852,20.6,2,2,4,2,0,0,5,0,1.0,1.0,2.6,3.6,50,134,17,0.10,0.10,0.19,0.10,0.19,0.05,0.13,0.17,0.05,0.17
1706,Joël Matip,cm,DF,,Liverpool,Premier League,30,1991,14,12,1092,12.1,1,0,1,1,0,0,3,0,0.7,0.7,0.3,1.0,28,59,2,0.08,0.00,0.08,0.08,0.08,0.06,0.02,0.08,0.06,0.08
1707,Henning Matriciani,de,DF,,Schalke 04,Bundesliga,22,2000,22,22,1863,20.7,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.3,21,51,10,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
1708,Chrislain Matsima,fr,DF,MF,Lorient,Ligue 1,20,2002,6,2,227,2.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
1709,Chrislain Matsima,fr,DF,,Monaco,Ligue 1,20,2002,8,5,446,5.0,0,1,1,0,0,0,0,0,0.7,0.7,0.4,1.0,2,23,9,0.00,0.20,0.20,0.00,0.20,0.14,0.07,0.21,0.14,0.21
1710,Jean Mattéo Bahoya,fr,FW,MF,Angers,Ligue 1,17,2005,10,2,270,3.0,0,0,0,0,0,0,0,0,0.5,0.5,0.4,0.9,9,3,20,0.00,0.00,0.00,0.00,0.00,0.17,0.12,0.29,0.17,0.29
1711,Azor Matusiwa,nl,MF,,Reims,Ligue 1,24,1998,30,29,2484,27.6,0,0,0,0,0,0,4,0,0.4,0.4,1.2,1.7,15,213,18,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
1712,Neal Maupay,fr,FW,,Everton,Premier League,25,1996,27,11,1118,12.4,1,0,1,1,0,0,4,0,4.8,4.8,0.6,5.4,8,11,61,0.08,0.00,0.08,0.08,0.08,0.39,0.05,0.43,0.39,0.43
1713,Aïman Maurer,ma,MF,,Clermont Foot,Ligue 1,17,2004,10,6,501,5.6,0,1,1,0,0,0,0,0,1.2,1.2,1.5,2.7,21,9,40,0.00,0.18,0.18,0.00,0.18,0.22,0.26,0.48,0.22,0.48
1714,Stephy Mavididi,eng,FW,,Montpellier,Ligue 1,24,1998,26,14,1288,14.3,4,2,6,4,0,0,1,1,4.3,4.3,1.4,5.7,34,22,91,0.28,0.14,0.42,0.28,0.42,0.30,0.10,0.40,0.30,0.40
1715,Konstantinos Mavropanos,gr,DF,,Stuttgart,Bundesliga,24,1997,28,26,2286,25.4,2,1,3,2,0,0,9,1,4.0,4.0,1.1,5.2,34,120,13,0.08,0.04,0.12,0.08,0.12,0.16,0.05,0.20,0.16,0.20
1716,Christian Mawissa,fr,DF,,Toulouse,Ligue 1,17,2005,2,1,98,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,6,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1717,Philipp Max,de,DF,,Eint Frankfurt,Bundesliga,28,1993,10,8,694,7.7,0,1,1,0,0,0,1,0,0.7,0.7,1.6,2.3,14,34,52,0.00,0.13,0.13,0.00,0.13,0.09,0.21,0.30,0.09,0.30
1718,Eric Maxim Choupo-Moting,cm,FW,,Bayern Munich,Bundesliga,33,1989,19,14,1112,12.4,10,2,12,10,0,1,0,0,6.1,5.3,1.9,7.3,11,43,77,0.81,0.16,0.97,0.81,0.97,0.49,0.16,0.65,0.43,0.59
1719,Luís Maximiano,pt,GK,,Lazio,Serie A,23,1999,1,1,5,0.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1720,Keke Maximilian Topp,de,FW,,Schalke 04,Bundesliga,18,2004,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16
1721,Fernand Mayembo,cg,DF,,Ajaccio,Ligue 1,26,1996,11,8,707,7.9,0,0,0,0,0,0,1,0,1.2,1.2,0.1,1.2,2,11,1,0.00,0.00,0.00,0.00,0.00,0.15,0.01,0.16,0.15,0.16
1722,Borja Mayoral,es,FW,,Getafe,La Liga,25,1997,35,33,2759,30.7,8,2,10,8,0,2,4,0,7.9,6.3,2.7,9.0,58,64,166,0.26,0.07,0.33,0.26,0.33,0.26,0.09,0.35,0.20,0.29
