Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90
1694,Ilan Kebbal,dz,MF,Reims,Ligue 1,23,1998,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1695,Wajdi Kechrida,tn,DF,Salernitana,it Serie A,25,1995,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1696,Thilo Kehrer,de,DF,Paris S-G,Ligue 1,24,1996,0,0,0,0,27,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1697,Habib Keita,ml,MF,Lyon,Ligue 1,19,2002,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1698,Naby Keïta,gn,MF,Liverpool,Premier League,26,1995,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1699,Yannik Keitel,de,MF,Freiburg,Bundesliga,21,2000,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1700,Caoimhín Kelleher,ie,GK,Liverpool,Premier League,22,1998,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1701,Martin Kelly,eng,DF,Crystal Palace,Premier League,31,1990,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1702,Marc-Oliver Kempf,de,DF,Hertha BSC,Bundesliga,26,1995,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1703,Marc-Oliver Kempf,de,DF,Stuttgart,Bundesliga,26,1995,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1704,Kenedy,br,DF,Chelsea,Premier League,25,1996,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1705,Nohan Kenneh,lr,DF,Leeds United,Premier League,18,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1706,Jonjoe Kenny,eng,DF,Everton,Premier League,24,1997,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1707,Dimitrios Keramitsis,gr,MF,Roma,it Serie A,17,2004,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1708,Timo Kern,de,MF,Bayern Munich,Bundesliga,31,1990,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1709,Kaine Kesler-Hayden,eng,DF,Aston Villa,Premier League,18,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1710,Franck Kessié,ci,MF,Milan,it Serie A,24,1996,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1711,Omar Khailoti,it,DF,Bologna,it Serie A,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1712,Saîf-Eddine Khaoui,tn,MF,Clermont Foot,Ligue 1,26,1995,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1713,Wahbi Khazri,tn,FW,Saint-Étienne,Ligue 1,30,1991,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1714,Rani Khedira,de,MF,Union Berlin,Bundesliga,27,1994,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1715,Kiké,es,FW,Osasuna,La Liga,31,1989,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1716,Luca Kilian,de,FW,Mainz 05,Bundesliga,21,1999,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1717,Luca Kilian,de,DF,Köln,Bundesliga,21,1999,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1718,Max Kilman,eng,DF,Wolves,Premier League,24,1997,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1719,Joshua Kimmich,de,MF,Bayern Munich,Bundesliga,26,1995,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1720,Presnel Kimpembe,fr,DF,Paris S-G,Ligue 1,25,1995,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1721,Joshua King,no,FW,Watford,Premier League,29,1992,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1722,Alex Kirk,eng,DF,Arsenal,Premier League,18,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1723,Kaur Kivila,ee,GK,Hellas Verona,it Serie A,17,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1724,Jakub Kiwior,pl,MF,Spezia,it Serie A,21,2000,0,0,0,0,22,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1725,Sofian Kiyine,ma,MF,Venezia,it Serie A,23,1997,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1726,Simon Kjær,dk,DF,Milan,it Serie A,32,1989,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1727,Kristoffer Klaesson,no,GK,Leeds United,Premier League,20,2000,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1728,Daniel Klein,de,GK,Augsburg,Bundesliga,20,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1729,Philipp Klement,de,MF,Stuttgart,Bundesliga,28,1992,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1730,Mateusz Klich,pl,MF,Leeds United,Premier League,31,1990,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1731,Thibault Klidje,tg,MF,Bordeaux,Ligue 1,20,2001,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1732,Mateo Klimowicz,de,MF,Stuttgart,Bundesliga,21,2000,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1733,Niklas Klinger,de,GK,Wolfsburg,Bundesliga,25,1995,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1734,Fabian Klos,de,FW,Arminia,Bundesliga,33,1987,0,0,0,0,25,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1735,Lukas Klostermann,de,DF,RB Leipzig,Bundesliga,25,1996,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1736,Justin Kluivert,nl,MF,Nice,Ligue 1,22,1999,0,0,0,0,27,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1737,Lukas Klünter,de,DF,Hertha BSC,Bundesliga,25,1996,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1738,Ansgar Knauff,de,FW,Dortmund,Bundesliga,19,2002,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1739,Ansgar Knauff,de,DF,Eint Frankfurt,Bundesliga,19,2002,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1740,Robin Knoche,de,DF,Union Berlin,Bundesliga,29,1992,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1741,Matthias Köbbing,de,GK,Köln,Bundesliga,24,1997,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1742,Gregor Kobel,ch,GK,Dortmund,Bundesliga,23,1997,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1743,Robin Koch,de,MF,Leeds United,Premier League,25,1996,0,0,0,0,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1744,Giorgi Kochorashvili,ge,MF,Levante,La Liga,22,1999,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1745,Samuel Koeberlé,fr,FW,Reims,Ligue 1,16,2004,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1746,Philippe Koffi,ci,FW,Reims,Ligue 1,19,2002,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1747,Rudy Kohon,fr,DF,Troyes,Ligue 1,17,2004,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1748,Dominik Kohr,de,MF,Mainz 05,Bundesliga,27,1994,0,0,0,0,22,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1749,Koba Koindredi,fr,MF,Valencia,La Liga,19,2001,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1750,Koke,es,MF,Atlético Madrid,La Liga,29,1992,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1751,Aleksandr Kokorin,ru,FW,Fiorentina,it Serie A,30,1991,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1752,Aleksandar Kolarov,rs,DF,Inter,it Serie A,35,1985,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1753,Sead Kolašinac,ba,DF,Arsenal,Premier League,28,1993,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1754,Sead Kolašinac,ba,DF,Marseille,Ligue 1,28,1993,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1755,Luca Koleosho,it,FW,Espanyol,La Liga,16,2004,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1756,Randal Kolo Muani,fr,FW,Nantes,Ligue 1,22,1998,0,0,0,0,36,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1757,Timothée Kolodziejczak,fr,DF,Saint-Étienne,Ligue 1,29,1991,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1758,Ghislain Konan,ci,DF,Reims,Ligue 1,25,1995,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1759,Ibrahima Konaté,fr,DF,Liverpool,Premier League,22,1999,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1760,Geoffrey Kondogbia,cf,MF,Atlético Madrid,La Liga,28,1993,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1761,Ibrahima Koné,ml,FW,Lorient,Ligue 1,22,1999,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1762,Manu Koné,fr,MF,Gladbach,Bundesliga,20,2001,0,0,0,0,27,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1763,Youssouf Koné,ml,DF,Troyes,Ligue 1,26,1995,0,0,0,0,21,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1764,Ezri Konsa,eng,DF,Aston Villa,Premier League,23,1997,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1765,Teun Koopmeiners,nl,MF,Atalanta,it Serie A,23,1998,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1766,Nils-Jonathan Körber,de,GK,Hertha BSC,Bundesliga,24,1996,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1767,Laurent Koscielny,fr,DF,Bordeaux,Ligue 1,35,1985,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1768,Odilon Kossounou,ci,DF,Leverkusen,Bundesliga,20,2001,0,0,0,0,27,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1769,Filip Kostić,rs,DF,Eint Frankfurt,Bundesliga,28,1992,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1770,Rominigue Kouamé,ml,MF,Troyes,Ligue 1,24,1996,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1771,Tomáš Koubek,cz,GK,Augsburg,Bundesliga,28,1992,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1772,Kalidou Koulibaly,sn,DF,Napoli,it Serie A,30,1991,0,0,0,0,27,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1773,Jules Koundé,fr,DF,Sevilla,La Liga,22,1998,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1774,Christos Kourfalidis,gr,MF,Cagliari,it Serie A,18,2002,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1775,Boubakar Kouyaté,ml,DF,Metz,Ligue 1,24,1997,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1776,Cheikhou Kouyaté,sn,MF,Crystal Palace,Premier League,31,1989,0,0,0,0,27,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1777,Mateo Kovačić,hr,MF,Chelsea,Premier League,27,1994,0,0,0,0,25,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1778,Viktor Kovalenko,ua,MF,Spezia,it Serie A,25,1996,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1779,Emil Krafth,se,DF,Newcastle Utd,Premier League,26,1994,0,0,0,0,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1780,Alex Král,cz,MF,West Ham,Premier League,23,1998,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1781,Andrej Kramarić,hr,FW,Hoffenheim,Bundesliga,30,1991,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1782,Christoph Kramer,de,MF,Gladbach,Bundesliga,30,1991,0,0,0,0,18,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1783,Jean-Philippe Krasso,ci,FW,Saint-Étienne,Ligue 1,24,1997,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1784,Filip Krastev,bg,MF,Troyes,Ligue 1,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1785,Julian Kristoffersen,no,FW,Salernitana,it Serie A,24,1997,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1786,Toni Kroos,de,MF,Real Madrid,La Liga,31,1990,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1787,Florian Krüger,de,FW,Arminia,Bundesliga,22,1999,0,0,0,0,27,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1788,Tim Krul,nl,GK,Norwich City,Premier League,33,1988,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1789,Rade Krunić,ba,MF,Milan,it Serie A,27,1993,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1790,Max Kruse,de,MF,Wolfsburg,Bundesliga,33,1988,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1791,Max Kruse,de,FW,Union Berlin,Bundesliga,33,1988,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1792,Lukas Kübler,de,DF,Freiburg,Bundesliga,28,1992,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1793,Takefusa Kubo,jp,FW,Mallorca,La Liga,20,2001,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1794,Juraj Kucka,sk,MF,Watford,Premier League,34,1987,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1795,Mykola Kukharevych,ua,FW,Troyes,Ligue 1,20,2001,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1796,Dejan Kulusevski,se,MF,Tottenham,Premier League,21,2000,0,0,0,0,18,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1797,Dejan Kulusevski,se,FW,Juventus,it Serie A,21,2000,0,0,0,0,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1798,Marash Kumbulla,al,DF,Roma,it Serie A,21,2000,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1799,Justin Kumi,it,MF,Sassuolo,it Serie A,17,2004,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1800,Fabian Kunze,de,MF,Arminia,Bundesliga,23,1998,0,0,0,0,22,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1801,Layvin Kurzawa,fr,DF,Paris S-G,Ligue 1,28,1992,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1802,Enock Kwateng,fr,DF,Bordeaux,Ligue 1,24,1997,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1803,Grejohn Kyei,fr,FW,Clermont Foot,Ligue 1,25,1995,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1804,Giorgos Kyriakopoulos,gr,DF,Sassuolo,it Serie A,25,1996,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1805,Adrián de la Fuente,es,DF,Villarreal,La Liga,22,1999,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1806,Andrea La Mantia,it,FW,Empoli,it Serie A,30,1991,0,0,0,0,18,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1807,Ronny Labonne,mq,DF,Lorient,Ligue 1,23,1997,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1808,Gaëtan Laborde,fr,FW,Montpellier,Ligue 1,27,1994,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1809,Gaëtan Laborde,fr,FW,Rennes,Ligue 1,27,1994,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1810,Alexandre Lacazette,fr,FW,Arsenal,Premier League,30,1991,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1811,Tom Lacoux,fr,DF,Bordeaux,Ligue 1,19,2002,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1812,Lenny Lacroix,fr,DF,Metz,Ligue 1,18,2003,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1813,Maxence Lacroix,fr,DF,Wolfsburg,Bundesliga,21,2000,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1814,Riccardo Ladinetti,it,MF,Cagliari,it Serie A,20,2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1815,Alban Lafont,fr,GK,Nantes,Ligue 1,22,1999,0,0,0,0,38,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1816,Víctor Laguardia,es,DF,Alavés,La Liga,31,1989,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1817,Konrad Laimer,at,MF,RB Leipzig,Bundesliga,24,1997,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1818,Stefan Lainer,at,DF,Gladbach,Bundesliga,28,1992,0,0,0,0,21,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1819,Diego Lainez,mx,FW,Betis,La Liga,21,2000,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1820,Adam Lallana,eng,MF,Brighton,Premier League,33,1988,0,0,0,0,24,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1821,Manu Lama,es,DF,Atlético Madrid,La Liga,20,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1822,Vassilis Lambropoulos,gr,DF,Bochum,Bundesliga,31,1990,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1823,Érik Lamela,ar,FW,Sevilla,La Liga,29,1992,0,0,0,0,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1824,Mohamed Lamine Bayo,gn,FW,Clermont Foot,Ligue 1,23,1998,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1825,Didier Lamkel Zé,cm,FW,Metz,Ligue 1,24,1996,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1826,Sam Lammers,nl,FW,Atalanta,it Serie A,24,1997,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1827,Sam Lammers,nl,FW,Eint Frankfurt,Bundesliga,24,1997,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1828,Tariq Lamptey,gh,DF,Brighton,Premier League,20,2000,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1829,Lanchi,es,DF,Villarreal,La Liga,20,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1830,Jannis Lang,de,DF,Wolfsburg,Bundesliga,19,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1831,Manuel Lanzini,ar,MF,West Ham,Premier League,28,1993,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1832,Aymeric Laporte,es,DF,Manchester City,Premier League,27,1994,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1833,Julien Laporte,fr,DF,Lorient,Ligue 1,27,1993,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1834,Yasser Larouci,dz,DF,Troyes,Ligue 1,20,2001,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1835,Gautier Larsonneur,fr,GK,Brest,Ligue 1,24,1997,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1836,Kevin Lasagna,it,MF,Hellas Verona,it Serie A,28,1992,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1837,Jamaal Lascelles,eng,DF,Newcastle Utd,Premier League,27,1993,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1838,Bryan Lasme,fr,FW,Arminia,Bundesliga,22,1998,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1839,Paul Lasne,fr,MF,Brest,Ligue 1,32,1989,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1840,Juanmi Latasa,es,FW,Real Madrid,La Liga,20,2001,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1841,Toni Lato,es,DF,Valencia,La Liga,23,1997,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1842,Armand Lauriente,fr,FW,Lorient,Ligue 1,22,1998,0,0,0,0,35,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1843,Roméo Lavia,be,MF,Manchester City,Premier League,17,2004,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1844,Marcel Lavinier,eng,DF,Tottenham,Premier League,20,2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1845,Jamie Lawrence,de,DF,Bayern Munich,Bundesliga,18,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1846,Roman Lazar,,GK,Venezia,it Serie A,17,2004,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1847,Marko Lazetić,rs,FW,Milan,it Serie A,17,2004,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
