Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90
1255,Alexander Isak,se,FW,Real Sociedad,La Liga,22,1999,0,0,0,0,1.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1256,Isco,es,MF,Sevilla,La Liga,30,1992,0,0,0,0,8.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1257,Ismaily,br,DF,Lille,Ligue 1,32,1990,0,0,0,0,19.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1258,Ardian Ismajli,al,DF,Empoli,it Serie A,25,1996,0,0,0,0,23.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1259,Ko Itakura,jp,DF,Gladbach,Bundesliga,25,1997,0,0,0,0,22.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1260,Hiroki Ito,jp,DF,Stuttgart,Bundesliga,23,1999,0,0,0,0,28.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1261,Junya Ito,jp,FW,Reims,Ligue 1,29,1993,0,0,0,0,32.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1262,Diego Iturralde,es,DF,Sevilla,La Liga,19,2003,0,0,0,0,0.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1263,Andreas Ivan,ro,MF,Schalke 04,Bundesliga,27,1995,0,0,0,0,0.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1264,Mihailo Ivanović,rs,FW,Sampdoria,it Serie A,17,2004,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1265,Daniel Iversen,dk,GK,Leicester City,Premier League,25,1997,0,0,0,0,12.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1266,Alex Iwobi,ng,MF,Everton,Premier League,26,1996,0,0,0,0,37.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1267,Armando Izzo,it,DF,Monza,it Serie A,30,1992,0,0,0,0,27.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1268,Nicolas Jackson,sn,FW,Villarreal,La Liga,21,2001,0,0,0,0,17.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1269,Lee Jae-sung,kr,MF,Mainz 05,Bundesliga,29,1992,0,0,0,0,21.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1270,Paul Jaeckel,de,DF,Union Berlin,Bundesliga,24,1998,0,0,0,0,13.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1271,Mato Jajalo,ba,MF,Udinese,it Serie A,34,1988,0,0,0,0,0.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1272,Kristijan Jakić,hr,DF,Eint Frankfurt,Bundesliga,25,1997,0,0,0,0,16.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1273,Ismail Jakobs,sn,DF,Monaco,Ligue 1,22,1999,0,0,0,0,12.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1274,Marin Jakoliš,hr,FW,Angers,Ligue 1,25,1996,0,0,0,0,0.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1275,Daniel James,wls,FW,Leeds United,Premier League,24,1997,0,0,0,0,2.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1276,Daniel James,wls,FW,Fulham,Premier League,24,1997,0,0,0,0,6.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1277,Reece James,eng,DF,Chelsea,Premier League,22,1999,0,0,0,0,13.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1278,Vitaly Janelt,de,MF,Brentford,Premier League,24,1998,0,0,0,0,24.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1279,Saidy Janko,gm,DF,Bochum,Bundesliga,26,1995,0,0,0,0,12.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1280,Pontus Jansson,se,DF,Brentford,Premier League,31,1991,0,0,0,0,8.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1281,Tony Jantschke,de,DF,Gladbach,Bundesliga,32,1990,0,0,0,0,1.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1282,Adnan Januzaj,be,FW,Sevilla,La Liga,27,1995,0,0,0,0,0.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1283,Léo Jardim,br,GK,Lille,Ligue 1,27,1995,0,0,0,0,6.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1284,Luis Javier Suárez,co,FW,Almería,La Liga,24,1997,0,0,0,0,16.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1285,Luis Javier Suárez,co,FW,Marseille,Ligue 1,24,1997,0,0,0,0,3.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1286,Dany Jean,ht,DF,Strasbourg,Ligue 1,19,2002,0,0,0,0,0.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1287,Julian Jeanvier,gn,DF,Auxerre,Ligue 1,30,1992,0,0,0,0,19.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1288,Jeffinho,br,FW,Lyon,Ligue 1,22,1999,0,0,0,0,5.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1289,Fredrik Jensen,fi,FW,Augsburg,Bundesliga,24,1997,0,0,0,0,10.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1290,Mathias Jensen,dk,MF,Brentford,Premier League,26,1996,0,0,0,0,31.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1291,Moritz Jenz,de,DF,Schalke 04,Bundesliga,23,1999,0,0,0,0,10.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1292,Jesé,es,FW,Sampdoria,it Serie A,29,1993,0,0,0,0,2.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1293,Gabriel Jesus,br,FW,Arsenal,Premier League,25,1997,0,0,0,0,22.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1294,Juan Jesus,br,DF,Napoli,it Serie A,31,1991,0,0,0,0,10.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1295,Raúl Jiménez,mx,FW,Wolves,Premier League,31,1991,0,0,0,0,9.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1296,Joaquín,es,MF,Betis,La Liga,41,1981,0,0,0,0,5.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1297,Joelinton,br,MF,Newcastle Utd,Premier League,25,1996,0,0,0,0,29.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1298,Þórir Jóhann Helgason,is,MF,Lecce,it Serie A,21,2000,0,0,0,0,2.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1299,Ben Johnson,eng,DF,West Ham,Premier League,22,2000,0,0,0,0,9.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1300,Brennan Johnson,wls,FW,Nott'ham Forest,Premier League,21,2001,0,0,0,0,32.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1301,Sam Johnstone,eng,GK,Crystal Palace,Premier League,29,1993,0,0,0,0,9.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1302,Paul Joly,fr,DF,Auxerre,Ligue 1,22,2000,0,0,0,0,9.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1303,Curtis Jones,eng,MF,Liverpool,Premier League,21,2001,0,0,0,0,11.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1304,Frenkie de Jong,nl,MF,Barcelona,La Liga,25,1997,0,0,0,0,28.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1305,Joan Jordán,es,MF,Sevilla,La Liga,28,1994,0,0,0,0,17.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1306,Jorginho,it,MF,Arsenal,Premier League,30,1991,0,0,0,0,9.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1307,Jorginho,it,MF,Chelsea,Premier League,30,1991,0,0,0,0,14.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1308,Josan,es,DF,Elche,La Liga,32,1989,0,0,0,0,12.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1309,Willian José,br,FW,Betis,La Liga,30,1991,0,0,0,0,8.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1310,Joselu,es,FW,Espanyol,La Liga,32,1990,0,0,0,0,33.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1311,Mateo Joseph,es,FW,Leeds United,Premier League,18,2003,0,0,0,0,0.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1312,Diogo Jota,pt,FW,Liverpool,Premier League,25,1996,0,0,0,0,12.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1313,Stevan Jovetić,me,FW,Hertha BSC,Bundesliga,32,1989,0,0,0,0,9.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1314,Luka Jović,rs,FW,Fiorentina,it Serie A,24,1997,0,0,0,0,17.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1315,Juanmi,es,FW,Betis,La Liga,29,1993,0,0,0,0,10.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1316,Juanpe,es,DF,Girona,La Liga,31,1991,0,0,0,0,15.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1317,Jubal,br,DF,Auxerre,Ligue 1,28,1993,0,0,0,0,35.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1318,Christopher Jullien,fr,DF,Montpellier,Ligue 1,29,1993,0,0,0,0,29.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1319,Anthony Jung,de,DF,Werder Bremen,Bundesliga,30,1991,0,0,0,0,29.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1320,Eli Junior Kroupi,fr,FW,Lorient,Ligue 1,16,2006,0,0,0,0,0.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1321,Lago Junior,ci,FW,Mallorca,La Liga,31,1990,0,0,0,0,0.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1322,Hamed Junior Traorè,ci,FW,Bournemouth,Premier League,22,2000,0,0,0,0,4.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1323,Hamed Junior Traorè,ci,MF,Sassuolo,it Serie A,22,2000,0,0,0,0,6.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1324,Vinicius Júnior,br,FW,Real Madrid,La Liga,22,2000,0,0,0,0,31.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1325,Josip Juranović,hr,DF,Union Berlin,Bundesliga,26,1995,0,0,0,0,10.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1326,James Justin,eng,DF,Leicester City,Premier League,24,1998,0,0,0,0,13.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1327,Filip Jørgensen,dk,GK,Villarreal,La Liga,20,2002,0,0,0,0,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1328,Mathias Jørgensen,dk,DF,Brentford,Premier League,32,1990,0,0,0,0,12.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1329,Ozan Kabak,tr,DF,Hoffenheim,Bundesliga,22,2000,0,0,0,0,26.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1330,Issa Kaboré,bf,DF,Marseille,Ligue 1,21,2001,0,0,0,0,11.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1331,Abdoul Kader Bamba,fr,FW,Nantes,Ligue 1,28,1994,0,0,0,0,0.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1332,Pavel Kadeřábek,cz,DF,Hoffenheim,Bundesliga,30,1992,0,0,0,0,18.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1333,Tino Kadewere,zw,FW,Mallorca,La Liga,26,1996,0,0,0,0,6.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1334,Kaiky,br,DF,Almería,La Liga,18,2004,0,0,0,0,6.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1335,Florian Kainz,at,MF,Köln,Bundesliga,29,1992,0,0,0,0,26.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1336,Gaël Kakuta,cd,FW,Lens,Ligue 1,31,1991,0,0,0,0,0.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1337,Sasa Kalajdzic,at,FW,Wolves,Premier League,25,1997,0,0,0,0,0.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1338,Sasa Kalajdzic,at,FW,Stuttgart,Bundesliga,25,1997,0,0,0,0,2.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1339,Arnaud Kalimuendo,fr,FW,Rennes,Ligue 1,20,2002,0,0,0,0,20.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1340,Yayah Kallon,sl,MF,Hellas Verona,it Serie A,21,2001,0,0,0,0,9.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1341,Gedeon Kalulu,cd,DF,Lorient,Ligue 1,24,1997,0,0,0,0,27.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1342,Pierre Kalulu,fr,DF,Milan,it Serie A,22,2000,0,0,0,0,28.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1343,Justin-Noël Kalumba,fr,DF,Angers,Ligue 1,17,2004,0,0,0,0,6.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1344,Daichi Kamada,jp,MF,Eint Frankfurt,Bundesliga,25,1996,0,0,0,0,25.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1345,Waren Kamanzi,no,DF,Toulouse,Ligue 1,21,2000,0,0,0,0,7.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1346,Bingourou Kamara,sn,GK,Montpellier,Ligue 1,25,1996,0,0,0,0,4.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1347,Boubacar Kamara,fr,MF,Aston Villa,Premier League,22,1999,0,0,0,0,19.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1348,Jakub Kamiński,pl,FW,Wolfsburg,Bundesliga,20,2002,0,0,0,0,22.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1349,Marcin Kamiński,pl,DF,Schalke 04,Bundesliga,30,1992,0,0,0,0,7.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1350,Kevin Kampl,si,MF,RB Leipzig,Bundesliga,31,1990,0,0,0,0,15.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1351,Nordine Kandil,fr,MF,Strasbourg,Ligue 1,20,2001,0,0,0,0,1.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1352,Harry Kane,eng,FW,Tottenham,Premier League,29,1993,0,0,0,0,37.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1353,Lee Kang-in,kr,MF,Mallorca,La Liga,21,2001,0,0,0,0,31.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1354,Wilfried Kanga,ci,FW,Hertha BSC,Bundesliga,24,1998,0,0,0,0,15.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1355,N'Golo Kanté,fr,MF,Chelsea,Premier League,31,1991,0,0,0,0,5.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1356,Kenan Karaman,tr,FW,Schalke 04,Bundesliga,28,1994,0,0,0,0,10.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1357,Yann Karamoh,fr,MF,Torino,it Serie A,24,1998,0,0,0,0,8.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1358,Atakan Karazor,,MF,Stuttgart,Bundesliga,25,1996,0,0,0,0,21.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1359,Ayman Kari,fr,MF,Lorient,Ligue 1,17,2004,0,0,0,0,1.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1360,Jon Karrikaburu,es,FW,Real Sociedad,La Liga,19,2002,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1361,Rick Karsdorp,nl,DF,Roma,it Serie A,27,1995,0,0,0,0,7.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1362,Denso Kasius,nl,DF,Bologna,it Serie A,19,2002,0,0,0,0,3.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1363,Thomas Kastanaras,gr,FW,Stuttgart,Bundesliga,19,2003,0,0,0,0,0.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1364,Grigoris Kastanos,cy,MF,Salernitana,it Serie A,24,1998,0,0,0,0,14.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1365,Silas Katompa,cd,FW,Stuttgart,Bundesliga,23,1998,0,0,0,0,22.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1366,Moise Kean,it,FW,Juventus,it Serie A,22,2000,0,0,0,0,11.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1367,Michael Keane,eng,DF,Everton,Premier League,29,1993,0,0,0,0,10.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1368,Neeskens Kebano,cd,FW,Fulham,Premier League,30,1992,0,0,0,0,8.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1369,Kévin Keben Biakolo,cm,DF,Toulouse,Ligue 1,18,2004,0,0,0,0,4.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1370,Thilo Kehrer,de,DF,West Ham,Premier League,25,1996,0,0,0,0,24.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1371,Check Keita,fr,DF,Reims,Ligue 1,19,2003,0,0,0,0,7.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1372,Naby Keïta,gn,MF,Liverpool,Premier League,27,1995,0,0,0,0,3.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1373,Yannik Keitel,de,MF,Freiburg,Bundesliga,22,2000,0,0,0,0,7.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1374,Caoimhín Kelleher,ie,GK,Liverpool,Premier League,23,1998,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1375,Lloyd Kelly,eng,DF,Bournemouth,Premier League,23,1998,0,0,0,0,22.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1376,Marc-Oliver Kempf,de,DF,Hertha BSC,Bundesliga,27,1995,0,0,0,0,30.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1377,Kenedy,br,FW,Valladolid,La Liga,26,1996,0,0,0,0,3.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1378,Jonjoe Kenny,eng,DF,Hertha BSC,Bundesliga,25,1997,0,0,0,0,24.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1379,Franck Kessié,ci,MF,Barcelona,La Liga,25,1996,0,0,0,0,11.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1380,Saîf-Eddine Khaoui,tn,MF,Clermont Foot,Ligue 1,27,1995,0,0,0,0,22.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1381,Wahbi Khazri,tn,FW,Montpellier,Ligue 1,31,1991,0,0,0,0,18.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1382,Rani Khedira,de,MF,Union Berlin,Bundesliga,28,1994,0,0,0,0,32.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1383,Anthony Khelifa,dz,DF,Ajaccio,Ligue 1,16,2005,0,0,0,0,0.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1384,Kiké,es,FW,Osasuna,La Liga,32,1989,0,0,0,0,11.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1385,Luca Kilian,de,DF,Köln,Bundesliga,22,1999,0,0,0,0,12.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1386,Max Kilman,eng,DF,Wolves,Premier League,25,1997,0,0,0,0,36.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1387,Joshua Kimmich,de,MF,Bayern Munich,Bundesliga,27,1995,0,0,0,0,31.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1388,Presnel Kimpembe,fr,DF,Paris S-G,Ligue 1,26,1995,0,0,0,0,8.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1389,Jakub Kiwior,pl,DF,Arsenal,Premier League,22,2000,0,0,0,0,4.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1390,Jakub Kiwior,pl,DF,Spezia,it Serie A,22,2000,0,0,0,0,16.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1391,Simon Kjær,dk,DF,Milan,it Serie A,33,1989,0,0,0,0,11.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1392,Pascal Klemens,de,DF,Hertha BSC,Bundesliga,17,2005,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1393,Mateusz Klich,pl,MF,Leeds United,Premier League,32,1990,0,0,0,0,3.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1394,Lukas Klostermann,de,DF,RB Leipzig,Bundesliga,26,1996,0,0,0,0,10.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1395,Justin Kluivert,nl,FW,Valencia,La Liga,23,1999,0,0,0,0,16.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1396,Ansgar Knauff,de,DF,Eint Frankfurt,Bundesliga,20,2002,0,0,0,0,14.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1397,Robin Knoche,de,DF,Union Berlin,Bundesliga,30,1992,0,0,0,0,31.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1398,Gregor Kobel,ch,GK,Dortmund,Bundesliga,24,1997,0,0,0,0,27.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1399,Robin Koch,de,DF,Leeds United,Premier League,26,1996,0,0,0,0,35.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1400,Samuel Koeberlé,fr,MF,Reims,Ligue 1,17,2004,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1401,Rudy Kohon,fr,DF,Troyes,Ligue 1,18,2004,0,0,0,0,0.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1402,Dominik Kohr,de,MF,Mainz 05,Bundesliga,28,1994,0,0,0,0,25.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1403,Koke,es,MF,Atlético Madrid,La Liga,30,1992,0,0,0,0,28.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1404,Sead Kolašinac,ba,DF,Marseille,Ligue 1,29,1993,0,0,0,0,24.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1405,Luca Koleosho,it,FW,Espanyol,La Liga,17,2004,0,0,0,0,0.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1406,Randal Kolo Muani,fr,FW,Eint Frankfurt,Bundesliga,23,1998,0,0,0,0,29.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
