Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Matches
69,Ümit Akdag,ro,DF,,Toulouse,Ligue 1,21,2003,3,228,76,16.9,2.5,3,76,0,0,,10,0.33,0,4,-4,-1.58,-1.90,4.9,1.8,+3.1,+1.24,Matches
70,Nathan Aké,nl,DF,,Manchester City,Premier League,29,1995,5,299,60,20.8,3.3,3,84,1,2,24,5,1.20,3,6,-3,-0.90,-1.53,5.0,8.1,-3.1,-0.93,Matches
71,Ilias Akhomach,ma,MF,FW,Villarreal,La Liga,20,2004,11,584,53,38.2,6.5,7,69,0,4,25,1,1.91,8,7,+1,+0.15,+0.15,8.7,6.1,+2.6,+0.40,Matches
72,Sergio Akieme,es,DF,,Reims,Ligue 1,27,1997,12,"1,069",89,79.2,11.9,12,89,11,0,,0,0.92,12,14,-2,-0.17,-1.45,13.8,19.8,-6.0,-0.51,Matches
73,Maghnes Akliouche,fr,FW,MF,Monaco,Ligue 1,22,2002,15,"1,045",70,72.6,11.6,11,87,9,4,22,0,1.80,20,14,+6,+0.52,-0.39,24.6,12.2,+12.4,+1.07,Matches
74,Clément Akpa,ci,DF,,Auxerre,Ligue 1,23,2001,14,"1,083",77,80.2,12.0,12,85,10,2,34,0,1.50,19,20,-1,-0.08,-0.42,14.4,23.9,-9.5,-0.79,Matches
75,David Akpan Ankeye,ng,FW,MF,Genoa,it Serie A,22,2002,4,45,11,3.1,0.5,0,,0,4,11,4,0.25,1,1,0,0.00,+0.71,0.3,0.8,-0.5,-1.07,Matches
76,Kevin Akpoguma,ng,DF,,Hoffenheim,Bundesliga,29,1995,13,926,71,73.5,10.3,10,90,10,3,9,1,1.08,15,19,-4,-0.39,+0.42,12.4,21.1,-8.7,-0.85,Matches
77,Kerim Alajbegović,ba,FW,,Leverkusen,Bundesliga,17,2007,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
78,Andreas Albers,dk,FW,,St. Pauli,Bundesliga,34,1990,11,55,5,4.4,0.6,0,,0,11,5,2,0.82,1,2,-1,-1.64,-1.11,1.0,2.1,-1.1,-1.78,Matches
79,Raúl Albiol,es,DF,,Villarreal,La Liga,39,1985,14,"1,098",78,71.8,12.2,13,84,11,1,6,3,1.64,21,18,+3,+0.25,+0.66,19.0,12.6,+6.4,+0.53,Matches
80,Carlos Alcaraz,ar,MF,,Southampton,Premier League,22,2002,1,10,10,0.7,0.1,0,,0,1,10,0,0.00,0,0,0,0.00,+1.57,0.3,0.0,+0.3,+2.92,Matches
81,Alcázar,es,DF,,Betis,La Liga,22,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,Matches
82,Omar Alderete,py,DF,,Getafe,La Liga,27,1996,16,"1,426",89,93.2,15.8,16,89,15,0,,0,1.00,11,13,-2,-0.13,+0.74,14.5,16.8,-2.3,-0.15,Matches
83,Carles Aleñá,es,MF,FW,Getafe,La Liga,26,1998,7,311,44,20.3,3.5,3,70,0,4,25,6,0.43,1,3,-2,-0.58,-0.50,2.1,4.7,-2.5,-0.74,Matches
84,Ben Alexander Voll,de,GK,,St. Pauli,Bundesliga,24,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,Matches
85,Trent Alexander-Arnold,eng,DF,,Liverpool,Premier League,26,1998,14,"1,040",74,77.0,11.6,13,78,6,1,24,0,2.36,24,9,+15,+1.30,+0.43,22.2,9.7,+12.5,+1.08,Matches
86,Alfon,es,FW,MF,Celta Vigo,La Liga,25,1999,10,295,30,19.3,3.3,2,63,0,8,21,6,0.50,6,8,-2,-0.61,-0.54,6.3,5.5,+0.8,+0.25,Matches
87,Mohamed Ali Cho,fr,FW,MF,Nice,Ligue 1,20,2004,11,768,70,56.9,8.5,11,70,0,0,,0,1.64,18,13,+5,+0.59,-0.03,14.4,10.3,+4.1,+0.48,Matches
88,Mohamed Ali Diadie,fr,FW,,Reims,Ligue 1,20,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
89,Faride Alidou,de,FW,MF,Hellas Verona,it Serie A,23,2001,3,71,24,4.9,0.8,0,,0,3,24,6,0.00,0,0,0,0.00,+1.18,0.5,0.5,-0.1,-0.07,Matches
90,Alisson,br,GK,,Liverpool,Premier League,32,1992,7,618,88,45.8,6.9,7,88,6,0,,0,2.29,12,4,+8,+1.17,-0.06,13.7,5.1,+8.6,+1.25,Matches
91,Tadeo Allende,ar,FW,,Celta Vigo,La Liga,25,1999,1,2,2,0.1,0.0,0,,0,1,2,6,1.50,0,1,-1,-45.00,-44.88,0.0,0.0,0.0,0.00,Matches
92,Jim Allevinah,ga,FW,,Angers,Ligue 1,29,1995,11,746,68,55.3,8.3,10,73,0,1,16,0,1.18,8,13,-5,-0.60,+0.44,10.1,12.3,-2.2,-0.26,Matches
93,Alex Almansa,es,FW,,Espanyol,La Liga,21,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
94,Domingos André Ribeiro Almeida,pt,MF,FW,Valencia,La Liga,24,2000,13,605,47,42.0,6.7,6,77,2,7,21,2,0.77,5,10,-5,-0.74,-0.20,7.0,10.3,-3.3,-0.49,Matches
95,Iker Almena,es,FW,DF,Girona,La Liga,20,2004,2,48,24,3.1,0.5,0,,0,2,24,0,0.50,1,1,0,0.00,+0.12,1.1,1.0,+0.1,+0.24,Matches
96,Miguel Almirón,py,FW,,Newcastle Utd,Premier League,30,1994,6,123,21,8.5,1.4,1,67,0,5,11,10,0.83,1,3,-2,-1.46,-1.74,2.5,2.7,-0.2,-0.16,Matches
97,Pontus Almqvist,se,FW,MF,Parma,it Serie A,25,1999,13,423,33,29.4,4.7,1,55,0,12,31,3,0.62,9,12,-3,-0.64,-0.46,8.3,9.1,-0.7,-0.15,Matches
98,Marcos Alonso,es,DF,,Celta Vigo,La Liga,33,1990,13,"1,081",83,70.7,12.0,11,89,10,2,51,0,1.15,12,16,-4,-0.33,-0.53,15.8,11.6,+4.2,+0.35,Matches
99,Giorgio Altare,it,DF,,Venezia,it Serie A,26,1998,9,483,54,33.5,5.4,5,73,2,4,29,4,0.78,6,9,-3,-0.56,+0.48,3.9,7.7,-3.8,-0.70,Matches
100,Adrià Altimira,es,DF,FW,Leganés,La Liga,23,2001,10,688,69,45.0,7.6,8,80,4,2,25,6,1.40,8,11,-3,-0.39,+0.14,5.3,11.2,-5.9,-0.77,Matches
101,Sergi Altimira,es,MF,,Betis,La Liga,23,2001,14,995,71,65.0,11.1,11,81,5,3,35,3,1.64,15,14,+1,+0.09,+0.43,18.3,13.6,+4.7,+0.43,Matches
102,Laurenzo Alvarenga,fr,MF,,Nice,Ligue 1,20,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
103,Edson Álvarez,mx,MF,,West Ham,Premier League,27,1997,12,704,59,48.9,7.8,8,74,2,4,27,0,1.17,6,12,-6,-0.77,-0.52,11.1,13.5,-2.4,-0.31,Matches
104,Hugo Álvarez,es,MF,DF,Celta Vigo,La Liga,21,2003,17,"1,195",70,78.1,13.3,13,82,8,4,34,0,1.24,20,22,-2,-0.15,+0.12,19.3,14.2,+5.2,+0.39,Matches
105,Iker Álvarez,ad,GK,,Villarreal,La Liga,23,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
106,Julián Álvarez,ar,FW,MF,Atlético Madrid,La Liga,24,2000,17,"1,019",60,66.6,11.3,12,73,3,5,29,0,2.24,20,6,+14,+1.24,+0.18,17.1,8.4,+8.7,+0.77,Matches
107,Yeray Álvarez,es,DF,,Athletic Club,La Liga,29,1995,9,810,90,50.0,9.0,9,90,9,0,,4,1.67,9,7,+2,+0.22,-0.78,8.5,8.1,+0.5,+0.05,Matches
108,Skelly Alvero,fr,MF,,Werder Bremen,Bundesliga,22,2002,7,104,15,8.3,1.2,1,56,0,6,8,4,1.43,0,0,0,0.00,+0.16,1.2,1.3,-0.1,-0.07,Matches
109,Selim Amallah,ma,MF,FW,Valladolid,La Liga,28,1996,11,675,61,44.1,7.5,10,64,0,1,32,1,0.73,6,12,-6,-0.80,+0.88,7.7,10.9,-3.3,-0.44,Matches
110,Harry Amass,eng,DF,,Manchester Utd,Premier League,17,2007,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
111,Amath,sn,FW,DF,Valladolid,La Liga,28,1996,7,298,43,19.5,3.3,5,57,0,2,6,10,0.57,2,6,-4,-1.21,+0.11,3.3,4.3,-1.1,-0.32,Matches
112,Jordan Amavi,fr,DF,,Brest,Ligue 1,30,1994,10,746,75,55.3,8.3,8,87,4,2,27,3,1.00,8,18,-10,-1.21,-2.25,9.5,16.1,-6.5,-0.79,Matches
113,Aurele Amenda,ch,DF,,Eint Frankfurt,Bundesliga,21,2003,4,70,18,5.6,0.8,1,45,0,3,8,6,2.50,1,1,0,0.00,-1.06,1.4,2.1,-0.7,-0.95,Matches
114,Kelvin Amian,fr,DF,MF,Nantes,Ligue 1,26,1998,12,887,74,65.7,9.9,9,89,8,3,28,3,1.08,10,11,-1,-0.10,+1.06,9.4,13.4,-3.9,-0.40,Matches
115,Michael Amir Murillo,pa,DF,,Marseille,Ligue 1,28,1996,15,"1,154",77,85.5,12.8,12,90,11,3,26,0,2.00,26,14,+12,+0.94,+0.02,16.7,19.3,-2.6,-0.20,Matches
116,Nadiem Amiri,de,MF,,Mainz 05,Bundesliga,28,1996,13,"1,085",83,86.1,12.1,13,83,9,0,,0,1.69,23,15,+8,+0.66,+1.69,18.3,14.7,+3.6,+0.29,Matches
117,Samuel Amissah,eng,DF,,Fulham,Premier League,17,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
118,Samuel Amo-Ameyaw,eng,FW,DF,Southampton,Premier League,18,2006,2,28,14,1.9,0.3,0,,0,2,14,7,0.00,0,0,0,0.00,+1.59,0.3,1.1,-0.8,-2.50,Matches
119,Mathis Amougou,fr,MF,,Saint-Étienne,Ligue 1,18,2006,14,721,52,53.4,8.0,8,76,2,6,20,1,0.71,5,19,-14,-1.75,-0.60,7.0,16.4,-9.4,-1.18,Matches
120,Mohamed Amoura,dz,FW,,Wolfsburg,Bundesliga,24,2000,12,964,80,76.5,10.7,11,84,2,1,45,0,1.50,23,19,+4,+0.37,-0.23,14.4,17.1,-2.7,-0.25,Matches
121,Sofyan Amrabat,ma,MF,,Fiorentina,it Serie A,28,1996,2,180,90,13.3,2.0,2,90,2,0,,0,1.00,1,1,0,0.00,-1.31,1.6,2.3,-0.7,-0.36,Matches
122,Joachim Andersen,dk,DF,,Crystal Palace,Premier League,28,1996,1,90,90,6.3,1.0,1,90,1,0,,0,0.00,1,2,-1,-1.00,-0.80,1.2,1.6,-0.4,-0.42,Matches
123,Joachim Andersen,dk,DF,,Fulham,Premier League,28,1996,8,693,87,48.1,7.7,8,87,7,0,,1,1.63,13,10,+3,+0.39,+0.51,13.3,8.9,+4.4,+0.57,Matches
124,Elliot Anderson,eng,MF,FW,Nott'ham Forest,Premier League,22,2002,15,907,60,63.0,10.1,11,73,2,4,27,0,1.87,16,12,+4,+0.40,+0.73,13.5,10.5,+3.0,+0.29,Matches
125,André,br,MF,,Wolves,Premier League,23,2001,12,730,61,50.7,8.1,10,72,4,2,3,2,0.42,12,22,-10,-1.23,-0.47,7.3,14.7,-7.4,-0.92,Matches
126,Benjamin André,fr,MF,,Lille,Ligue 1,34,1990,13,"1,162",89,86.1,12.9,13,89,12,0,,0,1.77,23,15,+8,+0.62,-0.34,21.1,17.0,+4.2,+0.32,Matches
127,Marcos André,br,FW,,Valladolid,La Liga,28,1996,10,434,43,28.4,4.8,5,67,0,5,20,6,0.50,5,10,-5,-1.04,+0.36,4.7,7.4,-2.7,-0.56,Matches
128,Francesco Andrealli,it,MF,,Como,it Serie A,17,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
129,Aleksandar Andreev,bg,GK,,Girona,La Liga,18,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
130,Robert Andrich,de,MF,,Leverkusen,Bundesliga,30,1994,12,835,70,66.3,9.3,10,82,4,2,9,2,2.17,18,10,+8,+0.86,+0.02,16.6,10.3,+6.2,+0.67,Matches
131,Angeliño,es,DF,,Roma,it Serie A,27,1997,16,"1,349",84,93.7,15.0,16,84,13,0,,0,1.00,17,20,-3,-0.20,+1.78,17.8,19.8,-2.0,-0.13,Matches
132,Mathys Angély,fr,DF,,Wolfsburg,Bundesliga,17,2007,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
133,Lorenzo Anghelè,it,FW,,Juventus,it Serie A,19,2005,1,6,6,0.4,0.1,0,,0,1,6,0,3.00,0,0,0,0.00,-0.88,0.0,0.0,0.0,0.00,Matches
134,Faustino Anjorin,eng,MF,,Empoli,it Serie A,23,2001,12,666,56,46.3,7.4,9,68,0,3,18,0,1.08,8,8,0,0.00,+0.23,5.0,7.9,-2.9,-0.40,Matches
135,Jaidon Anthony,eng,FW,MF,Bournemouth,Premier League,25,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
136,Waldemar Anton,de,DF,,Dortmund,Bundesliga,28,1996,10,782,78,62.1,8.7,10,78,8,0,,0,1.70,19,13,+6,+0.69,+1.07,14.0,11.3,+2.7,+0.31,Matches
137,Kyllian Antonio,fr,DF,,Lens,Ligue 1,16,2008,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
138,Michail Antonio,jm,FW,,West Ham,Premier League,34,1990,14,836,60,58.1,9.3,11,66,0,3,37,0,1.07,13,18,-5,-0.54,-0.09,11.4,17.8,-6.4,-0.69,Matches
139,Antoniu,es,MF,DF,Espanyol,La Liga,22,2002,7,199,28,13.0,2.2,2,60,0,5,16,7,0.71,1,1,0,0.00,+0.88,3.2,2.4,+0.8,+0.37,Matches
140,Antony,br,FW,MF,Manchester Utd,Premier League,24,2000,4,53,13,3.7,0.6,0,,0,4,13,9,1.00,2,1,+1,+1.70,+1.63,1.9,1.3,+0.6,+1.01,Matches
141,Anuar,ma,FW,MF,Valladolid,La Liga,29,1995,8,515,64,33.7,5.7,6,75,1,2,34,1,0.88,5,7,-2,-0.35,+1.42,6.4,8.8,-2.3,-0.41,Matches
142,Dennis Appiah,fr,DF,,Saint-Étienne,Ligue 1,32,1992,14,"1,019",73,75.5,11.3,10,90,10,4,30,0,0.93,11,30,-19,-1.68,-0.86,12.0,23.9,-11.9,-1.05,Matches
143,Aritz Arambarri,es,DF,,Leganés,La Liga,26,1998,2,177,89,11.6,2.0,2,89,1,0,,1,2.00,3,2,+1,+0.51,+1.11,2.5,2.6,-0.2,-0.08,Matches
144,Mauro Arambarri,uy,MF,,Getafe,La Liga,29,1995,16,"1,053",66,68.8,11.7,12,80,8,4,23,0,1.00,10,11,-1,-0.09,+0.29,12.8,9.8,+3.0,+0.26,Matches
145,Jon Aramburu,ve,DF,,Real Sociedad,La Liga,22,2002,15,"1,107",74,72.4,12.3,13,83,8,2,12,2,1.67,13,7,+6,+0.49,+0.70,17.0,11.4,+5.6,+0.46,Matches
146,Egoitz Arana,es,GK,,Real Sociedad,La Liga,22,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
147,Julian Araujo,mx,DF,,Bournemouth,Premier League,23,2001,8,355,44,24.7,3.9,5,61,0,3,17,3,1.13,2,7,-5,-1.27,-1.93,4.8,6.7,-1.9,-0.49,Matches
148,Ronald Araújo,uy,DF,,Barcelona,La Liga,25,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
149,Matías Árbol,es,GK,,Sevilla,La Liga,22,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,Matches
150,Cameron Archer,eng,FW,,Southampton,Premier League,23,2001,16,852,53,59.2,9.5,9,74,0,7,27,0,0.31,8,17,-9,-0.95,+1.50,11.2,22.5,-11.3,-1.20,Matches
151,Carlens Arcus,ht,DF,,Angers,Ligue 1,28,1996,15,"1,171",78,86.7,13.0,14,80,7,1,46,0,0.87,12,22,-10,-0.77,+0.24,12.8,19.2,-6.3,-0.49,Matches
152,Alphonse Areola,fr,GK,,West Ham,Premier League,31,1993,8,675,84,46.9,7.5,8,84,7,0,,5,1.00,11,14,-3,-0.40,+0.19,10.6,11.6,-1.0,-0.13,Matches
153,Adu Ares,es,FW,,Athletic Club,La Liga,23,2001,1,19,19,1.2,0.2,0,,0,1,19,2,0.00,0,1,-1,-4.74,-5.41,0.1,0.3,-0.2,-0.73,Matches
154,Jesús Areso,es,DF,,Osasuna,La Liga,25,1999,16,"1,414",88,92.4,15.7,16,88,13,0,,1,1.56,21,20,+1,+0.06,+3.17,17.5,20.1,-2.7,-0.17,Matches
155,David Argüelles,es,MF,,Getafe,La Liga,22,2002,1,7,7,0.5,0.1,0,,0,1,7,11,1.00,1,0,+1,+12.86,+13.09,1.4,0.0,+1.4,+17.47,Matches
156,Joe Aribo,ng,MF,,Southampton,Premier League,28,1996,15,903,60,62.7,10.0,8,82,4,7,35,1,0.33,8,26,-18,-1.79,-0.62,10.6,27.6,-17.0,-1.70,Matches
157,Adam Armstrong,eng,FW,MF,Southampton,Premier League,27,1997,13,853,66,59.2,9.5,10,78,4,3,24,3,0.38,5,19,-14,-1.48,+0.21,9.6,20.4,-10.8,-1.14,Matches
158,Harrison Armstrong,eng,MF,,Everton,Premier League,17,2007,2,3,2,0.2,0.0,0,,0,2,2,13,1.50,0,0,0,0.00,+0.47,0.2,0.0,+0.2,+5.07,Matches
159,José Arnaiz,es,FW,,Osasuna,La Liga,29,1995,4,33,8,2.2,0.4,0,,0,4,8,9,0.25,0,1,-1,-2.73,-2.61,0.3,0.2,+0.2,+0.42,Matches
160,Hákon Arnar Haraldsson,is,MF,,Lille,Ligue 1,21,2003,7,342,49,25.3,3.8,4,66,0,3,27,0,2.00,5,5,0,0.00,-0.89,6.1,5.2,+0.9,+0.24,Matches
161,Marko Arnautović,at,FW,,Inter,it Serie A,35,1989,5,71,14,5.3,0.8,0,,0,5,14,11,2.20,1,1,0,0.00,-1.76,1.8,0.6,+1.2,+1.54,Matches
162,Maximilian Arnold,de,MF,,Wolfsburg,Bundesliga,30,1994,13,"1,116",86,88.6,12.4,13,86,11,0,,0,1.54,30,20,+10,+0.81,+3.31,18.6,20.5,-2.0,-0.16,Matches
163,Jann-Fiete Arp,de,FW,,Holstein Kiel,Bundesliga,24,2000,10,339,34,26.9,3.8,2,73,0,8,24,3,0.20,6,9,-3,-0.80,+1.16,5.5,7.3,-1.8,-0.48,Matches
164,Kepa Arrizabalaga,es,GK,,Bournemouth,Premier League,30,1994,11,990,90,68.8,11.0,11,90,11,0,,0,1.73,19,16,+3,+0.27,+0.27,24.8,13.0,+11.8,+1.08,Matches
165,Ricard Artero,es,MF,,Girona,La Liga,21,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
166,Arthur,br,DF,,Leverkusen,Bundesliga,21,2003,5,196,39,15.6,2.2,2,84,1,3,9,6,2.40,6,2,+4,+1.84,+1.16,2.8,2.5,+0.3,+0.14,Matches
167,Takuma Asano,jp,FW,,Mallorca,La Liga,30,1994,7,326,47,20.1,3.6,4,66,0,3,20,2,1.14,3,3,0,0.00,+0.21,2.5,2.8,-0.3,-0.07,Matches
168,Raúl Asencio,es,DF,,Real Madrid,La Liga,21,2003,5,341,68,22.3,3.8,3,90,3,2,36,1,2.40,10,2,+8,+2.11,+1.13,9.7,2.5,+7.2,+1.90,Matches
169,Marco Asensio,es,FW,MF,Paris S-G,Ligue 1,28,1996,11,610,55,42.4,6.8,8,72,2,3,13,3,2.64,19,5,+14,+2.07,+0.33,20.7,6.6,+14.2,+2.09,Matches
170,Kristjan Asllani,al,MF,,Inter,it Serie A,22,2002,8,283,35,21.0,3.1,2,82,1,6,20,6,2.13,7,3,+4,+1.27,-0.50,6.3,3.5,+2.8,+0.89,Matches
171,Iago Aspas,es,FW,MF,Celta Vigo,La Liga,37,1987,16,"1,206",75,78.8,13.4,13,85,8,3,32,0,1.31,20,20,0,0.00,+0.83,19.7,13.5,+6.2,+0.46,Matches
172,Yaser Asprilla,co,FW,MF,Girona,La Liga,21,2003,9,579,64,37.8,6.4,6,82,3,3,29,1,1.44,10,10,0,0.00,+0.19,10.3,7.1,+3.2,+0.50,Matches
173,Lorenz Assignon,tg,DF,MF,Rennes,Ligue 1,24,2000,14,855,61,63.3,9.5,10,77,4,4,23,0,1.14,14,11,+3,+0.32,+0.86,10.0,9.9,+0.1,+0.01,Matches
174,Dehmaine Assoumani,fr,MF,FW,Nantes,Ligue 1,19,2005,6,40,7,3.0,0.4,0,,0,6,7,3,0.50,0,1,-1,-2.25,-1.84,0.9,0.6,+0.3,+0.71,Matches
175,Ander Astralaga,es,GK,,Barcelona,La Liga,20,2004,0,,,,,0,,0,0,,14,,,,,,,,,,,Matches
176,Valentin Atangana Edoa,fr,MF,,Reims,Ligue 1,19,2005,15,"1,237",82,91.6,13.7,15,82,7,0,,0,1.33,19,17,+2,+0.15,+0.15,17.5,20.8,-3.3,-0.24,Matches
177,Arthur Atta,fr,MF,,Udinese,it Serie A,21,2003,6,123,21,8.5,1.4,0,,0,6,21,3,1.17,1,4,-3,-2.20,-1.99,0.7,2.2,-1.6,-1.13,Matches
178,Noah Atubolu,de,GK,,Freiburg,Bundesliga,22,2002,12,"1,080",90,85.7,12.0,12,90,12,0,,1,1.75,17,16,+1,+0.08,+0.08,17.8,13.3,+4.4,+0.37,Matches
179,Emil Audero,it,GK,,Como,it Serie A,27,1997,8,720,90,50.0,8.0,8,90,8,0,,8,1.00,11,18,-7,-0.87,-0.50,9.7,11.3,-1.6,-0.20,Matches
180,Tommaso Augello,it,DF,,Cagliari,it Serie A,30,1994,16,"1,140",71,79.2,12.7,14,78,7,2,23,0,0.88,12,21,-9,-0.71,-0.11,15.9,19.8,-3.9,-0.31,Matches
181,Carlos Augusto,br,DF,,Inter,it Serie A,25,1999,8,291,36,21.6,3.2,2,82,1,6,21,3,2.13,9,4,+5,+1.55,-0.15,8.0,3.2,+4.8,+1.48,Matches
182,Yann Aurel Bisseck,de,DF,,Inter,it Serie A,24,2000,10,608,61,45.0,6.8,7,77,4,3,23,5,2.36,20,8,+12,+1.78,+0.20,13.4,5.8,+7.6,+1.13,Matches
183,Brandon Austin,eng,GK,,Tottenham,Premier League,25,1999,0,,,,,0,,0,0,,5,,,,,,,,,,,Matches
184,Ezequiel Ávila,ar,FW,,Betis,La Liga,30,1994,15,574,38,37.5,6.4,6,62,1,9,22,2,1.40,8,6,+2,+0.31,+0.60,10.1,8.1,+2.0,+0.31,Matches
185,Taiwo Awoniyi,ng,FW,,Nott'ham Forest,Premier League,27,1997,11,204,19,14.2,2.3,2,54,0,9,11,5,1.55,0,3,-3,-1.32,-1.69,1.9,2.6,-0.7,-0.29,Matches
186,Yasin Ayari,se,MF,,Brighton,Premier League,21,2003,13,797,61,55.3,8.9,9,76,3,4,28,2,1.54,10,9,+1,+0.11,+0.11,11.6,12.3,-0.7,-0.08,Matches
187,Florian Ayé,fr,FW,,Auxerre,Ligue 1,27,1997,11,311,28,23.0,3.5,3,68,0,8,13,4,1.00,6,6,0,0.00,0.00,5.3,7.1,-1.8,-0.53,Matches
188,André Ayew,gh,FW,,Le Havre,Ligue 1,35,1989,8,506,63,37.5,5.6,5,86,4,3,25,0,0.75,3,9,-6,-1.07,+0.21,5.7,9.7,-4.0,-0.70,Matches
189,Jordan Ayew,gh,FW,MF,Crystal Palace,Premier League,33,1991,1,21,21,1.5,0.2,0,,0,1,21,0,0.00,0,1,-1,-4.29,-4.10,0.7,1.0,-0.2,-0.99,Matches
190,Jordan Ayew,gh,FW,MF,Leicester City,Premier League,33,1991,14,658,47,45.7,7.3,7,79,1,7,15,1,0.93,9,17,-8,-1.09,-0.52,8.0,12.8,-4.9,-0.66,Matches
191,Neil El Aynaoui,fr,MF,,Lens,Ligue 1,23,2001,8,287,36,21.3,3.2,2,68,0,6,25,1,1.38,6,5,+1,+0.31,-0.03,5.9,4.8,+1.1,+0.36,Matches
192,Ayman Azhil,ma,MF,,Dortmund,Bundesliga,23,2001,1,24,24,1.9,0.3,0,,0,1,24,4,3.00,0,0,0,0.00,-0.29,0.5,0.3,+0.1,+0.53,Matches
193,Adam Aznou,ma,DF,,Bayern Munich,Bundesliga,18,2006,1,11,11,0.9,0.1,0,,0,1,11,7,3.00,0,0,0,0.00,-2.16,0.2,0.0,+0.2,+1.50,Matches
194,César Azpilicueta,es,DF,,Atlético Madrid,La Liga,35,1989,6,480,80,31.4,5.3,6,80,4,0,,5,2.00,9,4,+5,+0.94,-0.35,9.0,4.5,+4.6,+0.86,Matches
195,Paulo Azzi,br,DF,,Cagliari,it Serie A,30,1994,6,426,71,29.6,4.7,5,79,3,1,31,10,0.33,1,5,-4,-0.85,-0.22,5.8,5.9,-0.1,-0.02,Matches
196,Papa Ba,es,MF,,Girona,La Liga,20,2004,1,48,48,3.1,0.5,0,,0,1,48,2,0.00,0,0,0,0.00,+0.12,0.2,0.5,-0.3,-0.60,Matches
197,Shavy Babicka,ga,MF,FW,Toulouse,Ligue 1,24,2000,14,504,36,37.3,5.6,4,74,1,10,21,0,1.43,8,9,-1,-0.18,-0.28,10.8,5.5,+5.4,+0.96,Matches
198,Jacopo Bacci,it,MF,,Empoli,it Serie A,19,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
199,Iker Bachiller,es,DF,,Leganés,La Liga,22,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
200,Mio Backhaus,de,GK,,Werder Bremen,Bundesliga,20,2004,0,,,,,0,,0,0,,13,,,,,,,,,,,Matches
201,Aliou Badara Baldé,gn,MF,FW,Bochum,Bundesliga,22,2002,5,91,18,7.2,1.0,0,,0,5,18,1,0.00,0,3,-3,-2.97,-1.35,0.9,4.5,-3.6,-3.56,Matches
202,Loïc Bade,fr,DF,,Sevilla,La Liga,24,2000,13,"1,101",85,72.0,12.2,12,90,12,1,21,1,1.38,15,16,-1,-0.08,+0.76,12.8,16.9,-4.1,-0.33,Matches
203,Milan Badelj,hr,MF,,Genoa,it Serie A,35,1989,14,987,71,68.5,11.0,13,74,4,1,29,1,1.07,8,11,-3,-0.27,+1.32,10.9,15.0,-4.0,-0.37,Matches
204,Benoît Badiashile,fr,DF,,Chelsea,Premier League,23,2001,4,249,62,17.3,2.8,2,90,2,2,35,7,2.25,7,4,+3,+1.08,-0.05,6.6,4.3,+2.3,+0.83,Matches
205,Alex Baena,es,MF,FW,Villarreal,La Liga,23,2001,15,"1,191",79,77.8,13.2,14,82,6,1,45,0,1.67,25,21,+4,+0.30,+1.10,23.3,13.2,+10.2,+0.77,Matches
206,Nicola Bagnolini,it,GK,,Bologna,it Serie A,20,2004,0,,,,,0,,0,0,,14,,,,,,,,,,,Matches
207,Leon Bailey,jm,FW,MF,Aston Villa,Premier League,27,1997,14,731,52,50.8,8.1,10,63,1,4,25,0,1.57,15,12,+3,+0.37,+0.88,14.2,8.7,+5.5,+0.68,Matches
208,Eric Bailly,ci,DF,,Villarreal,La Liga,30,1994,9,579,64,37.8,6.4,7,72,3,2,39,3,1.56,11,14,-3,-0.47,-0.84,11.2,9.0,+2.2,+0.34,Matches
209,Theo Bair,ca,FW,,Auxerre,Ligue 1,25,1999,14,413,30,30.6,4.6,4,56,0,10,19,1,1.50,8,5,+3,+0.65,+0.94,6.3,7.4,-1.1,-0.24,Matches
210,Cédric Bakambu,cd,FW,,Betis,La Liga,33,1991,9,272,30,17.8,3.0,2,60,0,7,22,3,1.20,5,3,+2,+0.66,+0.88,5.3,3.5,+1.8,+0.59,Matches
