Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Matches
1610,Franck Kessié,ci,MF,,Milan,Serie A,23,1996,37,"3,226",87,94.3,35.8,36,89,32,1,33,0,2.05,70,39,+31,+0.86,-0.06,67.1,43.4,+23.7,+0.66,Matches
1611,Reda Khadra,de,MF,,Brighton,Premier League,19,2001,1,5,5,0.1,0.1,0,,0,1,5,1,0.00,0,0,0,0.00,+0.16,0.0,0.8,-0.8,-14.19,Matches
1612,Omar Khailoti,it,DF,,Bologna,Serie A,18,2001,1,28,28,0.8,0.3,0,,0,1,28,11,0.00,1,1,0,0.00,+0.37,1.3,0.2,+1.1,+3.44,Matches
1613,Saîf-Eddine Khaoui,tn,FW,DF,Marseille,Ligue 1,25,1995,17,606,36,17.7,6.7,5,68,0,12,22,12,1.47,12,8,+4,+0.59,+0.50,6.5,8.0,-1.6,-0.23,Matches
1614,Wahbi Khazri,tn,FW,,Saint-Étienne,Ligue 1,29,1991,22,"1,181",54,34.5,13.1,16,64,0,6,26,1,1.27,13,10,+3,+0.23,+0.83,16.0,14.3,+1.7,+0.13,Matches
1615,Rani Khedira,de,MF,,Augsburg,Bundesliga,26,1994,27,"1,818",67,59.4,20.2,23,77,11,4,9,5,1.22,22,26,-4,-0.20,+0.82,20.6,32.8,-12.1,-0.60,Matches
1616,Sami Khedira,de,MF,,Hertha BSC,Bundesliga,33,1987,9,395,44,12.9,4.4,4,64,0,5,28,0,0.78,4,4,0,0.00,+0.37,5.6,5.2,+0.4,+0.09,Matches
1617,Kiké,es,FW,,Eibar,La Liga,30,1989,37,"3,087",83,90.3,34.3,36,85,17,1,29,0,0.73,26,49,-23,-0.67,-0.67,40.2,39.8,+0.4,+0.01,Matches
1618,Kiké,es,DF,,Cádiz,La Liga,22,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
1619,Luca Kilian,de,DF,,Mainz 05,Bundesliga,20,1999,6,381,64,12.5,4.2,4,90,4,2,11,11,0.67,5,9,-4,-0.94,-0.51,7.1,7.8,-0.7,-0.16,Matches
1620,Max Kilman,eng,DF,,Wolves,Premier League,23,1997,18,"1,310",73,38.3,14.6,14,90,14,4,13,19,1.50,11,11,0,0.00,+0.68,13.3,14.9,-1.6,-0.11,Matches
1621,Joshua Kimmich,de,MF,,Bayern Munich,Bundesliga,25,1995,27,"2,194",81,71.7,24.4,25,86,20,2,28,0,2.33,73,27,+46,+1.89,+0.95,58.8,25.8,+33.0,+1.35,Matches
1622,Presnel Kimpembe,fr,DF,,Paris S-G,Ligue 1,24,1995,28,"2,303",82,67.3,25.6,26,88,20,2,14,3,1.93,53,26,+27,+1.06,-1.44,49.0,27.7,+21.4,+0.83,Matches
1623,Joshua King,no,MF,FW,Everton,Premier League,28,1992,11,148,13,4.3,1.6,0,,0,11,13,5,1.27,1,2,-1,-0.61,-0.61,1.8,2.5,-0.6,-0.38,Matches
1624,Toby King,eng,MF,,West Brom,Premier League,18,2002,0,,,,,0,,,0,,1,,,,,,,,,,,Matches
1625,Cédric Kipré,ci,DF,,West Brom,Premier League,23,1996,0,,,,,0,,,0,,8,,,,,,,,,,,Matches
1626,Sofian Kiyine,ma,MF,,Lazio,Serie A,22,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
1627,Simon Kjær,dk,DF,,Milan,Serie A,31,1989,28,"2,393",85,70.0,26.6,28,85,22,0,,3,2.00,52,29,+23,+0.87,-0.01,49.3,34.2,+15.1,+0.57,Matches
1628,Davy Klaassen,nl,MF,,Werder Bremen,Bundesliga,27,1993,3,222,74,7.3,2.5,3,74,0,0,,0,2.00,4,3,+1,+0.41,+1.10,2.9,3.2,-0.3,-0.12,Matches
1629,Felix Klaus,de,DF,MF,Wolfsburg,Bundesliga,27,1992,6,137,23,4.5,1.5,1,90,1,5,9,4,2.00,1,1,0,0.00,-0.74,1.0,1.7,-0.7,-0.47,Matches
1630,Klauss,br,MF,FW,Hoffenheim,Bundesliga,23,1997,4,51,13,1.7,0.6,0,,0,4,13,7,0.50,1,3,-2,-3.53,-3.53,1.5,2.1,-0.6,-1.02,Matches
1631,Ragnar Klavan,ee,DF,,Cagliari,Serie A,34,1985,15,770,51,22.5,8.6,9,78,5,6,11,11,0.87,4,13,-9,-1.05,-0.81,11.9,14.1,-2.2,-0.25,Matches
1632,Philipp Klement,de,MF,FW,Stuttgart,Bundesliga,27,1992,18,421,23,13.8,4.7,2,71,0,16,17,13,1.17,13,5,+8,+1.71,+1.95,8.8,7.5,+1.4,+0.29,Matches
1633,Mateusz Klich,pl,MF,,Leeds United,Premier League,30,1990,35,"2,393",68,70.0,26.6,28,79,15,7,25,1,1.43,41,44,-3,-0.11,-1.08,38.2,41.5,-3.3,-0.13,Matches
1634,Mateo Klimowicz,de,MF,FW,Stuttgart,Bundesliga,20,2000,25,"1,198",48,39.2,13.3,12,71,1,13,27,7,1.04,20,24,-4,-0.30,-0.54,22.1,21.3,+0.8,+0.06,Matches
1635,Niklas Klinger,de,GK,,Wolfsburg,Bundesliga,24,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
1636,Fabian Klos,de,FW,,Arminia,Bundesliga,32,1987,34,"2,709",80,88.5,30.1,32,83,14,2,25,0,1.03,25,44,-19,-0.63,+1.16,29.6,47.1,-17.5,-0.58,Matches
1637,Lukas Klostermann,de,DF,,RB Leipzig,Bundesliga,24,1996,23,"1,446",63,47.3,16.1,15,84,10,8,24,2,2.00,28,14,+14,+0.87,+0.09,30.6,13.6,+17.0,+1.06,Matches
1638,Justin Kluivert,nl,MF,,Roma,Serie A,21,1999,2,19,10,0.6,0.2,0,,0,2,10,1,1.50,0,0,0,0.00,-0.26,0.0,0.0,0.0,0.00,Matches
1639,Justin Kluivert,nl,FW,MF,RB Leipzig,Bundesliga,21,1999,19,813,43,26.6,9.0,8,72,0,11,22,7,1.68,17,12,+5,+0.55,-0.37,16.1,11.0,+5.1,+0.56,Matches
1640,Lukas Klünter,de,DF,,Hertha BSC,Bundesliga,24,1996,11,990,90,32.4,11.0,11,90,11,0,,8,1.00,10,15,-5,-0.45,-0.19,11.8,15.0,-3.2,-0.29,Matches
1641,Ansgar Knauff,de,MF,FW,Dortmund,Bundesliga,18,2002,4,71,18,2.3,0.8,0,,0,4,18,3,1.75,3,2,+1,+1.27,+0.42,2.4,2.1,+0.3,+0.39,Matches
1642,Robin Knoche,de,DF,,Union Berlin,Bundesliga,28,1992,34,"3,042",89,99.4,33.8,34,89,33,0,,0,1.47,50,42,+8,+0.24,+5.24,46.9,40.8,+6.1,+0.18,Matches
1643,Anthony Knockaert,fr,FW,MF,Fulham,Premier League,28,1991,0,,,,,0,,,0,,3,,,,,,,,,,,Matches
1644,Dialy Kobaly Ndiaye,sn,GK,,Reims,Ligue 1,21,1999,0,,,,,0,,,0,,3,,,,,,,,,,,Matches
1645,Gregor Kobel,ch,GK,,Stuttgart,Bundesliga,22,1997,33,"2,970",90,97.1,33.0,33,90,33,0,,0,1.27,54,54,0,0.00,-1.00,49.7,50.0,-0.2,-0.01,Matches
1646,Robin Koch,de,DF,MF,Leeds United,Premier League,24,1996,17,"1,132",67,33.1,12.6,13,84,12,4,11,2,1.59,20,21,-1,-0.08,-0.43,20.3,18.9,+1.4,+0.11,Matches
1647,Giorgi Kochorashvili,ge,MF,,Levante,La Liga,21,1999,3,23,8,0.7,0.3,0,,0,3,8,6,1.33,0,1,-1,-3.91,-3.65,0.1,0.3,-0.2,-0.74,Matches
1648,Kenan Kodro,ba,FW,MF,Valladolid,La Liga,26,1993,14,459,33,13.4,5.1,4,71,0,10,18,1,0.64,2,10,-8,-1.57,-1.11,4.3,6.5,-2.2,-0.44,Matches
1649,Kenan Kodro,ba,FW,MF,Athletic Club,La Liga,26,1993,3,44,15,1.3,0.5,0,,0,3,15,10,1.00,2,0,+2,+4.09,+4.04,1.3,0.3,+0.9,+1.90,Matches
1650,Dominik Kohr,de,MF,,Mainz 05,Bundesliga,26,1994,17,"1,268",75,41.4,14.1,14,88,12,3,12,0,1.88,22,18,+4,+0.28,+1.34,24.6,16.8,+7.8,+0.55,Matches
1651,Dominik Kohr,de,MF,DF,Eint Frankfurt,Bundesliga,26,1994,7,260,37,8.5,2.9,2,68,1,5,25,8,1.29,3,5,-2,-0.69,-1.27,6.6,4.4,+2.2,+0.75,Matches
1652,Koba Koindredi,fr,MF,,Valencia,La Liga,18,2001,2,15,8,0.4,0.2,0,,0,2,8,15,0.00,0,1,-1,-6.00,-5.95,0.2,0.5,-0.2,-1.46,Matches
1653,Koke,es,MF,,Atlético Madrid,La Liga,28,1992,37,"3,021",82,88.3,33.6,34,87,27,3,25,0,2.24,59,22,+37,+1.10,-0.03,47.1,32.7,+14.4,+0.43,Matches
1654,Aleksandr Kokorin,ru,FW,MF,Fiorentina,Serie A,29,1991,4,94,24,2.7,1.0,0,,0,4,24,5,0.25,1,2,-1,-0.96,-0.66,0.7,2.1,-1.5,-1.40,Matches
1655,Aleksandar Kolarov,rs,DF,,Inter,Serie A,34,1985,7,390,56,11.4,4.3,4,90,4,3,10,16,2.00,13,10,+3,+0.69,-0.82,12.0,7.3,+4.7,+1.08,Matches
1656,Sead Kolašinac,ba,DF,,Arsenal,Premier League,27,1993,1,90,90,2.6,1.0,1,90,1,0,,3,3.00,2,1,+1,+1.00,+0.59,1.1,2.0,-0.9,-0.90,Matches
1657,Sead Kolašinac,ba,DF,MF,Schalke 04,Bundesliga,27,1993,17,"1,426",84,46.6,15.8,16,88,14,1,17,0,0.53,12,38,-26,-1.64,+0.29,11.4,27.2,-15.8,-1.00,Matches
1658,Randal Kolo Muani,fr,FW,,Nantes,Ligue 1,21,1998,37,"3,029",82,88.6,33.7,35,85,19,2,32,0,1.05,46,48,-2,-0.06,+1.32,44.5,49.1,-4.6,-0.14,Matches
1659,Timothée Kolodziejczak,fr,DF,,Saint-Étienne,Ligue 1,28,1991,24,"2,036",85,59.5,22.6,23,86,20,1,64,8,1.21,22,31,-9,-0.40,-0.20,26.7,26.9,-0.2,-0.01,Matches
1660,Ghislain Konan,ci,DF,,Reims,Ligue 1,24,1995,31,"2,613",84,76.4,29.0,29,89,27,2,16,0,1.06,27,35,-8,-0.28,-0.28,23.6,45.3,-21.7,-0.75,Matches
1661,Ibrahima Konaté,fr,DF,,RB Leipzig,Bundesliga,21,1999,14,695,50,22.7,7.7,8,76,4,6,15,10,2.21,15,9,+6,+0.78,-0.06,11.9,8.0,+3.9,+0.51,Matches
1662,Moussa Konaté,sn,FW,,Dijon,Ligue 1,27,1993,27,"1,196",44,35.0,13.3,13,73,3,14,18,1,0.59,11,23,-12,-0.90,+0.55,13.7,26.9,-13.2,-0.99,Matches
1663,Geoffrey Kondogbia,cf,MF,,Valencia,La Liga,27,1993,5,440,88,12.9,4.9,5,88,4,0,,0,1.40,7,7,0,0.00,+0.09,4.4,7.3,-2.9,-0.59,Matches
1664,Geoffrey Kondogbia,cf,MF,,Atlético Madrid,La Liga,27,1993,25,611,24,17.9,6.8,4,71,2,21,16,6,2.32,9,5,+4,+0.59,-0.63,9.1,8.3,+0.7,+0.11,Matches
1665,Lamine Koné,ci,DF,,Strasbourg,Ligue 1,31,1989,15,"1,042",69,30.5,11.6,12,84,9,3,10,9,1.00,15,24,-9,-0.78,-0.78,14.3,20.1,-5.8,-0.50,Matches
1666,Moussa Koné,sn,FW,,Nîmes,Ligue 1,23,1996,33,"1,755",53,51.3,19.5,21,72,0,12,21,3,0.91,24,37,-13,-0.67,+0.31,25.3,26.4,-1.1,-0.06,Matches
1667,Youssouf Koné,ml,DF,MF,Elche,La Liga,25,1995,3,73,24,2.1,0.8,1,37,0,2,18,7,2.33,0,1,-1,-1.23,-0.70,0.1,1.3,-1.3,-1.55,Matches
1668,Youssouf Koné,ml,DF,,Lyon,Ligue 1,25,1995,0,,,,,0,,,0,,2,,,,,,,,,,,Matches
1669,Terence Kongolo,nl,DF,,Fulham,Premier League,26,1994,1,90,90,2.6,1.0,1,90,1,0,,9,0.00,0,1,-1,-1.00,-0.32,0.9,0.5,+0.4,+0.35,Matches
1670,Ezri Konsa,eng,DF,,Aston Villa,Premier League,22,1997,36,"3,196",89,93.5,35.5,35,90,35,1,46,0,1.42,51,46,+5,+0.14,-1.47,46.6,50.4,-3.8,-0.11,Matches
1671,Nils-Jonathan Körber,de,GK,,Hertha BSC,Bundesliga,23,1996,0,,,,,0,,0,0,,7,,,,,,,,,,,Matches
1672,Laurent Koscielny,fr,DF,,Bordeaux,Ligue 1,34,1985,26,"2,218",85,64.9,24.6,25,87,24,1,35,0,1.04,25,35,-10,-0.41,-0.11,27.6,38.2,-10.5,-0.43,Matches
1673,Filip Kostić,rs,DF,,Eint Frankfurt,Bundesliga,27,1992,30,"2,534",84,82.8,28.2,29,87,26,1,4,0,1.83,60,42,+18,+0.64,+0.98,46.6,36.8,+9.8,+0.35,Matches
1674,Márk Kosznovszky,hu,MF,,Parma,Serie A,18,2002,1,90,90,2.6,1.0,1,90,1,0,,0,0.00,0,3,-3,-3.00,-1.89,0.8,0.9,-0.1,-0.12,Matches
1675,Christian Kouamé,ci,FW,,Fiorentina,Serie A,22,1997,33,995,30,29.1,11.1,9,68,2,24,16,2,1.12,11,17,-6,-0.54,-0.32,12.8,16.1,-3.3,-0.30,Matches
1676,Tomáš Koubek,cz,GK,,Augsburg,Bundesliga,27,1992,0,,,,,0,,0,0,,34,,,,,,,,,,,Matches
1677,Kalidou Koulibaly,sn,DF,,Napoli,Serie A,29,1991,26,"2,209",85,64.6,24.5,25,88,22,1,13,1,2.04,54,21,+33,+1.34,+0.45,39.9,25.8,+14.0,+0.57,Matches
1678,Billy Koumetio,fr,DF,,Liverpool,Premier League,17,2002,0,,,,,0,,,0,,3,,,,,,,,,,,Matches
1679,Jules Koundé,fr,DF,,Sevilla,La Liga,21,1998,34,"2,975",88,87.0,33.1,33,90,32,1,10,1,2.18,48,28,+20,+0.61,+0.61,47.0,30.6,+16.4,+0.50,Matches
1680,Boubakar Kouyaté,ml,DF,,Metz,Ligue 1,23,1997,25,"1,964",79,57.4,21.8,21,90,21,4,19,9,1.12,21,29,-8,-0.37,-0.61,24.2,28.1,-3.8,-0.18,Matches
1681,Cheikhou Kouyaté,sn,DF,,Crystal Palace,Premier League,30,1989,36,"3,121",87,91.3,34.7,35,89,33,1,1,1,1.22,39,56,-17,-0.49,+1.92,32.8,53.4,-20.5,-0.59,Matches
1682,Mateo Kovačić,hr,MF,,Chelsea,Premier League,26,1994,27,"1,815",67,53.1,20.2,21,79,10,6,24,3,1.74,26,26,0,0.00,-1.23,32.4,17.4,+15.0,+0.75,Matches
1683,Viktor Kovalenko,ua,FW,,Atalanta,Serie A,24,1996,1,4,4,0.1,0.0,0,,0,1,4,13,3.00,0,0,0,0.00,-1.13,0.0,0.0,0.0,+0.72,Matches
1684,Emil Krafth,se,DF,,Newcastle Utd,Premier League,25,1994,16,"1,288",81,37.7,14.3,14,85,9,2,48,17,1.38,20,27,-7,-0.49,-0.11,16.8,22.9,-6.1,-0.43,Matches
1685,Andrej Kramarić,hr,FW,MF,Hoffenheim,Bundesliga,29,1991,28,"2,379",85,77.7,26.4,26,88,17,2,42,0,1.46,43,41,+2,+0.08,+0.60,39.9,41.0,-1.1,-0.04,Matches
1686,Christoph Kramer,de,MF,,Gladbach,Bundesliga,29,1991,28,"2,033",73,66.4,22.6,23,83,16,5,26,3,1.50,39,37,+2,+0.09,-0.44,34.9,31.5,+3.4,+0.15,Matches
1687,Titas Krapikas,lt,GK,,Spezia,Serie A,21,1999,0,,,,,0,,0,0,,23,,,,,,,,,,,Matches
1688,Jean-Philippe Krasso,ci,FW,,Saint-Étienne,Ligue 1,23,1997,6,223,37,6.5,2.5,2,67,0,4,23,7,0.83,1,4,-3,-1.21,-0.96,2.6,4.2,-1.7,-0.68,Matches
1689,Dimo Krastev,bg,MF,,Fiorentina,Serie A,17,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
1690,Toni Kroos,de,MF,,Real Madrid,La Liga,30,1990,28,"2,117",76,61.9,23.5,24,84,17,4,24,3,2.07,41,21,+20,+0.85,-0.46,36.0,24.5,+11.6,+0.49,Matches
1691,Filip Krovinović,hr,MF,,West Brom,Premier League,24,1995,11,546,50,16.0,6.1,5,83,3,6,22,5,0.55,2,11,-9,-1.48,-0.48,3.3,9.8,-6.5,-1.07,Matches
1692,Rade Krunić,ba,MF,FW,Milan,Serie A,26,1993,25,723,29,21.1,8.0,5,71,2,20,18,10,2.60,16,9,+7,+0.87,0.00,12.3,13.6,-1.3,-0.16,Matches
1693,Max Kruse,de,FW,MF,Union Berlin,Bundesliga,32,1988,22,"1,629",74,53.2,18.1,19,82,10,3,25,1,1.50,31,26,+5,+0.28,+0.15,28.0,22.2,+5.8,+0.32,Matches
1694,Altin Kryeziu,xk,MF,,Torino,Serie A,18,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,Matches
1695,Lukas Kübler,de,DF,MF,Freiburg,Bundesliga,27,1992,19,884,47,28.9,9.8,11,69,1,8,15,9,1.58,15,17,-2,-0.20,-0.29,11.7,16.2,-4.6,-0.46,Matches
1696,Takefusa Kubo,jp,MF,FW,Villarreal,La Liga,19,2001,13,299,23,8.7,3.3,2,59,0,11,16,3,1.69,2,1,+1,+0.30,-0.13,4.9,2.5,+2.4,+0.73,Matches
1697,Takefusa Kubo,jp,MF,FW,Getafe,La Liga,19,2001,18,805,45,23.5,8.9,8,73,2,10,22,4,0.89,9,12,-3,-0.34,+0.08,10.3,8.5,+1.8,+0.20,Matches
1698,Juraj Kucka,sk,MF,FW,Parma,Serie A,33,1987,28,"2,334",83,68.2,25.9,28,83,18,0,,0,0.54,24,50,-26,-1.00,+0.49,29.5,36.5,-7.0,-0.27,Matches
1699,Kuki,es,MF,,Valladolid,La Liga,22,1998,2,30,15,0.9,0.3,0,,0,2,15,10,1.00,3,1,+2,+6.00,+6.66,0.3,0.2,+0.2,+0.57,Matches
1700,Dejan Kulusevski,se,MF,FW,Juventus,Serie A,20,2000,35,"1,923",55,56.2,21.4,19,80,6,16,26,2,2.03,49,21,+28,+1.31,+0.65,45.4,22.9,+22.6,+1.06,Matches
1701,Marash Kumbulla,al,DF,,Roma,Serie A,20,2000,21,"1,363",65,39.9,15.1,14,81,8,7,32,8,1.90,32,24,+8,+0.53,+0.44,27.1,18.0,+9.1,+0.60,Matches
1702,Pierre Kunde,cm,MF,,Mainz 05,Bundesliga,25,1995,11,513,47,16.8,5.7,6,70,1,5,19,4,0.55,4,7,-3,-0.53,-0.03,7.0,7.4,-0.5,-0.08,Matches
1703,Fabian Kunze,de,MF,,Arminia,Bundesliga,22,1998,26,"1,270",49,41.5,14.1,12,86,9,14,17,7,1.19,11,30,-19,-1.35,-0.99,13.4,24.7,-11.3,-0.80,Matches
1704,Jasmin Kurtić,si,MF,,Parma,Serie A,31,1989,34,"2,739",81,80.1,30.4,31,84,21,3,44,0,0.56,32,61,-29,-0.95,+1.03,32.6,47.8,-15.2,-0.50,Matches
1705,Layvin Kurzawa,fr,DF,,Paris S-G,Ligue 1,27,1992,19,"1,278",67,37.4,14.2,15,82,8,4,13,6,2.00,28,11,+17,+1.20,-0.53,26.6,16.7,+9.8,+0.69,Matches
1706,Dereck Kutesa,ch,MF,FW,Reims,Ligue 1,22,1997,28,687,25,20.1,7.6,6,54,0,22,16,9,0.93,6,12,-6,-0.79,-0.72,4.4,10.8,-6.5,-0.85,Matches
1707,Ahmed Kutucu,tr,FW,MF,Schalke 04,Bundesliga,20,2000,7,108,15,3.5,1.2,0,,0,7,15,4,0.43,0,3,-3,-2.50,-0.73,0.4,2.0,-1.6,-1.35,Matches
1708,Enock Kwateng,fr,DF,,Bordeaux,Ligue 1,23,1997,18,"1,038",58,30.4,11.5,12,80,7,6,14,19,1.22,10,14,-4,-0.35,+0.03,11.4,16.0,-4.6,-0.40,Matches
1709,Giorgos Kyriakopoulos,gr,DF,,Sassuolo,Serie A,24,1996,23,"1,456",63,42.6,16.2,16,79,8,7,28,15,1.78,31,26,+5,+0.31,+0.17,25.2,24.1,+1.1,+0.07,Matches
1710,Antonino La Gumina,it,FW,,Sampdoria,Serie A,24,1996,9,341,38,10.0,3.8,4,64,1,5,17,24,1.33,5,6,-1,-0.26,-0.23,4.0,6.1,-2.0,-0.53,Matches
1711,Gaëtan Laborde,fr,FW,MF,Montpellier,Ligue 1,26,1994,38,"3,256",86,95.2,36.2,38,86,24,0,,0,1.42,59,58,+1,+0.03,+1.67,50.6,61.0,-10.4,-0.29,Matches
1712,Valerio Labriola,it,MF,,Napoli,Serie A,19,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,Matches
1713,Alexandre Lacazette,fr,FW,,Arsenal,Premier League,29,1991,31,"1,923",62,56.2,21.4,22,80,7,9,19,5,1.52,33,21,+12,+0.56,+0.32,31.8,24.4,+7.4,+0.35,Matches
1714,Tom Lacoux,fr,MF,,Bordeaux,Ligue 1,18,2002,13,523,40,15.3,5.8,6,74,1,7,12,6,1.00,5,11,-6,-1.03,-0.78,6.1,8.6,-2.5,-0.44,Matches
1715,Lenny Lacroix,fr,DF,,Metz,Ligue 1,17,2003,0,,,,,0,,,0,,4,,,,,,,,,,,Matches
1716,Maxence Lacroix,fr,DF,,Wolfsburg,Bundesliga,20,2000,30,"2,590",86,84.6,28.8,29,89,27,1,13,2,1.77,49,32,+17,+0.59,-0.75,41.0,36.1,+4.9,+0.17,Matches
1717,Riccardo Ladinetti,it,MF,,Cagliari,Serie A,19,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
1718,Alban Lafont,fr,GK,,Nantes,Ligue 1,21,1999,38,"3,420",90,100.0,38.0,38,90,38,0,,0,1.05,47,55,-8,-0.21,,49.0,53.6,-4.6,-0.12,Matches
1719,Víctor Laguardia,es,DF,,Alavés,La Liga,30,1989,32,"2,631",82,76.9,29.2,30,85,25,2,45,5,1.03,32,46,-14,-0.48,+0.32,35.5,39.9,-4.4,-0.15,Matches
1720,Konrad Laimer,at,DF,MF,RB Leipzig,Bundesliga,23,1997,3,84,28,2.7,0.9,1,45,0,2,20,1,0.33,1,4,-3,-3.21,-4.15,2.5,1.9,+0.6,+0.60,Matches
1721,Stefan Lainer,at,DF,,Gladbach,Bundesliga,27,1992,33,"2,768",84,90.5,30.8,31,88,24,2,26,0,1.48,57,49,+8,+0.26,+0.26,48.3,40.8,+7.5,+0.24,Matches
1722,Diego Lainez,mx,FW,MF,Betis,La Liga,20,2000,21,862,41,25.2,9.6,8,73,1,13,22,10,1.76,12,5,+7,+0.73,+0.98,12.1,10.7,+1.3,+0.14,Matches
1723,Kenny Lala,mg,DF,,Strasbourg,Ligue 1,28,1991,21,"1,834",87,53.6,20.4,21,87,18,0,,0,1.14,30,32,-2,-0.10,+0.30,32.9,29.8,+3.1,+0.15,Matches
1724,Adam Lallana,eng,MF,FW,Brighton,Premier League,32,1988,30,"1,596",53,46.7,17.7,16,77,8,14,26,1,1.13,20,18,+2,+0.11,+0.51,23.2,14.0,+9.1,+0.52,Matches
1725,Érik Lamela,ar,FW,MF,Tottenham,Premier League,28,1992,23,717,31,21.0,8.0,5,61,0,18,23,5,1.52,16,17,-1,-0.13,-0.92,14.2,13.4,+0.8,+0.10,Matches
1726,Sam Lammers,nl,FW,MF,Atalanta,Serie A,23,1997,15,291,19,8.5,3.2,1,45,0,14,18,21,1.67,4,6,-2,-0.62,-1.91,5.8,5.2,+0.6,+0.20,Matches
1727,Tariq Lamptey,gh,DF,MF,Brighton,Premier League,19,2000,11,886,81,25.9,9.8,11,81,6,0,,0,0.91,12,15,-3,-0.30,-0.20,13.7,10.0,+3.7,+0.38,Matches
1728,Lanchi,es,DF,,Villarreal,La Liga,19,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
1729,Loïck Landre,fr,DF,,Nîmes,Ligue 1,28,1992,20,"1,626",81,47.5,18.1,20,81,17,0,,6,0.85,21,33,-12,-0.66,+0.29,20.9,31.7,-10.8,-0.60,Matches
1730,Michael Lang,ch,DF,MF,Gladbach,Bundesliga,29,1991,0,,,,,0,,0,0,,19,,,,,,,,,,,Matches
1731,Michael Langer,at,GK,,Schalke 04,Bundesliga,35,1985,3,239,80,7.8,2.7,2,90,2,1,59,18,0.00,1,12,-11,-4.14,-2.55,3.6,6.2,-2.6,-0.96,Matches
1732,Daniel Langley,eng,GK,,Newcastle Utd,Premier League,19,2000,0,,,,,0,,,0,,1,,,,,,,,,,,Matches
1733,Manuel Lanzini,ar,MF,FW,West Ham,Premier League,27,1993,17,566,33,16.5,6.3,5,63,1,12,21,15,1.47,13,5,+8,+1.27,+1.05,9.2,7.9,+1.3,+0.21,Matches
1734,Gianluca Lapadula,pe,FW,,Benevento,Serie A,30,1990,37,"2,563",69,74.9,28.5,29,79,10,8,32,1,0.86,30,51,-21,-0.74,+0.73,33.0,45.3,-12.3,-0.43,Matches
1735,Aymeric Laporte,es,DF,,Manchester City,Premier League,26,1994,16,"1,344",84,39.3,14.9,14,90,14,2,42,12,2.38,30,10,+20,+1.34,0.00,26.7,10.8,+16.0,+1.07,Matches
1736,Julien Laporte,fr,DF,,Lorient,Ligue 1,26,1993,30,"2,659",89,77.7,29.5,30,89,29,0,,4,1.20,38,47,-9,-0.30,+0.76,37.9,37.1,+0.8,+0.03,Matches
1737,Danilo Larangeira,br,DF,,Bologna,Serie A,36,1984,35,"3,132",89,91.6,34.8,34,90,34,1,72,0,1.14,48,58,-10,-0.29,+0.96,50.4,56.8,-6.3,-0.18,Matches
1738,Gautier Larsonneur,fr,GK,,Brest,Ligue 1,23,1997,35,"3,150",90,92.1,35.0,35,90,35,0,,3,1.06,46,62,-16,-0.46,-0.46,46.5,53.3,-6.9,-0.20,Matches
1739,Kevin Lasagna,it,FW,,Udinese,Serie A,27,1992,17,"1,103",65,32.3,12.3,12,84,8,5,19,1,0.82,9,20,-11,-0.90,-0.70,19.8,13.9,+5.9,+0.48,Matches
1740,Kevin Lasagna,it,FW,,Hellas Verona,Serie A,27,1992,19,"1,267",67,37.0,14.1,14,80,8,5,29,0,0.79,19,20,-1,-0.07,-0.03,15.8,20.4,-4.7,-0.33,Matches
1741,Jamaal Lascelles,eng,DF,,Newcastle Utd,Premier League,26,1993,19,"1,625",86,47.5,18.1,19,86,16,0,,0,0.79,12,32,-20,-1.11,-1.31,18.3,28.8,-10.5,-0.58,Matches
1742,Paul Lasne,fr,MF,,Brest,Ligue 1,31,1989,22,"1,681",76,49.2,18.7,19,85,10,3,23,2,1.27,27,22,+5,+0.27,+1.35,20.7,28.1,-7.5,-0.40,Matches
1743,Toni Lato,es,DF,,Valencia,La Liga,22,1997,15,728,49,21.3,8.1,8,84,5,7,8,19,1.20,6,11,-5,-0.62,-0.68,8.8,11.8,-3.0,-0.37,Matches
1744,Danny Latza,de,MF,,Mainz 05,Bundesliga,30,1989,29,"1,800",62,58.8,20.0,21,79,7,8,18,2,1.00,21,43,-22,-1.10,-1.46,23.0,35.3,-12.3,-0.61,Matches
1745,Armand Lauriente,fr,MF,FW,Lorient,Ligue 1,21,1998,29,"1,622",56,47.4,18.0,16,81,8,13,26,2,1.14,23,33,-10,-0.55,-0.15,25.7,24.4,+1.3,+0.07,Matches
1746,Vincent Laurini,fr,DF,,Parma,Serie A,31,1989,14,870,62,25.4,9.7,10,75,4,4,30,9,0.86,13,25,-12,-1.24,-0.11,10.6,15.2,-4.6,-0.48,Matches
