Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2068,Pejiño,es,FW,Las Palmas,La Liga,27,1996,5.6,19,3.39,13,2,2,2,0,0,0,0.00,0,0,0,0,0,0
2069,Pietro Pellegri,it,FW,Torino,it Serie A,22,2001,8.4,12,1.43,5,0,1,1,5,0,1,0.12,1,0,0,0,0,0
2070,Lorenzo Pellegrini,it,MF,Roma,it Serie A,27,1996,20.7,69,3.34,40,17,3,4,4,1,9,0.44,4,1,1,1,2,0
2071,Luca Pellegrini,it,DF,Lazio,it Serie A,24,1999,8.7,14,1.61,6,1,3,1,3,0,1,0.11,0,0,0,0,1,0
2072,Marco Pellegrino,,DF,Salernitana,it Serie A,,,6.1,3,0.49,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2073,Marco Pellegrino,,DF,Milan,it Serie A,,,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2074,Facundo Pellistri,uy,FW/MF,Manchester Utd,Premier League,21,2001,1.9,3,1.57,2,0,0,0,1,0,1,0.52,1,0,0,0,0,0
2075,Facundo Pellistri,uy,MF/FW,Granada,La Liga,21,2001,13.7,42,3.12,30,2,1,4,5,0,6,0.45,4,0,0,1,1,0
2076,Andy Pelmard,fr,DF,Clermont Foot,Ligue 1,23,2000,33.2,21,0.63,18,1,2,0,0,0,0,0.00,0,0,0,0,0,0
2077,Aurélien Pelon,fr,DF,Lorient,Ligue 1,19,2004,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2078,Faris Pemi Moumbagna,cm,FW,Marseille,Ligue 1,23,2000,6.1,15,2.47,11,0,0,2,2,0,2,0.33,1,0,0,0,1,0
2079,Iñaki Peña,es,GK,Barcelona,La Liga,24,1999,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2080,Marcos Peña,es,MF,Almería,La Liga,18,2005,4.9,3,0.61,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
2081,Rubén Peña,es,DF/FW,Osasuna,La Liga,32,1991,23.2,61,2.63,49,1,6,2,2,1,3,0.13,2,0,0,1,0,0
2082,Pepín,gq,MF/FW,Monza,it Serie A,26,1996,2.7,7,2.64,5,0,0,1,1,0,0,0.00,0,0,0,0,0,0
2083,Alberto Perea,es,MF/FW,Granada,La Liga,32,1990,0.0,2,90.00,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2084,Andreas Pereira,br,MF,Fulham,Premier League,27,1996,29.0,137,4.72,80,48,3,3,3,0,15,0.52,10,4,1,0,0,0
2085,Danilo Pereira,pt,DF,Paris S-G,Ligue 1,31,1991,22.2,14,0.63,14,0,0,0,0,0,2,0.09,2,0,0,0,0,0
2086,Mathias Pereira Lage,pt,FW/MF,Brest,Ligue 1,26,1996,13.2,37,2.81,19,9,2,1,4,2,5,0.38,2,2,0,0,0,1
2087,Pedro Pereira,pt,DF,Monza,it Serie A,25,1998,9.3,26,2.78,24,0,1,1,0,0,2,0.21,2,0,0,0,0,0
2088,Daniel Peretz,il,GK,Bayern Munich,Bundesliga,23,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2089,Roberto Pereyra,ar,FW/MF,Udinese,it Serie A,32,1991,20.6,53,2.56,40,1,5,3,2,2,7,0.34,4,0,1,0,1,1
2090,Ayoze Pérez,es,FW,Betis,La Liga,30,1993,25.5,90,3.53,55,0,12,12,6,5,5,0.20,2,0,1,0,1,1
2091,Carles Pérez,es,MF/DF,Celta Vigo,La Liga,25,1998,8.6,29,3.38,20,0,5,0,4,0,3,0.35,2,0,1,0,0,0
2092,Francisco Perez,es,MF/FW,Valencia,La Liga,20,2002,22.8,40,1.76,33,0,3,1,2,1,7,0.31,5,0,1,1,0,0
2093,Kike Pérez,es,MF/FW,Rayo Vallecano,La Liga,26,1997,9.3,27,2.91,20,0,0,1,6,0,1,0.11,1,0,0,0,0,0
2094,Nehuén Pérez,ar,DF,Udinese,it Serie A,23,2000,36.0,39,1.08,34,1,1,3,0,0,5,0.14,5,0,0,0,0,0
2095,Matteo Perez Vinlöf,se,FW,Bayern Munich,Bundesliga,17,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2096,Simone Perilli,it,GK,Hellas Verona,it Serie A,28,1995,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2097,Mattia Perin,it,GK,Juventus,it Serie A,30,1992,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2098,Samuele Perisan,it,GK,Empoli,it Serie A,25,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2099,Ivan Perišić,hr,FW,Tottenham,Premier League,34,1989,1.1,8,6.99,6,1,1,0,0,0,2,1.75,1,1,0,0,0,0
2100,Romain Perraud,fr,DF/FW,Nice,Ligue 1,25,1997,4.1,5,1.22,4,1,0,0,0,0,2,0.49,1,1,0,0,0,0
2101,Lucas Perrin,fr,DF,Strasbourg,Ligue 1,24,1998,30.3,14,0.46,12,0,0,1,1,0,1,0.03,1,0,0,0,0,0
2102,Máximo Perrone,ar,MF,Las Palmas,La Liga,20,2003,18.0,29,1.61,28,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2103,Pavao Pervan,at,GK,Wolfsburg,Bundesliga,35,1987,9.0,1,0.11,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2104,Matteo Pessina,it,MF,Monza,it Serie A,26,1997,35.8,74,2.07,64,0,1,5,2,2,8,0.22,7,0,0,1,0,0
2105,Andrea Petagna,it,FW,Cagliari,it Serie A,28,1995,11.1,30,2.71,24,0,1,3,2,0,3,0.27,1,0,1,1,0,0
2106,Denis Petrić,rs,GK,Nantes,Ligue 1,35,1988,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2107,Njegoš Petrović,rs,MF/FW,Granada,La Liga,24,1999,1.7,4,2.29,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2108,Đorđe Petrović,rs,GK,Chelsea,Premier League,23,1999,22.1,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2109,Jens Petter Hauge,no,MF/FW,Eint Frankfurt,Bundesliga,23,1999,1.6,3,1.84,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2110,Germán Pezzella,ar,DF,Betis,La Liga,32,1991,30.7,15,0.49,13,0,1,1,0,0,0,0.00,0,0,0,0,0,0
2111,Giuseppe Pezzella,it,DF,Empoli,it Serie A,25,1997,12.1,19,1.58,16,1,1,1,0,0,1,0.08,0,1,0,0,0,0
2112,Luca Pfeiffer,de,FW/MF,Darmstadt 98,Bundesliga,26,1996,18.0,49,2.73,33,1,2,8,5,0,6,0.33,4,0,0,2,0,0
2113,Patric Pfeiffer,de,DF,Augsburg,Bundesliga,23,1999,5.7,7,1.23,4,0,0,3,0,0,1,0.18,1,0,0,0,0,0
2114,Maximilian Philipp,de,FW/MF,Freiburg,Bundesliga,29,1994,3.6,8,2.22,7,0,0,1,0,0,1,0.28,0,0,0,1,0,0
2115,Kalvin Phillips,eng,MF,West Ham,Premier League,27,1995,3.4,5,1.46,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2116,Kalvin Phillips,eng,MF,Manchester City,Premier League,27,1995,1.0,1,0.98,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2117,Jaden Philogene Bidace,eng,FW,Aston Villa,Premier League,21,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2118,Kamil Piątkowski,pl,DF,Granada,La Liga,23,2000,5.6,2,0.36,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2119,Roberto Piccoli,it,FW,Empoli,it Serie A,22,2001,0.4,2,4.74,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0
2120,Roberto Piccoli,it,FW,Lecce,it Serie A,22,2001,15.3,32,2.09,20,0,3,8,1,0,2,0.13,1,0,0,0,1,0
2121,Florian Pick,de,MF/FW,Heidenheim,Bundesliga,27,1995,3.6,17,4.65,9,4,4,0,0,0,1,0.27,1,0,0,0,0,0
2122,Jordan Pickford,eng,GK,Everton,Premier League,29,1994,38.0,24,0.63,14,10,0,0,0,0,0,0.00,0,0,0,0,0,0
2123,Amos Pieper,de,DF,Werder Bremen,Bundesliga,25,1998,6.6,6,0.92,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2124,Marvin Pieringer,de,MF/FW,Heidenheim,Bundesliga,23,1999,16.8,29,1.72,23,0,1,3,2,0,4,0.24,3,0,0,1,0,0
2125,Santiago Pierotti,ar,MF/FW,Lecce,it Serie A,22,2001,2.2,12,5.37,5,0,3,2,2,0,2,0.90,1,0,1,0,0,0
2126,Niccolò Pierozzi,it,DF,Salernitana,it Serie A,21,2001,9.7,9,0.93,5,0,0,2,2,0,2,0.21,0,0,0,1,1,0
2127,Ronaël Pierre-Gabriel,fr,DF,Nantes,Ligue 1,25,1998,6.6,4,0.60,1,0,0,2,1,0,0,0.00,0,0,0,0,0,0
2128,Andrea Pinamonti,it,FW,Sassuolo,it Serie A,24,1999,34.2,59,1.73,37,0,3,6,11,2,8,0.23,4,0,1,0,2,1
2129,Ethan Pinnock,jm,DF,Brentford,Premier League,30,1993,28.0,24,0.86,16,1,0,6,0,1,1,0.04,1,0,0,0,0,0
2130,Yeremi Pino,es,MF/FW,Villarreal,La Liga,20,2002,5.3,13,2.46,10,0,1,2,0,0,0,0.00,0,0,0,0,0,0
2131,Carlo Pinsoglio,it,GK,Juventus,it Serie A,33,1990,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2132,Lorenzo Pirola,it,DF,Salernitana,it Serie A,21,2002,22.1,9,0.41,5,0,0,1,1,2,0,0.00,0,0,0,0,0,0
2133,Niccolò Pisilli,it,MF,Roma,it Serie A,18,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2134,Alassane Pléa,fr,FW/MF,Gladbach,Bundesliga,30,1993,21.3,77,3.62,55,6,5,4,7,0,11,0.52,7,1,2,0,1,0
2135,Tommaso Pobega,it,MF,Milan,it Serie A,24,1999,3.5,4,1.13,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2136,Paul Pogba,fr,MF,Juventus,it Serie A,30,1993,0.6,2,3.33,2,0,0,0,0,0,1,1.67,1,0,0,0,0,0
2137,Ole Pohlmann,de,MF,Dortmund,Bundesliga,22,2001,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2138,Matteo Politano,it,FW,Napoli,it Serie A,29,1993,26.2,142,5.41,100,16,6,14,6,0,15,0.57,10,2,2,0,1,0
2139,Sebastian Polter,de,FW,Darmstadt 98,Bundesliga,32,1991,5.0,10,2.02,7,1,0,1,1,0,2,0.40,2,0,0,0,0,0
2140,Julien Ponceau,fr,MF,Lorient,Ligue 1,22,2000,24.9,83,3.33,58,7,7,6,4,1,8,0.32,6,0,0,2,0,0
2141,Marin Pongračić,hr,DF,Lecce,it Serie A,25,1997,35.8,32,0.89,24,3,1,1,1,2,2,0.06,2,0,0,0,0,0
2142,Nick Pope,eng,GK,Newcastle Utd,Premier League,31,1992,14.9,1,0.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2143,Pedro Porro,es,DF,Tottenham,Premier League,23,1999,34.3,107,3.12,66,28,4,5,4,0,12,0.35,9,3,0,0,0,0
2144,Portu,es,FW,Getafe,La Liga,31,1992,1.1,2,1.86,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2145,Portu,es,MF/FW,Girona,La Liga,31,1992,13.2,29,2.20,22,1,2,2,2,0,9,0.68,7,0,1,0,1,0
2146,Stefan Posch,at,DF,Bologna,it Serie A,26,1997,26.8,44,1.64,36,5,1,2,0,0,4,0.15,3,0,0,1,0,0
2147,Yussuf Poulsen,dk,FW,RB Leipzig,Bundesliga,29,1994,13.5,37,2.74,25,0,4,4,4,0,5,0.37,4,0,1,0,0,0
2148,José Pozo,es,MF,Rayo Vallecano,La Liga,27,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2149,Alejandro Pozo Pozo,es,DF/MF,Almería,La Liga,24,1999,10.8,25,2.31,18,3,1,2,1,0,3,0.28,1,1,0,1,0,0
2150,Beñat Prados,es,MF/DF,Athletic Club,La Liga,22,2001,16.1,21,1.30,20,0,0,1,0,0,1,0.06,1,0,0,0,0,0
2151,Matteo Prati,it,MF,Cagliari,it Serie A,19,2003,21.9,51,2.33,42,2,1,4,1,1,4,0.18,4,0,0,0,0,0
2152,Abdón Prats,es,FW/MF,Mallorca,La Liga,30,1992,14.1,23,1.63,16,1,1,3,1,1,3,0.21,3,0,0,0,0,0
2153,Sanjin Prcić,ba,MF,Strasbourg,Ligue 1,29,1993,1.0,4,4.09,4,0,0,0,0,0,1,1.02,1,0,0,0,0,0
2154,Grischa Prömel,de,MF,Hoffenheim,Bundesliga,28,1995,23.8,44,1.85,33,0,2,4,3,2,8,0.34,7,0,0,1,0,0
2155,Ivan Provedel,it,GK,Lazio,it Serie A,29,1994,30.0,3,0.10,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2156,Marc Pubill,es,DF,Almería,La Liga,20,2003,20.9,42,2.01,34,1,2,4,0,1,4,0.19,4,0,0,0,0,0
2157,Gustavo Puerta,co,DF/MF,Leverkusen,Bundesliga,20,2003,0.5,2,3.91,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2158,Antonio Puertas,es,MF/FW,Granada,La Liga,31,1992,8.1,29,3.57,15,0,4,3,6,1,1,0.12,1,0,0,0,0,0
2159,Arnau Puigmal,es,FW/DF,Almería,La Liga,22,2001,2.8,4,1.42,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2160,Christian Pulisic,us,FW/MF,Milan,it Serie A,24,1998,28.9,90,3.11,59,9,8,6,6,2,17,0.59,13,0,2,0,1,1
2161,George Pușcaș,ro,FW,Genoa,it Serie A,27,1996,2.1,5,2.37,3,0,1,1,0,0,0,0.00,0,0,0,0,0,0
2162,Jarell Quansah,eng,DF,Liverpool,Premier League,20,2003,13.2,13,0.98,13,0,0,0,0,0,1,0.08,1,0,0,0,0,0
2163,Domingos Quina,pt,MF,Udinese,it Serie A,23,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2164,Adrien Rabiot,fr,MF,Juventus,it Serie A,28,1995,29.5,64,2.17,54,0,2,4,4,0,5,0.17,4,0,1,0,0,0
2165,Uroš Račić,rs,MF,Sassuolo,it Serie A,25,1998,9.1,17,1.86,13,0,0,3,1,0,3,0.33,2,0,0,1,0,0
2166,Nemanja Radonjić,rs,MF/FW,Torino,it Serie A,27,1996,4.2,9,2.17,5,0,2,2,0,0,1,0.24,0,0,1,0,0,0
2167,Nemanja Radonjić,rs,MF/DF,Mallorca,La Liga,27,1996,3.9,19,4.84,8,2,6,3,0,0,1,0.25,0,0,1,0,0,0
2168,Aleksandar Radovanović,rs,DF,Almería,La Liga,29,1993,6.3,2,0.32,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2169,Ionuț Radu,ro,GK,Bournemouth,Premier League,26,1997,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2170,Boris Radunović,rs,GK,Cagliari,it Serie A,27,1996,7.0,1,0.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2171,Hamza Rafia,tn,MF,Lecce,it Serie A,24,1999,13.4,33,2.47,19,3,1,3,3,4,2,0.15,1,0,0,0,0,1
2172,Abdellah Raihani,ma,FW,Atlético Madrid,La Liga,19,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2173,Antonio Raillo,es,DF,Mallorca,La Liga,31,1991,24.4,22,0.90,16,0,0,6,0,0,6,0.25,4,0,0,2,0,0
2174,Luca Raimund,de,FW/MF,Stuttgart,Bundesliga,18,2005,0.3,3,9.00,1,0,0,2,0,0,0,0.00,0,0,0,0,0,0
2175,Predrag Rajković,rs,GK,Mallorca,La Liga,27,1995,36.0,9,0.25,5,4,0,0,0,0,1,0.03,0,1,0,0,0,0
2176,Jesurun Rak Sakyi,eng,MF/FW,Crystal Palace,Premier League,20,2002,1.5,6,3.97,4,0,2,0,0,0,0,0.00,0,0,0,0,0,0
2177,Ivan Rakitić,hr,MF,Sevilla,La Liga,35,1988,15.8,80,5.05,47,27,1,2,3,0,1,0.06,0,1,0,0,0,0
2178,Ylber Ramadani,al,MF,Lecce,it Serie A,27,1996,33.0,55,1.67,43,1,2,6,2,1,0,0.00,0,0,0,0,0,0
2179,Largie Ramazani,be,FW/MF,Almería,La Liga,22,2001,17.3,57,3.29,36,1,7,7,5,1,10,0.58,7,0,2,0,1,0
2180,Benito Ramírez,es,FW/MF,Las Palmas,La Liga,28,1995,4.3,8,1.87,5,0,1,1,1,0,2,0.47,1,0,0,1,0,0
2181,Sandro Ramírez,es,FW,Las Palmas,La Liga,28,1995,20.1,77,3.84,41,17,4,7,6,2,5,0.25,3,1,0,0,1,0
2182,Chris Ramos,es,FW/MF,Cádiz,La Liga,26,1997,29.0,39,1.34,17,0,7,7,7,1,2,0.07,0,0,0,0,2,0
2183,Gonçalo Ramos,pt,FW,Paris S-G,Ligue 1,22,2001,15.8,34,2.16,22,0,1,3,4,4,6,0.38,3,0,0,0,3,0
2184,Sergio Ramos,es,DF,Sevilla,La Liga,37,1986,28.0,21,0.75,17,0,0,3,1,0,3,0.11,2,0,0,1,0,0
2185,Aaron Ramsdale,eng,GK,Arsenal,Premier League,25,1998,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2186,Aaron Ramsey,eng,MF/FW,Burnley,Premier League,20,2003,5.9,5,0.85,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2187,Jacob Ramsey,eng,FW/MF,Aston Villa,Premier League,22,2001,9.5,29,3.06,23,2,1,2,0,1,3,0.32,2,1,0,0,0,0
2188,Luca Ranieri,it,DF,Fiorentina,it Serie A,24,1999,22.9,22,0.96,19,1,0,2,0,0,2,0.09,1,1,0,0,0,0
2189,Filippo Ranocchia,it,MF/DF,Empoli,it Serie A,22,2001,5.3,8,1.51,6,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2190,Grant Ranos,am,MF/FW,Gladbach,Bundesliga,20,2003,0.5,2,3.60,2,0,0,0,0,0,1,1.80,1,0,0,0,0,0
2191,Raphinha,br,FW/MF,Barcelona,La Liga,26,1996,15.2,89,5.86,47,20,6,8,7,1,13,0.86,9,3,0,1,0,0
2192,Nicolai Rapp,de,DF,Werder Bremen,Bundesliga,26,1996,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2193,Elba Rashani,xk,MF/FW,Clermont Foot,Ligue 1,30,1993,13.1,29,2.22,22,0,1,2,3,1,2,0.15,1,0,0,0,1,0
2194,Marcus Rashford,eng,FW,Manchester Utd,Premier League,25,1997,25.2,87,3.45,57,1,16,7,6,0,12,0.48,10,0,1,0,1,0
2195,Giacomo Raspadori,it,FW/MF,Napoli,it Serie A,23,2000,17.6,75,4.25,49,11,4,7,3,1,3,0.17,3,0,0,0,0,0
2196,Andrei Ratiu,ro,DF/MF,Rayo Vallecano,La Liga,25,1998,7.0,11,1.57,10,0,0,0,0,1,0,0.00,0,0,0,0,0,0
2197,Raúl,es,FW,Osasuna,La Liga,22,2000,15.1,22,1.46,16,0,0,4,2,0,2,0.13,2,0,0,0,0,0
2198,David Raum,de,DF,RB Leipzig,Bundesliga,25,1998,30.4,101,3.32,58,35,6,1,1,0,13,0.43,5,6,2,0,0,0
2199,Federico Ravaglia,it,GK,Bologna,it Serie A,23,1999,5.9,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2200,David Raya,es,GK,Arsenal,Premier League,27,1995,32.0,4,0.12,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2201,Tim Ream,us,DF,Fulham,Premier League,35,1987,16.7,10,0.60,9,1,0,0,0,0,1,0.06,1,0,0,0,0,0
2202,Abderrahman Rebbach,dz,FW/MF,Alavés,La Liga,24,1998,8.0,29,3.61,15,7,4,2,1,0,0,0.00,0,0,0,0,0,0
2203,Nathan Redmond,eng,FW/MF,Burnley,Premier League,29,1994,1.6,8,5.07,6,0,1,0,1,0,1,0.63,1,0,0,0,0,0
2204,Harrison Reed,eng,MF,Fulham,Premier League,28,1995,14.7,29,1.97,25,3,0,0,1,0,5,0.34,3,2,0,0,0,0
2205,Sergio Reguilón,es,DF,Manchester Utd,Premier League,26,1996,4.6,15,3.28,13,1,0,1,0,0,1,0.22,1,0,0,0,0,0
2206,Sergio Reguilón,es,DF,Brentford,Premier League,26,1996,12.4,35,2.82,20,11,1,2,1,0,6,0.48,2,2,0,2,0,0
2207,Bobby Reid,jm,FW,Fulham,Premier League,30,1993,15.8,35,2.17,29,0,1,3,0,2,4,0.25,3,0,0,0,0,1
2208,Tijjani Reijnders,nl,MF,Milan,it Serie A,25,1998,31.3,132,4.21,102,11,11,4,1,3,18,0.57,16,0,2,0,0,0
2209,Pepe Reina,es,GK,Villarreal,La Liga,40,1982,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2210,Reinier,br,MF/FW,Frosinone,it Serie A,21,2002,11.8,34,2.89,31,3,0,0,0,0,5,0.42,5,0,0,0,0,0
2211,Rocco Reitz,de,MF,Gladbach,Bundesliga,21,2002,23.7,63,2.66,42,0,7,5,4,5,8,0.34,5,0,2,0,0,1
2212,Álex Remiro,es,GK,Real Sociedad,La Liga,28,1995,36.4,6,0.16,3,3,0,0,0,0,0,0.00,0,0,0,0,0,0
2213,Guillaume Restes,fr,GK,Toulouse,Ligue 1,18,2005,34.0,2,0.06,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2214,Mateo Retegui,it,FW,Genoa,it Serie A,24,1999,24.6,29,1.18,16,0,4,6,3,0,4,0.16,3,0,1,0,0,0
2215,Marco Reus,de,MF/FW,Dortmund,Bundesliga,34,1989,17.8,69,3.88,45,7,1,8,6,2,10,0.56,4,2,0,1,2,1
2216,Elvis Rexhbeçaj,xk,MF,Augsburg,Bundesliga,25,1997,22.1,41,1.86,31,2,2,3,3,0,1,0.05,1,0,0,0,0,0
2217,Gio Reyna,us,FW/MF,Nott'ham Forest,Premier League,20,2002,2.6,12,4.60,9,1,1,0,0,1,2,0.77,1,1,0,0,0,0
2218,Gio Reyna,us,MF/FW,Dortmund,Bundesliga,20,2002,3.1,25,8.04,17,0,2,3,2,1,2,0.64,2,0,0,0,0,0
2219,Chadi Riad,ma,DF,Betis,La Liga,20,2003,24.0,12,0.50,9,1,0,2,0,0,0,0.00,0,0,0,0,0,0
2220,Alexsandro Ribeiro,br,DF,Lille,Ligue 1,23,1999,24.7,11,0.45,10,0,0,1,0,0,1,0.04,0,0,0,1,0,0
2221,Rodrigo Ribeiro,pt,MF/FW,Nott'ham Forest,Premier League,18,2005,0.2,1,5.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2222,Samuele Ricci,it,MF,Torino,it Serie A,21,2001,26.6,68,2.56,50,8,2,4,4,0,7,0.26,3,0,1,2,1,0
2223,Declan Rice,eng,MF,Arsenal,Premier League,24,1999,35.8,100,2.79,71,16,3,5,0,5,12,0.33,6,5,0,1,0,0
2224,Chris Richards,us,DF/MF,Crystal Palace,Premier League,23,2000,23.3,16,0.69,11,0,0,2,0,3,3,0.13,3,0,0,0,0,0
2225,Amir Richardson,ma,MF,Reims,Ligue 1,21,2002,15.0,29,1.93,24,0,0,4,0,1,1,0.07,1,0,0,0,0,0
2226,Richarlison,br,FW,Tottenham,Premier League,26,1997,16.6,34,2.05,23,0,3,5,2,1,5,0.30,5,0,0,0,0,0
2227,Marco Richter,de,MF/FW,Mainz 05,Bundesliga,25,1997,8.0,28,3.51,14,5,2,5,2,0,1,0.13,0,1,0,0,0,0
2228,Diego Rico,es,DF,Getafe,La Liga,30,1993,28.2,61,2.17,46,10,0,1,3,1,6,0.21,6,0,0,0,0,0
2229,Clemens Riedel,de,DF,Darmstadt 98,Bundesliga,20,2003,8.4,20,2.38,13,1,2,3,0,1,2,0.24,2,0,0,0,0,0
2230,Fabian Rieder,ch,MF,Rennes,Ligue 1,21,2002,4.1,13,3.21,11,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2231,Jaïro Riedewald,nl,MF/FW,Crystal Palace,Premier League,26,1996,2.6,1,0.38,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2232,Manuel Riemann,de,GK,Bochum,Bundesliga,34,1988,33.0,29,0.88,21,8,0,0,0,0,3,0.09,2,1,0,0,0,0
2233,Luis Rioja,es,FW/MF,Alavés,La Liga,29,1993,27.8,81,2.92,57,14,5,3,2,0,7,0.25,6,1,0,0,0,0
2234,Rémy Riou,fr,GK,Lyon,Ligue 1,35,1987,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2235,Rodrigo Riquelme,es,DF/MF,Atlético Madrid,La Liga,23,2000,17.0,61,3.60,47,6,5,2,1,0,11,0.65,6,2,2,0,1,0
2236,Alberto Risco,es,MF,Getafe,La Liga,17,2005,1.5,8,5.26,7,0,1,0,0,0,0,0.00,0,0,0,0,0,0
2237,Mihailo Ristić,rs,DF/MF,Celta Vigo,La Liga,27,1995,9.0,20,2.23,11,4,2,0,2,1,0,0.00,0,0,0,0,0,0
2238,Matt Ritchie,sct,FW/MF,Newcastle Utd,Premier League,33,1989,1.4,3,2.11,3,0,0,0,0,0,1,0.70,1,0,0,0,0,0
2239,Gorka Rivera Alonso,es,DF,Getafe,La Liga,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2240,Sergi Roberto,es,MF/DF,Barcelona,La Liga,31,1992,9.6,24,2.51,21,0,1,1,0,1,3,0.31,3,0,0,0,0,0
2241,Lucas Robertone,ar,MF,Almería,La Liga,26,1997,26.5,75,2.84,58,5,2,5,1,4,7,0.26,7,0,0,0,0,0
2242,Connor Roberts,wls,DF,Burnley,Premier League,27,1995,9.1,18,1.97,13,5,0,0,0,0,3,0.33,3,0,0,0,0,0
2243,Andrew Robertson,sct,DF,Liverpool,Premier League,29,1994,18.8,97,5.16,62,33,1,0,1,0,5,0.27,3,2,0,0,0,0
2244,Antonee Robinson,us,DF,Fulham,Premier League,25,1997,36.3,69,1.90,63,2,2,0,1,1,7,0.19,7,0,0,0,0,0
2245,Jack Robinson,eng,DF,Sheffield Utd,Premier League,29,1993,32.1,23,0.72,12,7,0,3,0,1,1,0.03,0,1,0,0,0,0
2246,Marc Roca,es,MF,Betis,La Liga,26,1996,22.0,59,2.68,49,3,2,0,3,2,3,0.14,3,0,0,0,0,0
2247,Sebastian Rode,de,MF,Eint Frankfurt,Bundesliga,32,1990,0.7,3,4.43,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2248,Sergio Rodelas,es,FW/DF,Granada,La Liga,18,2004,1.4,6,4.43,3,1,0,0,1,1,1,0.74,1,0,0,0,0,0
2249,Rodri,es,MF,Manchester City,Premier League,27,1996,32.6,157,4.82,130,2,8,5,6,6,23,0.71,17,0,3,1,1,1
2250,Rodri,es,FW/MF,Betis,La Liga,23,2000,11.7,33,2.83,24,1,3,2,3,0,0,0.00,0,0,0,0,0,0
2251,Álvaro Rodríguez,uy,FW,Real Madrid,La Liga,19,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
