Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2296,Jérôme Roussillon,fr,DF,,Union Berlin,Bundesliga,29,1993,10.6,22,2.07,16,1,4,0,1,0,4,0.38,16,1,4,0,1,0
2297,Nicolò Rovella,it,MF,,Monza,Serie A,20,2001,19.3,53,2.74,41,5,1,1,2,3,7,0.36,41,5,1,1,2,3
2298,Nicolò Rovella,it,MF,,Juventus,Serie A,20,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2299,Amir Rrahmani,xk,DF,,Napoli,Serie A,28,1994,27.2,26,0.96,23,0,1,1,0,1,4,0.15,23,0,1,1,0,1
2300,Ruan,br,DF,,Sassuolo,Serie A,23,1999,19.0,6,0.32,6,0,0,0,0,0,0,0.00,6,0,0,0,0,0
2301,Rubén,es,DF,MF,Espanyol,La Liga,21,2001,9.9,19,1.92,15,0,3,0,0,1,4,0.40,15,0,3,0,0,1
2302,Antonio Rüdiger,de,DF,,Real Madrid,La Liga,29,1993,26.8,18,0.67,16,0,0,1,1,0,1,0.04,16,0,0,1,1,0
2303,Sebastian Rudy,de,MF,,Hoffenheim,Bundesliga,32,1990,8.8,23,2.60,11,12,0,0,0,0,2,0.23,11,12,0,0,0,0
2304,Daniele Rugani,it,DF,,Juventus,Serie A,28,1994,6.3,1,0.16,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0
2305,Matteo Ruggeri,it,DF,MF,Atalanta,Serie A,20,2002,9.2,17,1.85,17,0,0,0,0,0,1,0.11,17,0,0,0,0,0
2306,Mário Rui,pt,DF,,Napoli,Serie A,31,1991,19.4,87,4.48,63,21,1,0,1,1,13,0.67,63,21,1,0,1,1
2307,Aitor Ruibal,es,DF,FW,Betis,La Liga,26,1996,16.2,37,2.29,26,0,5,4,1,1,1,0.06,26,0,5,4,1,1
2308,Kays Ruiz,fr,MF,,Auxerre,Ligue 1,19,2002,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2309,Fabián Ruiz Peña,es,MF,,Paris S-G,Ligue 1,26,1996,21.0,41,1.95,37,0,1,2,0,1,6,0.29,37,0,1,2,0,1
2310,Víctor Ruiz,es,DF,,Betis,La Liga,33,1989,6.2,4,0.64,4,0,0,0,0,0,0,0.00,4,0,0,0,0,0
2311,Gerónimo Rulli,ar,GK,,Villarreal,La Liga,30,1992,14.0,1,0.07,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0
2312,Alessandro Russo,it,GK,,Sassuolo,Serie A,21,2001,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2313,Franco Russo,ar,DF,,Mallorca,La Liga,27,1994,1.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2314,Georginio Rutter,fr,FW,MF,Leeds United,Premier League,20,2002,3.0,6,1.99,5,0,0,0,1,0,1,0.33,5,0,0,0,1,0
2315,Georginio Rutter,fr,FW,,Hoffenheim,Bundesliga,20,2002,11.2,37,3.30,22,0,9,2,4,0,4,0.36,22,0,9,2,4,0
2316,Julian Ryerson,no,DF,,Union Berlin,Bundesliga,24,1997,11.5,27,2.34,18,1,5,2,1,0,0,0.00,18,1,5,2,1,0
2317,Julian Ryerson,no,DF,,Dortmund,Bundesliga,24,1997,15.7,28,1.79,23,3,2,0,0,0,0,0.00,23,3,2,0,0,0
2318,Frederik Rønnow,dk,GK,,Union Berlin,Bundesliga,29,1992,29.0,7,0.24,7,0,0,0,0,0,1,0.03,7,0,0,0,0,0
2319,José Sá,pt,GK,,Wolves,Premier League,29,1993,36.0,1,0.03,0,1,0,0,0,0,0,0.00,0,1,0,0,0,0
2320,Youssouf Sabaly,sn,DF,,Betis,La Liga,29,1993,18.7,33,1.77,19,2,7,1,3,1,2,0.11,19,2,7,1,3,1
2321,Halid Šabanović,ba,DF,,Angers,Ligue 1,22,1999,7.1,3,0.42,2,1,0,0,0,0,0,0.00,2,1,0,0,0,0
2322,Abdelhamid Sabiri,ma,MF,FW,Sampdoria,Serie A,25,1996,11.9,41,3.45,22,7,3,4,5,0,0,0.00,22,7,3,4,5,0
2323,Marcel Sabitzer,at,MF,,Manchester Utd,Premier League,28,1994,7.0,20,2.87,16,1,0,1,2,0,3,0.43,16,1,0,1,2,0
2324,Marcel Sabitzer,at,MF,,Bayern Munich,Bundesliga,28,1994,7.0,11,1.58,9,0,0,0,0,2,1,0.14,9,0,0,0,0,2
2325,Falaye Sacko,ml,DF,,Montpellier,Ligue 1,27,1995,28.7,38,1.33,33,2,2,0,0,1,7,0.24,33,2,2,0,0,1
2326,Umar Sadiq,ng,FW,,Almería,La Liga,25,1997,2.7,6,2.25,4,0,1,0,1,0,0,0.00,4,0,1,0,1,0
2327,Umar Sadiq,ng,FW,,Real Sociedad,La Liga,25,1997,0.9,1,1.10,0,0,0,0,1,0,0,0.00,0,0,0,0,1,0
2328,Alexis Saelemaekers,be,FW,DF,Milan,Serie A,23,1999,15.6,63,4.05,42,5,7,7,2,0,6,0.39,42,5,7,7,2,0
2329,Wesley Saïd,fr,FW,MF,Lens,Ligue 1,27,1995,7.2,23,3.21,11,0,9,3,0,0,3,0.42,11,0,9,3,0,0
2330,Allan Saint-Maximin,fr,FW,,Newcastle Utd,Premier League,25,1997,12.4,65,5.22,49,0,10,3,3,0,10,0.80,49,0,10,3,3,0
2331,Théo Sainte-Luce,fr,DF,,Montpellier,Ligue 1,23,1998,5.9,11,1.86,7,4,0,0,0,0,1,0.17,7,4,0,0,0,0
2332,Samuel Sáiz,es,MF,,Girona,La Liga,31,1991,2.7,6,2.23,6,0,0,0,0,0,0,0.00,6,0,0,0,0,0
2333,Bukayo Saka,eng,FW,,Arsenal,Premier League,20,2001,35.3,161,4.56,106,27,8,11,7,2,28,0.79,106,27,8,11,7,2
2334,Hamza Sakhi,fr,MF,,Auxerre,Ligue 1,26,1996,18.4,71,3.86,57,8,1,3,2,0,3,0.16,57,8,1,3,2,0
2335,Mamadou Sakho,fr,DF,,Montpellier,Ligue 1,32,1990,8.5,4,0.47,2,0,0,1,0,1,0,0.00,2,0,0,1,0,1
2336,Jacopo Sala,it,MF,,Spezia,Serie A,30,1991,1.2,2,1.62,0,1,0,0,1,0,0,0.00,0,1,0,0,1,0
2337,Ibrahim Salah,ma,FW,MF,Rennes,Ligue 1,20,2001,2.5,12,4.76,9,0,3,0,0,0,0,0.00,9,0,3,0,0,0
2338,Mohamed Salah,eg,FW,,Liverpool,Premier League,30,1992,36.6,140,3.83,106,2,12,12,6,2,24,0.66,106,2,12,12,6,2
2339,Amine Salama,fr,FW,MF,Angers,Ligue 1,22,2000,13.9,27,1.94,18,0,4,3,2,0,1,0.07,18,0,4,3,2,0
2340,Kike Salas,es,DF,,Sevilla,La Liga,20,2002,4.1,1,0.24,0,0,0,1,0,0,1,0.24,0,0,0,1,0,0
2341,William Saliba,fr,DF,,Arsenal,Premier League,21,2001,26.8,14,0.52,11,2,1,0,0,0,2,0.07,11,2,1,0,0,0
2342,Dikeni-Rafid Salifou,tg,MF,,Werder Bremen,Bundesliga,19,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2343,Mohammed Salisu,gh,DF,,Southampton,Premier League,23,1999,21.9,25,1.14,16,5,1,3,0,0,3,0.14,16,5,1,3,0,0
2344,Roland Sallai,hu,MF,FW,Freiburg,Bundesliga,25,1997,11.1,39,3.50,23,1,4,2,8,1,5,0.45,23,1,4,2,8,1
2345,Yoann Salmier,gf,DF,,Troyes,Ligue 1,29,1992,29.4,22,0.75,18,0,0,2,1,1,5,0.17,18,0,0,2,1,1
2346,Salvi,es,FW,MF,Rayo Vallecano,La Liga,31,1991,5.4,19,3.49,15,0,0,3,0,1,1,0.18,15,0,0,3,0,1
2347,Lazar Samardzic,rs,MF,,Udinese,Serie A,20,2002,20.5,98,4.77,54,27,6,7,1,3,10,0.49,54,27,6,7,1,3
2348,Diadie Samassékou,ml,MF,FW,Hoffenheim,Bundesliga,26,1996,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2349,Mama Samba Baldé,gw,FW,,Troyes,Ligue 1,26,1995,29.6,64,2.16,35,0,12,7,8,2,9,0.30,35,0,12,7,8,2
2350,Brice Samba,fr,GK,,Lens,Ligue 1,28,1994,37.0,3,0.08,3,0,0,0,0,0,0,0.00,3,0,0,0,0,0
2351,Albert Sambi Lokonga,be,MF,,Arsenal,Premier League,22,1999,2.2,4,1.82,3,0,0,0,1,0,0,0.00,3,0,0,0,1,0
2352,Albert Sambi Lokonga,be,MF,,Crystal Palace,Premier League,22,1999,6.0,6,1.01,5,0,0,0,1,0,0,0.00,5,0,0,0,1,0
2353,Junior Sambia,fr,DF,,Salernitana,Serie A,25,1996,7.7,22,2.84,17,0,4,1,0,0,1,0.13,17,0,4,1,0,0
2354,Fede San Emeterio,es,MF,,Cádiz,La Liga,25,1997,20.5,18,0.88,15,0,0,2,0,1,2,0.10,15,0,0,2,0,1
2355,Antonio Sanabria,py,FW,,Torino,Serie A,26,1996,27.0,50,1.85,41,0,5,2,1,1,5,0.19,41,0,5,2,1,1
2356,Leandro Sanca,gw,FW,MF,Spezia,Serie A,22,2000,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2357,Oihan Sancet,es,MF,,Athletic Club,La Liga,22,2000,28.1,95,3.38,76,1,7,5,5,1,6,0.21,76,1,7,5,5,1
2358,Renato Sanches,pt,MF,,Paris S-G,Ligue 1,24,1997,8.0,19,2.39,15,1,0,3,0,0,1,0.13,15,1,0,3,0,0
2359,Alexis Sánchez,cl,FW,MF,Marseille,Ligue 1,33,1988,29.8,116,3.90,87,2,5,10,11,1,11,0.37,87,2,5,10,11,1
2360,Antonio Sánchez,es,MF,DF,Mallorca,La Liga,25,1997,12.0,18,1.51,12,0,1,3,2,0,0,0.00,12,0,1,3,2,0
2361,Davinson Sánchez,co,DF,,Tottenham,Premier League,26,1996,9.5,5,0.53,5,0,0,0,0,0,0,0.00,5,0,0,0,0,0
2362,Iván Sánchez,es,MF,FW,Valladolid,La Liga,29,1992,12.8,42,3.38,31,4,4,2,1,0,2,0.16,31,4,4,2,1,0
2363,Javi Sánchez,es,DF,,Valladolid,La Liga,25,1997,26.6,16,0.60,14,0,1,0,1,0,3,0.11,14,0,1,0,1,0
2364,Manu Sánchez,es,DF,,Osasuna,La Liga,21,2000,23.6,61,2.58,55,1,2,0,1,2,4,0.17,55,1,2,0,1,2
2365,Robert Sánchez,es,GK,,Brighton,Premier League,24,1997,23.0,2,0.09,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0
2366,Jadon Sancho,eng,FW,MF,Manchester Utd,Premier League,22,2000,18.7,87,4.64,80,1,4,2,0,0,9,0.48,80,1,4,2,0,0
2367,Alex Sandro,br,DF,,Juventus,Serie A,31,1991,19.9,36,1.81,32,0,2,0,1,1,3,0.15,32,0,2,0,1,1
2368,Leroy Sané,de,MF,FW,Bayern Munich,Bundesliga,26,1996,22.3,93,4.17,72,1,7,7,4,2,15,0.67,72,1,7,7,4,2
2369,Sidi Sané,de,FW,,Schalke 04,Bundesliga,19,2003,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2370,Morgan Sanson,fr,MF,,Aston Villa,Premier League,27,1994,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2371,Morgan Sanson,fr,MF,,Strasbourg,Ligue 1,27,1994,15.8,48,3.05,34,3,1,6,2,2,5,0.32,34,3,1,6,2,2
2372,Nicola Sansone,it,FW,,Bologna,Serie A,30,1991,8.2,31,3.77,19,3,3,2,4,0,7,0.85,19,3,3,2,4,0
2373,Baptiste Santamaria,fr,MF,,Rennes,Ligue 1,27,1995,20.1,37,1.84,35,0,0,2,0,0,1,0.05,35,0,0,2,0,0
2374,Riccardo Saponara,it,FW,,Fiorentina,Serie A,30,1991,13.4,49,3.66,36,0,4,5,3,1,5,0.37,36,0,4,5,3,1
2375,Pablo Sarabia,es,FW,MF,Wolves,Premier League,30,1992,8.5,31,3.65,21,5,0,5,0,0,0,0.00,21,5,0,5,0,0
2376,Pablo Sarabia,es,FW,MF,Paris S-G,Ligue 1,30,1992,4.1,19,4.61,12,6,0,0,1,0,1,0.24,12,6,0,0,1,0
2377,Jeremy Sarmiento,ec,MF,,Brighton,Premier League,20,2002,2.0,10,5.11,6,0,1,2,1,0,2,1.02,6,0,1,2,1,0
2378,Amin Sarr,se,FW,,Lyon,Ligue 1,21,2001,6.0,9,1.51,7,0,0,0,2,0,2,0.33,7,0,0,0,2,0
2379,Bouna Sarr,sn,FW,,Bayern Munich,Bundesliga,30,1992,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2380,Malang Sarr,fr,DF,,Monaco,Ligue 1,23,1999,8.0,8,1.01,8,0,0,0,0,0,1,0.13,8,0,0,0,0,0
2381,Mamadou Sarr,fr,MF,,Lyon,Ligue 1,16,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2382,Mouhamadou Sarr,sn,GK,,Cremonese,Serie A,25,1997,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2383,Martin Satriano,uy,FW,,Empoli,Serie A,21,2001,18.9,32,1.69,19,0,4,5,4,0,3,0.16,19,0,4,5,4,0
2384,Téji Savanier,fr,MF,,Montpellier,Ligue 1,30,1991,28.3,130,4.60,63,41,11,1,14,0,11,0.39,63,41,11,1,14,0
2385,Esteban Saveljich,me,FW,,Rayo Vallecano,La Liga,31,1991,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2386,Stefan Savić,me,DF,,Atlético Madrid,La Liga,31,1991,21.6,11,0.51,11,0,0,0,0,0,1,0.05,11,0,0,0,0,0
2387,Joe Scally,us,DF,,Gladbach,Bundesliga,19,2002,24.5,35,1.43,26,4,1,1,3,0,3,0.12,26,4,1,1,3,0
2388,Giorgio Scalvini,it,DF,,Atalanta,Serie A,18,2003,25.9,33,1.27,29,1,2,0,0,1,5,0.19,29,1,2,0,0,1
2389,Gianluca Scamacca,it,FW,,West Ham,Premier League,23,1999,10.3,24,2.33,20,0,1,2,0,1,1,0.10,20,0,1,2,0,1
2390,Gustavo Scarpa,br,MF,FW,Nott'ham Forest,Premier League,28,1994,2.0,10,4.97,3,1,1,1,3,1,0,0.00,3,1,1,1,3,1
2391,Kevin Schade,de,FW,,Brentford,Premier League,20,2001,8.1,27,3.32,15,0,6,2,4,0,4,0.49,15,0,6,2,4,0
2392,Kevin Schade,de,FW,MF,Freiburg,Bundesliga,20,2001,2.0,1,0.49,0,0,0,0,1,0,0,0.00,0,0,0,0,1,0
2393,András Schäfer,hu,MF,,Union Berlin,Bundesliga,23,1999,9.6,10,1.05,8,0,0,0,2,0,2,0.21,8,0,0,0,2,0
2394,Fabian Schär,ch,DF,,Newcastle Utd,Premier League,30,1991,35.6,59,1.66,43,0,2,9,2,3,8,0.22,43,0,2,9,2,3
2395,Derry Scherhant,de,FW,MF,Hertha BSC,Bundesliga,19,2002,3.2,4,1.26,1,0,2,1,0,0,1,0.32,1,0,2,1,0,0
2396,Patrik Schick,cz,FW,,Leverkusen,Bundesliga,26,1996,10.5,28,2.68,21,0,1,3,3,0,2,0.19,21,0,1,3,3,0
2397,Kingsley Schindler,gh,DF,MF,Köln,Bundesliga,29,1993,12.1,27,2.24,20,2,0,3,2,0,4,0.33,20,2,0,3,2,0
2398,Xaver Schlager,at,MF,,RB Leipzig,Bundesliga,24,1997,16.7,30,1.80,26,0,0,0,2,2,6,0.36,26,0,0,0,2,2
2399,Keven Schlotterbeck,de,DF,,Freiburg,Bundesliga,25,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2400,Keven Schlotterbeck,de,DF,,Bochum,Bundesliga,25,1997,8.2,5,0.61,4,0,0,1,0,0,0,0.00,4,0,0,1,0,0
2401,Nico Schlotterbeck,de,DF,,Dortmund,Bundesliga,22,1999,25.0,32,1.28,24,0,2,3,1,2,7,0.28,24,0,2,3,1,2
2402,Jeffrey Schlupp,gh,MF,FW,Crystal Palace,Premier League,29,1992,28.1,44,1.56,34,0,3,5,1,1,5,0.18,34,0,3,5,1,1
2403,Kasper Schmeichel,dk,GK,,Nice,Ligue 1,35,1986,36.0,10,0.28,7,3,0,0,0,0,1,0.03,7,3,0,0,0,0
2404,Jonathan Schmid,fr,DF,,Freiburg,Bundesliga,32,1990,0.5,2,4.50,1,0,1,0,0,0,0,0.00,1,0,1,0,0,0
2405,Romano Schmid,at,MF,FW,Werder Bremen,Bundesliga,22,2000,16.9,49,2.90,43,0,3,1,2,0,3,0.18,43,0,3,1,2,0
2406,Kenneth Schmidt,de,DF,,Freiburg,Bundesliga,20,2002,2.8,3,1.08,3,0,0,0,0,0,0,0.00,3,0,0,0,0,0
2407,Niklas Schmidt,de,MF,,Werder Bremen,Bundesliga,24,1998,12.1,50,4.14,39,1,4,3,3,0,3,0.25,39,1,4,3,3,0
2408,Benno Schmitz,de,DF,,Köln,Bundesliga,27,1994,26.9,52,1.93,42,9,0,0,1,0,4,0.15,42,9,0,0,1,0
2409,Jerdy Schouten,nl,MF,,Bologna,Serie A,25,1997,27.9,56,2.01,53,0,0,2,0,1,6,0.22,53,0,0,2,0,1
2410,Perr Schuurs,nl,DF,,Torino,Serie A,22,1999,25.8,20,0.77,14,0,3,1,1,1,2,0.08,14,0,3,1,1,1
2411,Marvin Schwäbe,de,GK,,Köln,Bundesliga,27,1995,34.0,4,0.12,4,0,0,0,0,0,1,0.03,4,0,0,0,0,0
2412,Alexander Schwolow,de,GK,,Schalke 04,Bundesliga,30,1992,22.6,10,0.44,4,5,0,1,0,0,0,0.00,4,5,0,1,0,0
2413,Demba Seck,sn,MF,FW,Torino,Serie A,21,2001,5.8,14,2.42,12,0,1,0,1,0,1,0.17,12,0,1,0,1,0
2414,Haris Seferović,ch,FW,,Celta Vigo,La Liga,30,1992,9.9,17,1.73,12,0,2,1,2,0,3,0.31,12,0,2,1,2,0
2415,Telasco Segovia,ve,MF,,Sampdoria,Serie A,19,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2416,Jacopo Segre,it,DF,,Torino,Serie A,25,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2417,Paul Seguin,de,MF,,Union Berlin,Bundesliga,27,1995,7.7,21,2.74,19,0,0,1,0,1,3,0.39,19,0,0,1,0,1
2418,Alidu Seidu,gh,DF,,Clermont Foot,Ligue 1,22,2000,27.3,23,0.84,15,0,1,1,4,2,1,0.04,15,0,1,1,4,2
2419,Davie Selke,de,FW,,Hertha BSC,Bundesliga,27,1995,3.1,8,2.55,4,0,1,1,2,0,3,0.96,4,0,1,1,2,0
2420,Davie Selke,de,FW,,Köln,Bundesliga,27,1995,9.7,22,2.28,15,0,2,4,1,0,1,0.10,15,0,2,4,1,0
2421,Matz Sels,be,GK,,Strasbourg,Ligue 1,30,1992,38.0,4,0.11,3,1,0,0,0,0,0,0.00,3,1,0,0,0,0
2422,Nélson Semedo,pt,DF,,Wolves,Premier League,28,1993,29.2,35,1.20,28,0,0,4,3,0,3,0.10,28,0,0,4,3,0
2423,Vivaldo Semedo,pt,FW,MF,Udinese,Serie A,17,2005,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2424,Antoine Semenyo,gh,FW,MF,Bournemouth,Premier League,22,2000,2.9,7,2.44,3,0,2,1,1,0,0,0.00,3,0,2,1,1,0
2425,Marvin Senaya,tg,DF,,Strasbourg,Ligue 1,21,2001,0.1,1,10.00,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0
2426,Marcos Senesi,ar,DF,,Bournemouth,Premier League,25,1997,27.7,16,0.58,14,1,0,1,0,0,3,0.11,14,1,0,1,0,0
2427,Stefano Sensi,it,MF,,Monza,Serie A,26,1995,18.0,63,3.50,38,18,0,2,4,1,8,0.44,38,18,0,2,4,1
2428,Jaime Seoane,es,MF,FW,Getafe,La Liga,25,1997,3.6,10,2.76,7,1,0,0,1,1,0,0.00,7,1,0,0,1,1
2429,Luigi Sepe,it,GK,,Salernitana,Serie A,31,1991,17.0,1,0.06,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0
2430,Suat Serdar,de,MF,,Hertha BSC,Bundesliga,25,1997,22.5,41,1.82,29,1,4,2,4,1,4,0.18,29,1,4,2,4,1
2431,Leonardo Sernicola,it,DF,,Cremonese,Serie A,25,1997,25.7,55,2.14,40,5,1,3,5,1,4,0.16,40,5,1,3,5,1
2432,Ryan Sessegnon,eng,DF,,Tottenham,Premier League,22,2000,9.0,23,2.55,16,0,0,5,1,1,2,0.22,16,0,0,5,1,1
2433,Stephan El Shaarawy,it,DF,MF,Roma,Serie A,29,1992,16.9,72,4.25,49,8,9,4,2,0,7,0.41,49,8,9,4,2,0
2434,Eniss Shabani,al,MF,,Mainz 05,Bundesliga,19,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2435,Luke Shaw,eng,DF,,Manchester Utd,Premier League,27,1995,28.4,67,2.36,50,9,3,1,4,0,7,0.25,50,9,3,1,4,0
2436,Jonjo Shelvey,eng,MF,,Newcastle Utd,Premier League,30,1992,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2437,Jonjo Shelvey,eng,MF,,Nott'ham Forest,Premier League,30,1992,6.0,16,2.67,11,4,0,1,0,0,0,0.00,11,4,0,1,0,0
2438,Eldor Shomurodov,uz,FW,,Spezia,Serie A,27,1995,9.0,19,2.12,17,0,2,0,0,0,1,0.11,17,0,2,0,0,0
2439,Eldor Shomurodov,uz,FW,,Roma,Serie A,27,1995,1.3,2,1.51,1,0,1,0,0,0,0,0.00,1,0,1,0,0,0
2440,Kaj Sierhuis,nl,FW,MF,Reims,Ligue 1,24,1998,2.4,4,1.65,3,0,0,0,1,0,0,0.00,3,0,0,0,1,0
2441,Vincent Sierro,ch,MF,,Toulouse,Ligue 1,26,1995,7.4,14,1.89,8,4,0,2,0,0,0,0.00,8,4,0,2,0,0
2442,Kiliann Sildillia,fr,DF,MF,Freiburg,Bundesliga,20,2002,22.0,28,1.28,16,8,1,1,2,0,5,0.23,16,8,1,1,2,0
2443,André Silva,pt,FW,,RB Leipzig,Bundesliga,26,1995,19.3,63,3.26,46,0,4,7,6,0,10,0.52,46,0,4,7,6,0
2444,Bernardo Silva,pt,MF,FW,Manchester City,Premier League,27,1994,24.5,75,3.06,65,1,4,1,3,1,12,0.49,65,1,4,1,3,1
2445,Caio Henrique Oliveira Silva,br,DF,,Monaco,Ligue 1,25,1997,32.2,96,2.98,63,28,2,1,1,1,14,0.44,63,28,2,1,1,1
2446,David Silva,es,MF,,Real Sociedad,La Liga,36,1986,21.5,77,3.58,67,0,3,4,1,2,14,0.65,67,0,3,4,1,2
2447,Rui Silva,pt,GK,,Betis,La Liga,28,1994,26.0,1,0.04,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0
2448,Thiago Silva,br,DF,,Chelsea,Premier League,37,1984,26.1,18,0.69,16,1,0,1,0,0,2,0.08,16,1,0,1,0,0
2449,Marco Silvestri,it,GK,,Udinese,Serie A,31,1991,38.0,8,0.21,7,1,0,0,0,0,0,0.00,7,1,0,0,0,0
2450,Abdallah Sima,sn,FW,,Angers,Ligue 1,21,2001,20.4,34,1.67,24,0,1,4,5,0,7,0.34,24,0,1,4,5,0
2451,Mohamed Simakan,fr,DF,,RB Leipzig,Bundesliga,22,2000,16.2,28,1.73,21,0,3,2,2,0,1,0.06,21,0,3,2,2,0
2452,Giovanni Simeone,ar,FW,,Napoli,Serie A,27,1995,4.5,11,2.43,10,0,0,1,0,0,3,0.66,10,0,0,1,0,0
2453,Ellis Simms,eng,FW,,Everton,Premier League,21,2001,2.5,6,2.37,4,0,1,1,0,0,2,0.79,4,0,1,1,0,0
2454,Simo,es,DF,,Espanyol,La Liga,17,2005,1.6,1,0.60,1,0,0,0,0,0,1,0.60,1,0,0,0,0,0
2455,Moses Simon,ng,FW,MF,Nantes,Ligue 1,27,1995,26.1,85,3.26,58,10,7,7,3,0,4,0.15,58,10,7,7,3,0
2456,Unai Simón,es,GK,,Athletic Club,La Liga,25,1997,30.5,2,0.07,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0
2457,Lassine Sinayoko,ml,MF,FW,Auxerre,Ligue 1,22,1999,17.4,61,3.49,42,0,4,9,5,1,7,0.40,42,0,4,9,5,1
2458,Wilfried Singo,ci,DF,,Torino,Serie A,21,2000,22.7,45,1.98,29,0,7,7,2,0,4,0.18,29,0,7,7,2,0
2459,Luis Sinisterra,co,FW,,Leeds United,Premier League,23,1999,9.6,33,3.43,26,0,2,2,2,1,2,0.21,26,0,2,2,2,1
2460,Daley Sinkgraven,nl,DF,MF,Leverkusen,Bundesliga,27,1995,3.8,9,2.34,7,0,1,1,0,0,3,0.78,7,0,1,1,0,0
2461,Tobias Sippel,de,GK,,Gladbach,Bundesliga,34,1988,5.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2462,Hugo Siquet,be,DF,,Freiburg,Bundesliga,20,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2463,Salvatore Sirigu,it,GK,,Fiorentina,Serie A,35,1987,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2464,Ibrahima Sissoko,ml,MF,,Strasbourg,Ligue 1,24,1997,14.6,32,2.20,25,0,0,2,4,1,2,0.14,25,0,0,2,4,1
2465,Moussa Sissoko,fr,MF,,Nantes,Ligue 1,32,1989,21.3,35,1.64,32,0,0,3,0,0,1,0.05,32,0,0,3,0,0
2466,Tim Skarke,de,DF,MF,Union Berlin,Bundesliga,25,1996,0.6,1,1.70,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0
2467,Tim Skarke,de,FW,MF,Schalke 04,Bundesliga,25,1996,4.9,19,3.87,12,4,0,1,1,1,1,0.20,12,4,0,1,1,1
2468,Ellyes Skhiri,tn,MF,,Köln,Bundesliga,27,1995,31.7,56,1.76,48,0,1,5,0,2,5,0.16,48,0,1,5,0,2
2469,Oliver Skipp,eng,MF,,Tottenham,Premier League,21,2000,16.6,27,1.63,24,0,0,0,2,1,1,0.06,24,0,0,0,2,1
2470,Leo Skiri Østigård,no,DF,,Napoli,Serie A,22,1999,4.7,2,0.43,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0
2471,Łukasz Skorupski,pl,GK,,Bologna,Serie A,31,1991,37.0,4,0.11,1,3,0,0,0,0,0,0.00,1,3,0,0,0,0
2472,Robert Skov,dk,DF,,Hoffenheim,Bundesliga,26,1996,15.0,46,3.07,28,8,2,5,3,0,3,0.20,28,8,2,5,3,0
2473,Milan Škriniar,sk,DF,,Inter,Serie A,27,1995,19.7,11,0.56,11,0,0,0,0,0,0,0.00,11,0,0,0,0,0
2474,Naatan Skyttä,fi,MF,,Toulouse,Ligue 1,20,2002,0.3,3,11.74,3,0,0,0,0,0,1,3.91,3,0,0,0,0,0
2475,Islam Slimani,dz,FW,,Brest,Ligue 1,34,1988,11.0,23,2.10,22,0,0,1,0,0,3,0.27,22,0,0,1,0,0
2476,Chris Smalling,eng,DF,,Roma,Serie A,32,1989,31.2,16,0.51,14,1,0,1,0,0,1,0.03,14,1,0,1,0,0
2477,Adam Smith,eng,DF,,Bournemouth,Premier League,31,1991,32.7,29,0.89,25,1,0,2,0,1,2,0.06,25,1,0,2,0,1
