Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
1694,Erhan Mašović,rs,DF,,Bochum,Bundesliga,22,1998,17.2,3,0.18,2,0,0,0,1,0,0,0.00,2,0,0,0,1,0,Matches
1695,Roberto Massimo,de,DF,FW,Stuttgart,Bundesliga,20,2000,9.7,22,2.26,16,0,3,3,0,0,2,0.21,16,0,3,3,0,0,Matches
1696,Arthur Masuaku,cd,DF,FW,West Ham,Premier League,27,1993,7.2,7,0.97,6,1,0,0,0,0,2,0.28,6,1,0,0,0,0,Matches
1697,Jaime Mata,es,FW,,Getafe,La Liga,32,1988,7.5,16,2.15,15,0,0,0,1,0,0,0.00,15,0,0,0,1,0,Matches
1698,Juan Mata,es,MF,,Manchester Utd,Premier League,33,1988,2.6,9,3.45,9,0,0,0,0,0,0,0.00,9,0,0,0,0,0,Matches
1699,Pape Matar Sarr,sn,MF,,Metz,Ligue 1,18,2002,23.7,62,2.62,49,1,3,6,2,1,8,0.34,49,1,3,6,2,1,Matches
1700,Eliot Matazo,be,MF,,Monaco,Ligue 1,19,2002,8.8,11,1.26,9,0,0,1,1,0,0,0.00,9,0,0,1,1,0,Matches
1701,Aleš Matějů,cz,DF,,Venezia,Serie A,25,1996,8.1,15,1.86,14,0,1,0,0,0,2,0.25,14,0,1,0,0,0,Matches
1702,Jean-Philippe Mateta,fr,FW,,Crystal Palace,Premier League,24,1997,12.7,20,1.57,14,0,0,4,0,2,2,0.16,14,0,0,4,0,2,Matches
1703,Nemanja Matić,rs,MF,,Manchester Utd,Premier League,32,1988,15.4,30,1.96,28,0,1,0,0,1,6,0.39,28,0,1,0,0,1,Matches
1704,Joël Matip,cm,DF,,Liverpool,Premier League,29,1991,31.0,42,1.35,33,0,0,8,1,0,9,0.29,33,0,0,8,1,0,Matches
1705,Chrislain Matsima,fr,DF,,Monaco,Ligue 1,19,2002,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1706,Azor Matusiwa,nl,MF,,Reims,Ligue 1,23,1998,27.4,41,1.50,36,0,1,1,1,2,4,0.15,36,0,1,1,1,2,Matches
1707,Neal Maupay,fr,FW,,Brighton,Premier League,24,1996,25.3,59,2.33,42,0,3,9,5,0,3,0.12,42,0,3,9,5,0,Matches
1708,Stephy Mavididi,eng,FW,MF,Montpellier,Ligue 1,23,1998,25.5,65,2.55,39,2,8,7,8,1,8,0.31,39,2,8,7,8,1,Matches
1709,Konstantinos Mavropanos,gr,DF,,Stuttgart,Bundesliga,23,1997,30.1,31,1.03,19,1,1,7,1,2,3,0.10,19,1,1,7,1,2,Matches
1710,Eric Maxim Choupo-Moting,cm,FW,MF,Bayern Munich,Bundesliga,32,1989,4.2,13,3.10,9,0,1,3,0,0,4,0.95,9,0,1,3,0,0,Matches
1711,Luís Maximiano,pt,GK,,Granada,La Liga,22,1999,34.8,5,0.14,4,1,0,0,0,0,1,0.03,4,1,0,0,0,0,Matches
1712,Borja Mayoral,es,FW,DF,Roma,Serie A,24,1997,1.1,1,0.93,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1713,Borja Mayoral,es,FW,,Getafe,La Liga,24,1997,11.6,31,2.67,26,0,2,2,1,0,7,0.60,26,0,2,2,1,0,Matches
1714,Derek Mazou-Sacko,fr,FW,DF,Troyes,Ligue 1,16,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1715,Pasquale Mazzocchi,it,DF,,Venezia,Serie A,26,1995,13.8,11,0.80,11,0,0,0,0,0,0,0.00,11,0,0,0,0,0,Matches
1716,Pasquale Mazzocchi,it,DF,,Salernitana,Serie A,26,1995,14.1,35,2.48,21,8,0,1,4,1,4,0.28,21,8,0,1,4,1,Matches
1717,Kevin Mbabu,ch,DF,,Wolfsburg,Bundesliga,26,1995,15.5,42,2.72,27,7,2,1,5,0,1,0.06,27,7,2,1,5,0,Matches
1718,Kylian Mbappé,fr,FW,,Paris S-G,Ligue 1,22,1998,33.6,181,5.39,115,10,30,13,12,1,40,1.19,115,10,30,13,12,1,Matches
1719,Ibrahima Mbaye,sn,DF,,Bologna,Serie A,26,1994,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1720,Amadou Mbengue,sn,DF,MF,Metz,Ligue 1,19,2002,6.8,4,0.59,4,0,0,0,0,0,0,0.00,4,0,0,0,0,0,Matches
1721,Bryan Mbeumo,cm,FW,,Brentford,Premier League,21,1999,32.3,86,2.66,53,10,10,6,7,0,12,0.37,53,10,10,6,7,0,Matches
1722,Jason Mbock,fr,FW,,Angers,Ligue 1,21,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1723,Jordi Mboula,es,FW,,Mallorca,La Liga,22,1999,4.8,7,1.45,4,0,1,0,0,2,1,0.21,4,0,1,0,0,2,Matches
1724,Moustapha Mbow,sn,DF,,Reims,Ligue 1,21,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1725,Nathanael Mbuku,cd,FW,MF,Reims,Ligue 1,19,2002,15.8,45,2.86,23,4,4,3,10,1,4,0.25,23,4,4,3,10,1,Matches
1726,James McArthur,sct,MF,,Crystal Palace,Premier League,33,1987,16.0,35,2.19,30,1,1,1,2,0,4,0.25,30,1,1,1,2,0,Matches
1727,James Mcatee,eng,MF,FW,Manchester City,Premier League,18,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1728,Kasey McAteer,ie,FW,,Leicester City,Premier League,19,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1729,Liam McCarron,sct,FW,,Leeds United,Premier League,20,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1730,Alex McCarthy,eng,GK,,Southampton,Premier League,31,1989,17.0,2,0.12,1,1,0,0,0,0,0,0.00,1,1,0,0,0,0,Matches
1731,John McGinn,sct,MF,,Aston Villa,Premier League,26,1994,34.3,103,3.00,72,21,4,2,3,1,6,0.17,72,21,4,2,3,1,Matches
1732,Weston McKennie,us,MF,,Juventus,Serie A,22,1998,15.2,39,2.56,32,2,4,1,0,0,0,0.00,32,2,4,1,0,0,Matches
1733,Stuart McKinstry,sct,MF,,Leeds United,Premier League,18,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1734,Kenny McLean,sct,MF,,Norwich City,Premier League,29,1992,30.1,41,1.36,34,3,0,3,0,1,2,0.07,34,3,0,3,0,1,Matches
1735,Dwight McNeil,eng,MF,,Burnley,Premier League,21,1999,34.5,112,3.24,62,22,11,7,7,3,6,0.17,62,22,11,7,7,3,Matches
1736,Scott McTominay,sct,MF,,Manchester Utd,Premier League,24,1996,26.5,51,1.92,43,0,3,1,2,2,6,0.23,43,0,3,1,2,2,Matches
1737,Gary Medel,cl,DF,,Bologna,Serie A,33,1987,31.4,17,0.54,14,2,1,0,0,0,3,0.10,14,2,1,0,0,0,Matches
1738,Facundo Medina,ar,DF,,Lens,Ligue 1,22,1999,28.8,33,1.15,28,2,1,2,0,0,5,0.17,28,2,1,2,0,0,Matches
1739,Nathan de Medina,be,DF,,Arminia,Bundesliga,23,1997,8.6,1,0.12,0,0,0,1,0,0,0,0.00,0,0,0,1,0,0,Matches
1740,Ben Mee,eng,DF,,Burnley,Premier League,31,1989,20.4,13,0.64,8,0,0,4,1,0,0,0.00,8,0,0,4,1,0,Matches
1741,Admir Mehmedi,ch,DF,,Wolfsburg,Bundesliga,30,1991,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1742,Hannibal Mejbri,tn,FW,,Manchester Utd,Premier League,18,2003,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1743,Farid El Melali,dz,FW,,Angers,Ligue 1,24,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1744,Filippo Melegoni,it,MF,FW,Genoa,Serie A,22,1999,10.9,30,2.76,21,4,3,0,1,1,2,0.18,21,4,3,0,1,1,Matches
1745,Óscar Melendo,es,MF,FW,Espanyol,La Liga,23,1997,11.0,39,3.55,35,0,2,1,1,0,1,0.09,35,0,2,1,1,0,Matches
1746,Gonzalo Melero,es,MF,,Levante,La Liga,27,1994,18.8,34,1.79,24,0,1,5,4,0,5,0.26,24,0,1,5,4,0,Matches
1747,Birger Meling,no,DF,,Rennes,Ligue 1,26,1994,20.3,42,2.07,38,1,0,1,2,0,9,0.44,38,1,0,1,2,0,Matches
1748,Arthur Melo,br,MF,,Juventus,Serie A,24,1996,10.7,18,1.69,15,0,2,0,1,0,1,0.09,15,0,2,0,1,0,Matches
1749,Memphis,nl,FW,,Barcelona,La Liga,27,1994,20.6,82,3.99,44,20,10,3,5,0,10,0.49,44,20,10,3,5,0,Matches
1750,Houboulang Mendes,gw,DF,,Lorient,Ligue 1,23,1998,35.8,40,1.12,32,1,1,1,3,2,2,0.06,32,1,1,1,3,2,Matches
1751,Nuno Mendes,pt,DF,,Paris S-G,Ligue 1,19,2002,18.4,44,2.39,31,5,6,1,1,0,8,0.43,31,5,6,1,1,0,Matches
1752,Pedro Mendes,pt,DF,,Montpellier,Ligue 1,30,1990,0.2,1,5.63,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1753,Thiago Mendes,br,MF,DF,Lyon,Ligue 1,29,1992,20.7,36,1.74,28,4,0,1,2,1,3,0.14,28,4,0,1,2,1,Matches
1754,Tomás Mendes,es,MF,,Alavés,La Liga,16,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1755,Brais Méndez,es,MF,,Celta Vigo,La Liga,24,1997,33.6,78,2.32,62,2,3,7,3,1,10,0.30,62,2,3,7,3,1,Matches
1756,Édgar Méndez,es,FW,MF,Alavés,La Liga,31,1990,17.9,31,1.73,25,0,1,2,2,1,1,0.06,25,0,1,2,2,1,Matches
1757,Arial Mendy,sn,DF,FW,Clermont Foot,Ligue 1,26,1994,8.8,15,1.70,14,1,0,0,0,0,0,0.00,14,1,0,0,0,0,Matches
1758,Batista Mendy,fr,MF,DF,Angers,Ligue 1,21,2000,26.8,22,0.82,18,0,1,1,1,1,2,0.07,18,0,1,1,1,1,Matches
1759,Benjamin Mendy,fr,DF,,Manchester City,Premier League,27,1994,0.9,5,5.77,5,0,0,0,0,0,0,0.00,5,0,0,0,0,0,Matches
1760,Edouard Mendy,sn,GK,,Chelsea,Premier League,29,1992,34.0,1,0.03,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1761,Ferland Mendy,fr,DF,,Real Madrid,La Liga,26,1995,19.3,60,3.11,48,3,8,0,1,0,4,0.21,48,3,8,0,1,0,Matches
1762,Nampalys Mendy,sn,MF,,Leicester City,Premier League,29,1992,11.5,5,0.44,5,0,0,0,0,0,3,0.26,5,0,0,0,0,0,Matches
1763,Gideon Mensah,gh,DF,,Bordeaux,Ligue 1,23,1998,13.4,35,2.61,31,1,1,1,0,1,5,0.37,31,1,1,1,0,1,Matches
1764,Jorge Meré,es,DF,,Köln,Bundesliga,24,1997,5.4,5,0.92,5,0,0,0,0,0,0,0.00,5,0,0,0,0,0,Matches
1765,Alex Meret,it,GK,,Napoli,Serie A,24,1997,6.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1766,Fran Mérida,es,MF,,Espanyol,La Liga,31,1990,3.0,9,3.05,7,1,1,0,0,0,0,0.00,7,1,1,0,0,0,Matches
1767,Mikel Merino,es,MF,,Real Sociedad,La Liga,25,1996,32.1,82,2.55,62,0,4,5,8,3,11,0.34,62,0,4,5,8,3,Matches
1768,Quentin Merlin,fr,DF,MF,Nantes,Ligue 1,19,2002,21.4,62,2.90,35,19,3,1,2,2,5,0.23,35,19,3,1,2,2,Matches
1769,Martín Merquelanz,es,FW,MF,Rayo Vallecano,La Liga,26,1995,1.9,9,4.66,5,4,0,0,0,0,0,0.00,5,4,0,0,0,0,Matches
1770,Yıldırım Mert Çetin,tr,MF,,Hellas Verona,Serie A,24,1997,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1771,Dries Mertens,be,FW,MF,Napoli,Serie A,34,1987,15.4,69,4.48,52,3,4,5,4,1,11,0.71,52,3,4,5,4,1,Matches
1772,Illan Meslier,fr,GK,,Leeds United,Premier League,21,2000,37.6,3,0.08,2,1,0,0,0,0,0,0.00,2,1,0,0,0,0,Matches
1773,Lionel Messi,ar,FW,MF,Paris S-G,Ligue 1,34,1987,23.9,156,6.52,113,8,16,10,8,1,27,1.13,113,8,16,10,8,1,Matches
1774,Junior Messias,br,FW,MF,Milan,Serie A,30,1991,15.9,53,3.35,33,2,5,8,4,1,3,0.19,33,2,5,8,4,1,Matches
1775,Thomas Meunier,be,DF,,Dortmund,Bundesliga,29,1991,15.6,31,1.99,27,0,0,2,2,0,8,0.51,27,0,0,2,2,0,Matches
1776,Mexer,mz,DF,,Bordeaux,Ligue 1,32,1988,13.6,7,0.51,6,0,0,1,0,0,0,0.00,6,0,0,1,0,0,Matches
1777,Marco Meyerhöfer,de,DF,,Greuther Fürth,Bundesliga,25,1995,25.3,44,1.74,32,3,3,1,2,3,2,0.08,32,3,3,1,2,3,Matches
1778,Matt Miazga,us,DF,,Alavés,La Liga,26,1995,9.3,4,0.43,2,0,0,2,0,0,0,0.00,2,0,0,2,0,0,Matches
1779,Kingsley Michael,ng,MF,,Bologna,Serie A,21,1999,0.8,1,1.20,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1780,Sven Michel,de,FW,,Union Berlin,Bundesliga,31,1990,3.8,12,3.20,11,0,0,1,0,0,2,0.53,11,0,0,1,0,0,Matches
1781,Edouard Michut,fr,MF,,Paris S-G,Ligue 1,18,2003,0.8,3,3.86,2,0,0,0,0,1,1,1.29,2,0,0,0,0,1,Matches
1782,Miguel,es,FW,MF,Alavés,La Liga,21,1999,9.2,22,2.39,10,0,2,3,7,0,2,0.22,10,0,2,3,7,0,Matches
1783,Valentin Mihaila,ro,MF,FW,Atalanta,Serie A,21,2000,0.8,1,1.20,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1784,Mikael,br,FW,MF,Salernitana,Serie A,22,1999,1.0,1,1.07,0,0,0,1,0,0,0,0.00,0,0,0,1,0,0,Matches
1785,Hilmir Mikaelsson,is,FW,,Venezia,Serie A,17,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1786,Georges Mikautadze,ge,FW,,Metz,Ligue 1,20,2000,0.0,1,90.00,0,0,0,1,0,0,0,0.00,0,0,0,1,0,0,Matches
1787,William Mikelbrencis,fr,DF,,Metz,Ligue 1,17,2004,6.8,8,1.18,4,2,1,0,1,0,0,0.00,4,2,1,0,1,0,Matches
1788,Nikola Milenković,rs,DF,,Fiorentina,Serie A,23,1997,32.5,17,0.52,14,0,0,3,0,0,1,0.03,14,0,0,3,0,0,Matches
1789,Arkadiusz Milik,pl,FW,,Marseille,Ligue 1,27,1994,15.7,24,1.52,21,0,0,2,1,0,5,0.32,21,0,0,2,1,0,Matches
1790,Sergej Milinković-Savić,rs,MF,,Lazio,Serie A,26,1995,34.4,120,3.48,95,0,6,11,6,2,16,0.46,95,0,6,11,6,2,Matches
1791,Vanja Milinković-Savić,rs,GK,,Torino,Serie A,24,1997,27.0,7,0.26,4,3,0,0,0,0,2,0.07,4,3,0,0,0,0,Matches
1792,Éder Militão,br,DF,,Real Madrid,La Liga,23,1998,33.7,36,1.07,26,1,0,4,3,2,5,0.15,26,1,0,4,3,2,Matches
1793,Luka Milivojević,rs,MF,,Crystal Palace,Premier League,30,1991,8.6,20,2.33,8,10,0,0,1,1,0,0.00,8,10,0,0,1,1,Matches
1794,Luis Milla,es,MF,,Granada,La Liga,26,1994,30.8,79,2.56,49,21,2,1,4,2,8,0.26,49,21,2,1,4,2,Matches
1795,Pere Milla,es,MF,FW,Elche,La Liga,28,1992,18.3,30,1.64,20,0,2,3,4,1,5,0.27,20,0,2,3,4,1,Matches
1796,Enzo Millot,fr,MF,,Stuttgart,Bundesliga,19,2002,0.6,3,5.09,3,0,0,0,0,0,1,1.70,3,0,0,0,0,0,Matches
1797,James Milner,eng,MF,DF,Liverpool,Premier League,35,1986,9.5,40,4.22,29,8,1,1,1,0,2,0.21,29,8,1,1,1,0,Matches
1798,Santi Mina,es,FW,,Celta Vigo,La Liga,25,1995,26.3,53,2.02,40,0,1,7,4,1,8,0.30,40,0,1,7,4,1,Matches
1799,Yerry Mina,co,DF,,Everton,Premier League,26,1994,9.4,2,0.21,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
1800,Takumi Minamino,jp,FW,MF,Liverpool,Premier League,26,1995,2.1,8,3.87,6,0,0,0,1,1,1,0.48,6,0,0,0,1,1,Matches
1801,Tyrone Mings,eng,DF,,Aston Villa,Premier League,28,1993,35.4,30,0.85,23,0,1,3,2,1,5,0.14,23,0,1,3,2,1,Matches
1802,Óscar Mingueza,es,DF,,Barcelona,La Liga,22,1999,9.9,13,1.31,12,0,1,0,0,0,1,0.10,12,0,1,0,0,0,Matches
1803,Rafa Mir,es,FW,,Sevilla,La Liga,24,1997,20.1,31,1.54,17,0,3,7,4,0,5,0.25,17,0,3,7,4,0,Matches
1804,Jorge Miramón,es,DF,,Levante,La Liga,32,1989,22.0,36,1.62,25,8,1,1,1,0,4,0.18,25,8,1,1,1,0,Matches
1805,Aleksei Miranchuk,ru,MF,FW,Atalanta,Serie A,25,1995,8.6,41,4.77,29,3,5,2,2,0,8,0.93,29,3,5,2,2,0,Matches
1806,Juan Miranda,es,DF,,Betis,La Liga,21,2000,8.7,13,1.49,11,0,1,0,1,0,3,0.34,11,0,1,0,1,0,Matches
1807,Fabio Miretti,it,MF,,Juventus,Serie A,17,2003,3.6,11,3.09,6,5,0,0,0,0,1,0.28,6,5,0,0,0,0,Matches
1808,Tyrick Mitchell,eng,DF,,Crystal Palace,Premier League,21,1999,34.5,51,1.48,42,5,1,0,1,2,7,0.20,42,5,1,0,1,2,Matches
1809,Stefan Mitrović,rs,DF,,Getafe,La Liga,31,1990,29.6,12,0.40,12,0,0,0,0,0,0,0.00,12,0,0,0,0,0,Matches
1810,Maximilian Mittelstädt,de,DF,FW,Hertha BSC,Bundesliga,24,1997,16.6,46,2.77,30,6,2,1,5,2,10,0.60,30,6,2,1,5,2,Matches
1811,Henrikh Mkhitaryan,am,MF,FW,Roma,Serie A,32,1989,27.7,94,3.39,69,1,5,9,7,3,13,0.47,69,1,5,9,7,3,Matches
1812,Jakub Moder,pl,MF,,Brighton,Premier League,22,1999,18.9,41,2.17,27,2,3,7,1,1,4,0.21,27,2,3,7,1,1,Matches
1813,Anthony Modeste,fr,FW,,Köln,Bundesliga,33,1988,29.0,39,1.35,23,0,1,11,4,0,5,0.17,23,0,1,11,4,0,Matches
1814,Marco Modolo,it,DF,,Venezia,Serie A,32,1989,4.4,1,0.23,0,0,0,1,0,0,0,0.00,0,0,0,1,0,0,Matches
1815,Luka Modrić,hr,MF,,Real Madrid,La Liga,35,1985,22.6,84,3.72,68,9,3,3,0,1,11,0.49,68,9,3,3,0,1,Matches
1816,Terem Moffi,ng,FW,,Lorient,Ligue 1,22,1999,30.1,68,2.25,51,1,9,3,4,0,10,0.33,51,1,9,3,4,0,Matches
1817,Kevin Möhwald,de,MF,,Union Berlin,Bundesliga,28,1993,3.9,16,4.07,13,0,1,1,1,0,0,0.00,13,0,1,1,1,0,Matches
1818,Dion Moise Sahi,ci,FW,MF,Strasbourg,Ligue 1,19,2001,1.4,2,1.41,1,0,0,1,0,0,0,0.00,1,0,0,1,0,0,Matches
1819,Johan Mojica,co,DF,,Elche,La Liga,28,1992,31.7,60,1.89,52,3,3,0,2,0,10,0.32,52,3,3,0,2,0,Matches
1820,Clinton Mola,eng,DF,,Stuttgart,Bundesliga,20,2001,1.3,1,0.80,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1821,Jorge Molina,es,FW,,Granada,La Liga,39,1982,21.8,51,2.34,39,0,2,4,6,0,6,0.27,39,0,2,4,6,0,Matches
1822,Nahuel Molina,ar,DF,,Udinese,Serie A,23,1998,29.3,91,3.10,70,10,4,4,3,0,8,0.27,70,10,4,4,3,0,Matches
1823,Cristian Molinaro,it,DF,,Venezia,Serie A,38,1983,6.1,14,2.30,12,0,1,0,1,0,1,0.16,12,0,1,0,1,0,Matches
1824,Florent Mollet,fr,FW,MF,Montpellier,Ligue 1,29,1991,29.2,88,3.01,53,14,2,8,9,2,6,0.21,53,14,2,8,9,2,Matches
1825,Jon Moncayola,es,MF,,Osasuna,La Liga,23,1998,32.4,67,2.07,42,16,1,7,1,0,4,0.12,42,16,1,7,1,0,Matches
1826,Monchu,es,MF,,Granada,La Liga,21,1999,7.4,9,1.21,6,0,1,1,1,0,0,0.00,6,0,1,1,1,0,Matches
1827,Thomas Monconduit,fr,MF,,Lorient,Ligue 1,30,1991,25.0,67,2.68,45,10,2,4,3,3,3,0.12,45,10,2,4,3,3,Matches
1828,Gonzalo Montiel,ar,DF,,Sevilla,La Liga,24,1997,11.8,23,1.94,21,0,0,1,1,0,4,0.34,21,0,0,1,1,0,Matches
1829,Lorenzo Montipò,it,GK,,Hellas Verona,Serie A,25,1996,34.0,3,0.09,2,1,0,0,0,0,0,0.00,2,1,0,0,0,0,Matches
1830,Ángel Montoro,es,MF,,Granada,La Liga,33,1988,14.8,40,2.71,23,11,0,4,1,1,3,0.20,23,11,0,4,1,1,Matches
1831,Martín Montoya,es,DF,,Betis,La Liga,30,1991,5.8,5,0.87,5,0,0,0,0,0,0,0.00,5,0,0,0,0,0,Matches
1832,Wesley Moraes,br,FW,,Aston Villa,Premier League,24,1996,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1833,Álvaro Morata,es,FW,,Juventus,Serie A,28,1992,25.6,81,3.17,60,0,3,5,12,1,13,0.51,60,0,3,5,12,1,Matches
1834,Jan Morávek,cz,MF,,Augsburg,Bundesliga,31,1989,5.2,19,3.63,18,0,0,0,0,1,0,0.00,18,0,0,0,0,1,Matches
1835,Jon Morcillo,es,MF,FW,Athletic Club,La Liga,22,1998,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1836,Jérémy Morel,mg,DF,,Lorient,Ligue 1,37,1984,6.7,4,0.60,4,0,0,0,0,0,0,0.00,4,0,0,0,0,0,Matches
1837,Alberto Moreno,es,MF,DF,Villarreal,La Liga,29,1992,13.6,37,2.72,28,4,1,3,1,0,3,0.22,28,4,1,3,1,0,Matches
1838,Álex Moreno,es,DF,,Betis,La Liga,28,1993,26.7,56,2.10,40,2,5,4,3,2,9,0.34,40,2,5,4,3,2,Matches
1839,Gerard Moreno,es,FW,,Villarreal,La Liga,29,1992,13.2,47,3.55,37,0,5,2,1,2,4,0.30,37,0,5,2,1,2,Matches
1840,Tete Morente,es,MF,,Elche,La Liga,24,1996,18.1,36,1.98,28,3,3,1,1,0,4,0.22,28,3,3,1,1,0,Matches
1841,Ilaix Moriba,gn,MF,,Valencia,La Liga,18,2003,9.1,14,1.54,11,0,0,0,2,1,0,0.00,11,0,0,0,2,1,Matches
1842,Ilaix Moriba,gn,MF,,RB Leipzig,Bundesliga,18,2003,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1843,Manu Morlanes,es,MF,,Espanyol,La Liga,22,1999,12.7,26,2.01,20,2,1,1,0,2,5,0.39,20,2,1,1,0,2,Matches
1844,Raúl Moro,es,FW,,Lazio,Serie A,18,2002,2.2,10,4.50,7,1,2,0,0,0,1,0.45,7,1,2,0,0,0,Matches
1845,Loren Morón,es,FW,MF,Espanyol,La Liga,27,1993,6.3,8,1.28,7,0,0,1,0,0,1,0.16,7,0,0,1,0,0,Matches
1846,Loren Morón,es,FW,,Betis,La Liga,27,1993,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1847,Tyler Morton,eng,MF,,Liverpool,Premier League,18,2002,0.7,1,1.36,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1848,Cristhian Mosquera,es,DF,,Valencia,La Liga,17,2004,2.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1849,Lebo Mothiba,za,FW,MF,Troyes,Ligue 1,25,1996,5.8,6,1.03,4,0,0,0,2,0,1,0.17,4,0,0,0,2,0,Matches
1850,Lebo Mothiba,za,FW,,Strasbourg,Ligue 1,25,1996,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1851,Andrei Motoc,md,DF,,Salernitana,Serie A,19,2002,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1852,Baptiste Mouazan,fr,MF,,Lorient,Ligue 1,19,2001,1.1,1,0.94,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1853,Aimen Moueffek,fr,MF,,Saint-Étienne,Ligue 1,20,2001,4.8,9,1.88,7,0,1,0,1,0,0,0.00,7,0,1,0,1,0,Matches
1854,Youssoufa Moukoko,de,FW,MF,Dortmund,Bundesliga,16,2004,2.5,5,2.01,4,0,0,1,0,0,1,0.40,4,0,0,1,0,0,Matches
1855,Harold Moukoudi,cm,DF,,Saint-Étienne,Ligue 1,23,1997,18.5,12,0.65,9,1,0,1,0,1,0,0.00,9,1,0,1,0,1,Matches
1856,Jessy Moulin,fr,GK,,Troyes,Ligue 1,35,1986,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1857,Steve Mounié,bj,FW,,Brest,Ligue 1,26,1994,25.7,50,1.95,36,0,1,7,6,0,9,0.35,36,0,1,7,6,0,Matches
1858,Mason Mount,eng,MF,,Chelsea,Premier League,22,1999,26.3,119,4.53,80,22,2,10,5,0,19,0.72,80,22,2,10,5,0,Matches
1859,Lucas Moura,br,FW,MF,Tottenham,Premier League,28,1992,19.7,67,3.40,52,0,7,2,6,0,12,0.61,52,0,7,2,6,0,Matches
1860,Lys Mousset,fr,MF,FW,Salernitana,Serie A,25,1996,1.8,5,2.80,5,0,0,0,0,0,1,0.56,5,0,0,0,0,0,Matches
1861,João Moutinho,pt,MF,,Wolves,Premier League,34,1986,33.0,82,2.48,53,22,1,4,0,2,4,0.12,53,22,1,4,0,2,Matches
1862,Samuel Moutoussamy,cd,MF,,Nantes,Ligue 1,24,1996,16.8,21,1.25,19,0,0,1,0,1,4,0.24,19,0,0,1,0,1,Matches
1863,Toni Moya,es,MF,,Alavés,La Liga,23,1998,15.4,32,2.08,9,21,1,1,0,0,3,0.19,9,21,1,1,0,0,Matches
1864,Samuel Mráz,sk,FW,,Spezia,Serie A,24,1997,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1865,Nordi Mukiele,fr,DF,FW,RB Leipzig,Bundesliga,23,1997,20.5,29,1.42,25,1,1,1,1,0,5,0.24,25,1,1,1,1,0,Matches
1866,Mert Müldür,tr,DF,,Sassuolo,Serie A,22,1999,22.7,34,1.50,29,1,3,1,0,0,4,0.18,29,1,3,1,0,0,Matches
1867,Florian Müller,de,GK,,Stuttgart,Bundesliga,23,1997,30.0,2,0.07,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
