Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
1944,Juanlu Sánchez,es,MF,,Sevilla,La Liga,21,2003,6.4,12,1.86,11,0,0,1,0,0,1,0.15,11,0,0,1,0,0,Matches
1945,Manu Sánchez,es,DF,,Alavés,La Liga,24,2000,11.5,16,1.40,13,1,0,1,1,0,1,0.09,13,1,0,1,1,0,Matches
1946,Robert Sánchez,es,GK,,Chelsea,Premier League,27,1997,15.0,2,0.13,1,1,0,0,0,0,1,0.07,1,1,0,0,0,0,Matches
1947,Jadon Sancho,eng,FW,,Chelsea,Premier League,24,2000,6.4,32,4.97,28,0,2,0,2,0,9,1.40,28,0,2,0,2,0,Matches
1948,Philipp Sander,de,MF,,Gladbach,Bundesliga,26,1998,5.3,10,1.90,6,1,0,3,0,0,0,0.00,6,1,0,3,0,0,Matches
1949,Leroy Sané,de,FW,,Bayern Munich,Bundesliga,28,1996,5.3,24,4.55,19,0,1,1,2,1,4,0.76,19,0,1,1,2,1,Matches
1950,Arouna Sangante,sn,DF,,Le Havre,Ligue 1,22,2002,5.8,7,1.22,5,2,0,0,0,0,0,0.00,5,2,0,0,0,0,Matches
1951,Ibrahim Sangaré,ci,MF,,Nott'ham Forest,Premier League,27,1997,2.4,4,1.70,3,0,0,1,0,0,0,0.00,3,0,0,1,0,0,Matches
1952,Nhoa Sangui,fr,DF,,Reims,Ligue 1,18,2006,6.4,10,1.55,9,1,0,0,0,0,3,0.46,9,1,0,0,0,0,Matches
1953,Kaishu Sano,jp,MF,,Mainz 05,Bundesliga,23,2000,13.8,26,1.88,20,0,0,2,2,2,4,0.29,20,0,0,2,2,2,Matches
1954,Nicola Sansone,it,MF,FW,Lecce,Serie A,33,1991,0.6,4,6.32,2,1,0,0,1,0,0,0.00,2,1,0,0,1,0,Matches
1955,Baptiste Santamaria,fr,MF,,Rennes,Ligue 1,29,1995,5.4,10,1.87,8,1,0,0,1,0,2,0.37,8,1,0,0,1,0,Matches
1956,Jesús Santiago,es,MF,,Getafe,La Liga,20,2004,3.2,4,1.24,2,1,0,0,1,0,0,0.00,2,1,0,0,1,0,Matches
1957,Andrey Santos,br,MF,,Strasbourg,Ligue 1,20,2004,13.7,27,1.97,19,0,1,1,2,4,2,0.15,19,0,1,1,2,4,Matches
1958,Kauã Santos,br,GK,,Eint Frankfurt,Bundesliga,21,2003,3.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1959,Tiago Santos,pt,DF,,Lille,Ligue 1,22,2002,4.5,16,3.56,14,0,1,0,1,0,3,0.67,14,0,1,0,1,0,Matches
1960,Pablo Sarabia,es,MF,FW,Wolves,Premier League,32,1992,2.0,5,2.49,1,3,1,0,0,0,1,0.50,1,3,1,0,0,0,Matches
1961,Jeremy Sarmiento,ec,MF,,Brighton,Premier League,22,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1962,Amin Sarr,se,FW,,Hellas Verona,Serie A,23,2001,3.6,4,1.13,4,0,0,0,0,0,1,0.28,4,0,0,0,0,0,Matches
1963,Ismaila Sarr,sn,MF,FW,Crystal Palace,Premier League,26,1998,10.2,42,4.13,27,0,5,4,6,0,4,0.39,27,0,5,4,6,0,Matches
1964,Malang Sarr,fr,DF,,Lens,Ligue 1,25,1999,2.3,1,0.44,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1965,Mamadou Sarr,fr,DF,,Strasbourg,Ligue 1,19,2005,8.5,5,0.59,3,0,0,2,0,0,1,0.12,3,0,0,2,0,0,Matches
1966,Martin Satriano,uy,FW,DF,Lens,Ligue 1,23,2001,0.5,1,2.14,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1967,Razvan Sava,ro,GK,,Udinese,Serie A,22,2002,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1968,Téji Savanier,fr,MF,,Montpellier,Ligue 1,32,1991,12.3,63,5.11,35,19,1,3,2,3,4,0.32,35,19,1,3,2,3,Matches
1969,Sávio,br,FW,MF,Manchester City,Premier League,20,2004,7.9,52,6.56,36,2,6,2,5,1,5,0.63,36,2,6,2,5,1,Matches
1970,Nicolò Savona,it,DF,,Juventus,Serie A,21,2003,9.4,16,1.70,16,0,0,0,0,0,1,0.11,16,0,0,0,0,0,Matches
1971,Saba Sazonov,ge,DF,,Torino,Serie A,22,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1972,Joe Scally,us,DF,,Gladbach,Bundesliga,21,2002,13.0,15,1.15,13,0,0,0,1,1,2,0.15,13,0,0,0,1,1,Matches
1973,Giorgio Scalvini,it,DF,,Atalanta,Serie A,21,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1974,Oliver Scarles,eng,DF,,West Ham,Premier League,19,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1975,Kevin Schade,de,FW,MF,Brentford,Premier League,23,2001,7.5,14,1.86,6,0,2,3,2,1,4,0.53,6,0,2,3,2,1,Matches
1976,András Schäfer,hu,MF,,Union Berlin,Bundesliga,25,1999,6.8,14,2.07,10,0,1,1,2,0,3,0.44,10,0,1,1,2,0,Matches
1977,Fabian Schär,ch,DF,,Newcastle Utd,Premier League,32,1991,13.3,10,0.75,8,0,0,0,1,1,1,0.08,8,0,0,0,1,1,Matches
1978,Patrik Schick,cz,FW,,Leverkusen,Bundesliga,28,1996,4.7,10,2.12,7,0,0,0,3,0,0,0.00,7,0,0,0,3,0,Matches
1979,Stefan Schimmer,de,FW,MF,Heidenheim,Bundesliga,30,1994,1.4,3,2.18,2,0,0,0,1,0,0,0.00,2,0,0,0,1,0,Matches
1980,Joël Schingtienne,be,DF,,Venezia,Serie A,22,2002,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1981,Xaver Schlager,at,MF,,RB Leipzig,Bundesliga,27,1997,1.2,2,1.67,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
1982,Keven Schlotterbeck,de,DF,,Augsburg,Bundesliga,27,1997,11.4,18,1.58,14,0,1,2,0,1,2,0.18,14,0,1,2,0,1,Matches
1983,Nico Schlotterbeck,de,DF,,Dortmund,Bundesliga,25,1999,12.8,31,2.42,26,1,1,1,1,1,2,0.16,26,1,1,1,1,1,Matches
1984,Jeffrey Schlupp,gh,MF,DF,Crystal Palace,Premier League,31,1992,1.0,6,5.81,4,0,1,1,0,0,0,0.00,4,0,1,1,0,0,Matches
1985,Romano Schmid,at,MF,,Werder Bremen,Bundesliga,24,2000,13.8,52,3.78,43,1,2,4,1,1,6,0.44,43,1,2,4,1,1,Matches
1986,Niklas Schmidt,de,MF,,Toulouse,Ligue 1,26,1998,2.3,12,5.27,6,4,0,2,0,0,1,0.44,6,4,0,2,0,0,Matches
1987,Jan Schöppner,de,MF,,Heidenheim,Bundesliga,25,1999,13.0,23,1.77,18,0,1,4,0,0,2,0.15,18,0,1,4,0,0,Matches
1988,Marvin Schulz,de,DF,MF,Holstein Kiel,Bundesliga,29,1995,2.9,8,2.77,5,3,0,0,0,0,0,0.00,5,3,0,0,0,0,Matches
1989,Léo Scienza,br,FW,MF,Heidenheim,Bundesliga,26,1998,8.2,45,5.50,18,11,7,2,7,0,3,0.37,18,11,7,2,7,0,Matches
1990,Alex Scott,eng,MF,,Bournemouth,Premier League,21,2003,2.9,11,3.75,8,0,0,0,1,2,0,0.00,8,0,0,0,1,2,Matches
1991,Simone Scuffet,it,GK,,Cagliari,Serie A,28,1996,11.0,1,0.09,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1992,Jérémy Sebas,mq,FW,MF,Strasbourg,Ligue 1,21,2003,1.7,3,1.79,2,0,1,0,0,0,0,0.00,2,0,1,0,0,0,Matches
1993,Aleksandar Sedlar,rs,DF,,Alavés,La Liga,33,1991,4.6,1,0.22,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1994,Alidu Seidu,gh,DF,,Rennes,Ligue 1,24,2000,8.9,12,1.34,8,2,1,0,1,0,0,0.00,8,2,1,0,1,0,Matches
1995,Nicolas Seiwald,at,MF,DF,RB Leipzig,Bundesliga,23,2001,6.8,17,2.49,14,3,0,0,0,0,2,0.29,14,3,0,0,0,0,Matches
1996,Matz Sels,be,GK,,Nott'ham Forest,Premier League,32,1992,16.0,3,0.19,1,2,0,0,0,0,0,0.00,1,2,0,0,0,0,Matches
1997,Nélson Semedo,pt,DF,,Wolves,Premier League,31,1993,12.7,20,1.58,15,1,2,0,1,1,2,0.16,15,1,2,0,1,1,Matches
1998,Antoine Semenyo,gh,FW,,Bournemouth,Premier League,24,2000,14.4,58,4.02,39,0,8,7,3,1,4,0.28,39,0,8,7,3,1,Matches
1999,Marvin Senaya,tg,DF,,Strasbourg,Ligue 1,23,2001,2.2,3,1.39,2,0,0,1,0,0,0,0.00,2,0,0,1,0,0,Matches
2000,Marcos Senesi,ar,DF,,Bournemouth,Premier League,27,1997,10.2,16,1.57,16,0,0,0,0,0,1,0.10,16,0,0,0,0,0,Matches
2001,Stefano Sensi,it,MF,,Monza,Serie A,29,1995,0.4,3,7.50,3,0,0,0,0,0,0,0.00,3,0,0,0,0,0,Matches
2002,Suat Serdar,de,MF,,Hellas Verona,Serie A,27,1997,5.8,10,1.74,5,0,3,0,2,0,0,0.00,5,0,3,0,2,0,Matches
2003,Sergi,es,DF,,Leganés,La Liga,32,1992,16.5,6,0.36,6,0,0,0,0,0,2,0.12,6,0,0,0,0,0,Matches
2004,Nicolás Serrano,es,FW,,Athletic Club,La Liga,21,2003,1.1,2,1.75,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
2005,Benjamin Šeško,si,FW,MF,RB Leipzig,Bundesliga,21,2003,10.5,18,1.71,11,0,4,3,0,0,4,0.38,11,0,4,3,0,0,Matches
2006,Ryan Sessegnon,eng,MF,,Fulham,Premier League,24,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2007,Stephan El Shaarawy,it,DF,MF,Roma,Serie A,32,1992,6.3,21,3.33,17,0,0,2,2,0,5,0.79,17,0,0,2,2,0,Matches
2008,Luke Shaw,eng,DF,,Manchester Utd,Premier League,29,1995,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2009,Alen Sherri,al,GK,,Cagliari,Serie A,27,1997,5.0,1,0.20,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
2010,Eldor Shomurodov,uz,FW,MF,Roma,Serie A,29,1995,1.3,5,3.95,4,0,0,1,0,0,2,1.58,4,0,0,1,0,0,Matches
2011,Djibril Sidibé,fr,DF,,Toulouse,Ligue 1,32,1992,11.1,20,1.80,20,0,0,0,0,0,4,0.36,20,0,0,0,0,0,Matches
2012,Armindo Sieb,de,MF,FW,Mainz 05,Bundesliga,21,2003,4.9,13,2.63,7,0,2,3,1,0,3,0.61,7,0,2,3,1,0,Matches
2013,Vincent Sierro,ch,MF,,Toulouse,Ligue 1,29,1995,13.7,39,2.84,25,13,0,0,0,1,3,0.22,25,13,0,0,0,1,Matches
2014,Tim Siersleben,de,DF,,Heidenheim,Bundesliga,24,2000,1.6,1,0.62,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
2015,Kiliann Sildillia,fr,MF,DF,Freiburg,Bundesliga,22,2002,0.6,2,3.27,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
2016,André Silva,pt,FW,MF,RB Leipzig,Bundesliga,29,1995,1.2,6,4.86,4,0,0,1,1,0,1,0.81,4,0,0,1,1,0,Matches
2017,Bernardo Silva,pt,MF,FW,Manchester City,Premier League,30,1994,14.3,57,3.99,51,1,4,0,1,0,7,0.49,51,1,4,0,1,0,Matches
2018,Caio Henrique Oliveira Silva,br,DF,,Monaco,Ligue 1,27,1997,7.6,26,3.43,18,7,1,0,0,0,2,0.26,18,7,1,0,0,0,Matches
2019,Fábio Silva,pt,FW,MF,Las Palmas,La Liga,22,2002,9.8,17,1.73,12,0,1,2,1,1,1,0.10,12,0,1,2,1,1,Matches
2020,Jota Silva,pt,FW,MF,Nott'ham Forest,Premier League,25,1999,5.6,23,4.12,17,0,1,2,3,0,3,0.54,17,0,1,2,3,0,Matches
2021,Eric da Silva Moreira,de,MF,DF,Nott'ham Forest,Premier League,18,2006,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2022,Rui Silva,pt,GK,,Betis,La Liga,30,1994,15.0,5,0.33,5,0,0,0,0,0,0,0.00,5,0,0,0,0,0,Matches
2023,Abdallah Sima,sn,FW,,Brest,Ligue 1,23,2001,4.6,9,1.97,5,0,0,3,1,0,1,0.22,5,0,0,3,1,0,Matches
2024,Mohamed Simakan,fr,DF,,RB Leipzig,Bundesliga,24,2000,0.6,3,5.00,3,0,0,0,0,0,0,0.00,3,0,0,0,0,0,Matches
2025,Giovanni Simeone,ar,FW,,Napoli,Serie A,29,1995,2.7,10,3.75,7,0,1,1,1,0,2,0.75,7,0,1,1,1,0,Matches
2026,Giuliano Simeone,ar,MF,DF,Atlético Madrid,La Liga,22,2002,6.2,16,2.60,14,0,2,0,0,0,2,0.33,14,0,2,0,0,0,Matches
2027,Moses Simon,ng,FW,,Nantes,Ligue 1,29,1995,13.1,58,4.42,26,12,13,4,2,1,8,0.61,26,12,13,4,2,1,Matches
2028,Unai Simón,es,GK,,Athletic Club,La Liga,27,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2029,Xavi Simons,nl,MF,,RB Leipzig,Bundesliga,21,2003,6.8,28,4.10,23,2,0,1,2,0,3,0.44,23,2,0,1,2,0,Matches
2030,Jahmai Simpson-Pusey,eng,DF,,Manchester City,Premier League,19,2005,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2031,Danel Sinani,lu,FW,MF,St. Pauli,Bundesliga,27,1997,2.5,9,3.60,7,0,0,0,1,1,1,0.40,7,0,0,0,1,1,Matches
2032,Lassine Sinayoko,ml,FW,MF,Auxerre,Ligue 1,25,1999,11.6,48,4.14,35,0,4,5,4,0,9,0.78,35,0,4,5,4,0,Matches
2033,Wilfried Singo,ci,DF,,Monaco,Ligue 1,23,2000,11.2,8,0.71,7,0,0,0,0,1,2,0.18,7,0,0,0,0,1,Matches
2034,Luis Sinisterra,co,FW,MF,Bournemouth,Premier League,25,1999,2.3,13,5.57,10,0,1,2,0,0,1,0.43,10,0,1,2,0,0,Matches
2035,Daley Sinkgraven,nl,DF,,Las Palmas,La Liga,29,1995,1.0,2,1.98,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
2036,Jailson Siqueira,br,DF,MF,Celta Vigo,La Liga,29,1995,5.0,7,1.40,5,0,0,1,0,1,0,0.00,5,0,0,1,0,1,Matches
2037,Ibrahim Sissoko,ml,FW,,Saint-Étienne,Ligue 1,29,1995,8.9,20,2.24,9,0,1,4,4,2,1,0.11,9,0,1,4,4,2,Matches
2038,Ibrahima Sissoko,ml,MF,,Bochum,Bundesliga,27,1997,12.0,28,2.33,22,0,1,0,2,3,2,0.17,22,0,1,0,2,3,Matches
2039,Niama Sissoko,ml,FW,,Reims,Ligue 1,19,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2040,Antonio Sivera,es,GK,,Alavés,La Liga,28,1996,17.0,7,0.41,5,2,0,0,0,0,0,0.00,5,2,0,0,0,0,Matches
2041,Tim Skarke,de,FW,MF,Union Berlin,Bundesliga,28,1996,5.0,13,2.62,11,0,0,2,0,0,1,0.20,11,0,0,2,0,0,Matches
2042,Ellyes Skhiri,tn,MF,,Eint Frankfurt,Bundesliga,29,1995,9.5,19,2.00,16,0,0,2,0,1,4,0.42,16,0,0,2,0,1,Matches
2043,Oliver Skipp,eng,MF,,Leicester City,Premier League,24,2000,7.1,7,0.99,6,0,0,0,1,0,0,0.00,6,0,0,0,1,0,Matches
2044,Leo Skiri Østigård,no,DF,,Rennes,Ligue 1,25,1999,9.9,6,0.60,5,0,0,1,0,0,0,0.00,5,0,0,1,0,0,Matches
2045,Łukasz Skorupski,pl,GK,,Bologna,Serie A,33,1991,10.0,1,0.10,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
2046,Robert Skov,dk,DF,MF,Union Berlin,Bundesliga,28,1996,3.7,19,5.09,7,10,1,0,1,0,3,0.80,7,10,1,0,1,0,Matches
2047,Milan Škriniar,sk,DF,,Paris S-G,Ligue 1,29,1995,4.2,6,1.41,5,0,0,1,0,0,0,0.00,5,0,0,1,0,0,Matches
2048,Steven Skrzybski,de,FW,MF,Holstein Kiel,Bundesliga,32,1992,6.0,20,3.35,14,1,2,3,0,0,1,0.17,14,1,2,3,0,0,Matches
2049,Naatan Skyttä,fi,FW,,Toulouse,Ligue 1,22,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2050,William Smallbone,ie,MF,,Southampton,Premier League,24,2000,2.7,9,3.36,7,1,0,1,0,0,0,0.00,7,1,0,1,0,0,Matches
2051,Adam Smith,eng,DF,,Bournemouth,Premier League,33,1991,11.0,11,1.00,8,1,1,0,0,1,0,0.00,8,1,1,0,0,1,Matches
2052,Eric Smith,se,DF,,St. Pauli,Bundesliga,27,1997,13.4,32,2.39,12,19,0,1,0,0,1,0.07,12,19,0,1,0,0,Matches
2053,Justin Smith,ca,MF,,Espanyol,La Liga,21,2003,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2054,Emile Smith Rowe,eng,MF,,Fulham,Premier League,24,2000,12.1,40,3.30,30,0,2,5,0,3,8,0.66,30,0,2,5,0,3,Matches
2055,Eduard Sobol,ua,DF,,Strasbourg,Ligue 1,29,1995,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2056,Simon Sohm,ch,MF,,Parma,Serie A,23,2001,13.8,33,2.40,27,1,1,1,1,2,0,0.00,27,1,1,1,1,2,Matches
2057,Alex Sola,es,MF,FW,Getafe,La Liga,25,1999,10.8,26,2.42,17,0,6,0,3,0,2,0.19,17,0,6,0,3,0,Matches
2058,Dominic Solanke,eng,FW,,Tottenham,Premier League,27,1997,12.8,25,1.96,19,0,0,4,1,1,7,0.55,19,0,0,4,1,1,Matches
2059,Ola Solbakken,no,MF,FW,Empoli,Serie A,26,1998,6.6,9,1.37,8,0,1,0,0,0,1,0.15,8,0,1,0,0,0,Matches
2060,Carlos Soler,es,MF,,West Ham,Premier League,27,1997,6.7,29,4.30,18,5,1,3,1,1,1,0.15,18,5,1,3,1,1,Matches
2061,Jhon Solis,co,MF,,Girona,La Liga,20,2004,3.6,5,1.40,4,0,0,1,0,0,0,0.00,4,0,0,1,0,0,Matches
2062,Yann Sommer,ch,GK,,Inter,Serie A,36,1988,15.0,5,0.33,5,0,0,0,0,0,0,0.00,5,0,0,0,0,0,Matches
2063,David Soria,es,GK,,Getafe,La Liga,31,1993,17.0,3,0.18,1,2,0,0,0,0,0,0.00,1,2,0,0,0,0,Matches
2064,Juan Soriano,es,GK,,Leganés,La Liga,27,1997,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2065,Borna Sosa,hr,DF,,Torino,Serie A,26,1998,5.1,12,2.35,9,0,2,1,0,0,0,0.00,9,0,2,1,0,0,Matches
2066,Ramón Sosa,py,FW,MF,Nott'ham Forest,Premier League,25,1999,1.7,11,6.60,9,0,2,0,0,0,0,0.00,9,0,2,0,0,0,Matches
2067,Hugo Sotelo,es,MF,,Celta Vigo,La Liga,20,2003,6.8,19,2.78,15,4,0,0,0,0,0,0.00,15,4,0,0,0,0,Matches
2068,Florian Sotoca,fr,FW,MF,Lens,Ligue 1,34,1990,8.2,18,2.19,14,0,2,1,1,0,1,0.12,14,0,2,1,1,0,Matches
2069,Riccardo Sottil,it,FW,MF,Fiorentina,Serie A,25,1999,5.4,22,4.11,14,0,5,1,2,0,2,0.37,14,0,5,1,2,0,Matches
2070,Tomáš Souček,cz,MF,,West Ham,Premier League,29,1995,11.9,26,2.18,19,0,0,4,2,1,2,0.17,19,0,0,4,2,1,Matches
2071,Matìas Soulé,ar,MF,FW,Roma,Serie A,21,2003,6.0,27,4.46,18,6,0,2,1,0,0,0.00,18,6,0,2,1,0,Matches
2072,Boubakary Soumaré,fr,MF,,Leicester City,Premier League,25,1999,5.3,8,1.52,6,0,1,0,1,0,0,0.00,6,0,1,0,1,0,Matches
2073,Issa Soumaré,sn,FW,MF,Le Havre,Ligue 1,24,2000,6.9,12,1.73,8,0,0,2,2,0,1,0.14,8,0,0,2,2,0,Matches
2074,Djibril Sow,ch,MF,,Sevilla,La Liga,27,1997,8.3,21,2.53,19,0,0,1,1,0,1,0.12,19,0,0,1,1,0,Matches
2075,Saidou Sow,gn,DF,,Strasbourg,Ligue 1,22,2002,11.3,6,0.53,6,0,0,0,0,0,1,0.09,6,0,0,0,0,0,Matches
2076,Djed Spence,eng,DF,,Tottenham,Premier League,24,2000,1.6,5,3.19,3,0,1,1,0,0,3,1.91,3,0,1,1,0,0,Matches
2077,Leonardo Spinazzola,it,DF,,Napoli,Serie A,31,1993,2.9,7,2.38,5,1,1,0,0,0,1,0.34,5,1,1,0,0,0,Matches
2078,Anton Stach,de,DF,MF,Hoffenheim,Bundesliga,26,1998,13.2,17,1.29,13,0,2,0,1,1,1,0.08,13,0,2,0,1,1,Matches
2079,Jens Stage,dk,MF,,Werder Bremen,Bundesliga,28,1996,8.4,22,2.61,17,0,1,2,2,0,4,0.47,17,0,1,2,2,0,Matches
2080,Filip Stankovic,rs,GK,,Venezia,Serie A,22,2002,9.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2081,Jay Stansfield,eng,MF,,Fulham,Premier League,22,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2082,Carl Starfelt,se,DF,,Celta Vigo,La Liga,29,1995,14.2,9,0.63,8,0,0,0,0,1,1,0.07,8,0,0,0,0,1,Matches
2083,Niklas Stark,de,DF,,Werder Bremen,Bundesliga,29,1995,8.1,4,0.49,3,1,0,0,0,0,1,0.12,3,1,0,0,0,0,Matches
2084,Lucas Stassin,be,FW,,Saint-Étienne,Ligue 1,20,2004,5.9,10,1.70,6,0,1,1,2,0,5,0.85,6,0,1,1,2,0,Matches
2085,Jason Steele,eng,GK,,Brighton,Premier League,34,1990,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2086,Orri Steinn Óskarsson,is,FW,,Real Sociedad,La Liga,20,2004,3.7,3,0.82,2,0,0,1,0,0,0,0.00,2,0,0,1,0,0,Matches
2087,Pascal Stenzel,de,DF,,Stuttgart,Bundesliga,28,1996,1.3,3,2.37,2,1,0,0,0,0,0,0.00,2,1,0,0,0,0,Matches
2088,Jack Stephens,eng,DF,,Southampton,Premier League,30,1994,8.8,10,1.13,10,0,0,0,0,0,0,0.00,10,0,0,0,0,0,Matches
2089,Leonidas Stergiou,ch,DF,,Stuttgart,Bundesliga,22,2002,2.3,1,0.43,1,0,0,0,0,0,1,0.43,1,0,0,0,0,0,Matches
2090,Raheem Sterling,eng,MF,FW,Arsenal,Premier League,30,1994,1.6,7,4.26,5,0,2,0,0,0,1,0.61,5,0,2,0,0,0,Matches
2091,Enzo Sternal,fr,FW,MF,Marseille,Ligue 1,17,2007,0.3,1,3.75,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
2092,Ross Stewart,sct,FW,MF,Southampton,Premier League,28,1996,1.5,2,1.36,1,0,0,1,0,0,0,0.00,1,0,0,1,0,0,Matches
2093,Angelo Stiller,de,MF,,Stuttgart,Bundesliga,23,2001,13.3,50,3.76,41,7,1,0,1,0,3,0.23,41,7,1,0,1,0,Matches
2094,Kevin Stöger,at,MF,FW,Gladbach,Bundesliga,31,1993,7.7,67,8.69,33,22,4,1,7,0,3,0.39,33,22,4,1,7,0,Matches
2095,Stoichkov,es,MF,FW,Alavés,La Liga,31,1993,6.9,26,3.76,15,0,2,3,4,2,2,0.29,15,0,2,3,4,2,Matches
2096,Petar Stojanović,si,MF,,Empoli,Serie A,29,1995,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2097,John Stones,eng,DF,MF,Manchester City,Premier League,30,1994,3.2,5,1.57,5,0,0,0,0,0,1,0.31,5,0,0,0,0,0,Matches
2098,Jørgen Strand Larsen,no,FW,,Wolves,Premier League,24,2000,14.6,20,1.37,15,1,0,2,2,0,3,0.21,15,1,0,2,2,0,Matches
2099,Gabriel Strefezza,br,FW,MF,Como,Serie A,27,1997,13.4,50,3.74,34,10,2,2,1,1,1,0.07,34,10,2,2,1,1,Matches
2100,Cristhian Stuani,uy,FW,,Girona,La Liga,38,1986,2.9,7,2.40,3,0,1,3,0,0,2,0.69,3,0,1,3,0,0,Matches
2101,Álex Suárez,es,DF,,Las Palmas,La Liga,31,1993,12.9,6,0.46,6,0,0,0,0,0,1,0.08,6,0,0,0,0,0,Matches
2102,Denis Suárez,es,MF,FW,Villarreal,La Liga,30,1994,1.5,7,4.81,5,1,0,1,0,0,0,0.00,5,1,0,1,0,0,Matches
2103,Gabriel Suazo,cl,DF,,Toulouse,Ligue 1,27,1997,8.2,26,3.16,17,7,0,0,2,0,4,0.49,17,7,0,0,2,0,Matches
2104,Luka Sučić,hr,MF,,Real Sociedad,La Liga,22,2002,10.8,37,3.42,29,0,2,4,1,1,4,0.37,29,0,2,4,1,1,Matches
2105,Yukinari Sugawara,jp,DF,,Southampton,Premier League,24,2000,8.8,25,2.83,19,4,1,1,0,0,1,0.11,19,4,1,1,0,0,Matches
2106,Niklas Süle,de,DF,,Dortmund,Bundesliga,29,1995,5.4,5,0.92,5,0,0,0,0,0,0,0.00,5,0,0,0,0,0,Matches
2107,Ibrahim Sulemana,gh,MF,,Atalanta,Serie A,21,2003,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2108,Kamaldeen Sulemana,gh,FW,MF,Southampton,Premier League,22,2002,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2109,Crysencio Summerville,nl,FW,MF,West Ham,Premier League,23,2001,6.7,25,3.71,17,3,2,0,3,0,1,0.15,17,3,2,0,3,0,Matches
2110,Tomáš Suslov,sk,FW,MF,Hellas Verona,Serie A,22,2002,8.9,27,3.03,18,5,1,0,1,2,2,0.22,18,5,1,0,1,2,Matches
2111,Suso,es,FW,MF,Sevilla,La Liga,31,1993,1.6,13,8.24,5,3,4,1,0,0,0,0.00,5,3,4,1,0,0,Matches
2112,Zion Suzuki,jp,GK,,Parma,Serie A,22,2002,14.8,1,0.07,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
2113,Mattias Svanberg,se,MF,,Wolfsburg,Bundesliga,25,1999,4.7,8,1.70,3,0,1,1,2,1,5,1.06,3,0,1,1,2,1,Matches
2114,Marin Šverko,hr,DF,,Venezia,Serie A,26,1998,7.6,9,1.19,8,0,0,0,0,1,0,0.00,8,0,0,0,0,1,Matches
2115,Mile Svilar,rs,GK,,Roma,Serie A,25,1999,16.0,2,0.12,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
2116,Michael Svoboda,at,DF,,Venezia,Serie A,26,1998,14.6,16,1.10,14,1,1,0,0,0,0,0.00,14,1,1,0,0,0,Matches
