Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2190,Grant Ranos,am,"MF,FW",Gladbach,Bundesliga,20,2003,0.5,25,25,0,0,0,1,1,0,0,0,0,0,20,0,0
2191,Raphinha,br,"FW,MF",Barcelona,La Liga,26,1996,15.2,693,600,88,18,6,11,82,19,50,20,19,0,522,5,16
2192,Nicolai Rapp,de,DF,Werder Bremen,Bundesliga,26,1996,0.8,40,39,1,0,0,0,0,1,0,0,0,0,32,0,0
2193,Elba Rashani,xk,"MF,FW",Clermont Foot,Ligue 1,30,1993,13.1,392,382,9,3,1,0,28,3,3,0,0,0,294,1,20
2194,Marcus Rashford,eng,FW,Manchester Utd,Premier League,25,1997,25.2,742,708,26,0,6,4,35,16,3,0,0,0,559,8,18
2195,Giacomo Raspadori,it,"FW,MF",Napoli,it Serie A,23,2000,17.6,709,638,68,15,6,18,65,5,28,5,18,0,525,3,20
2196,Andrei Ratiu,ro,"DF,MF",Rayo Vallecano,La Liga,25,1998,7.0,313,253,60,4,0,1,18,56,0,0,0,0,245,0,14
2197,Raúl,es,FW,Osasuna,La Liga,22,2000,15.1,306,285,18,1,1,0,6,2,0,0,0,0,191,3,11
2198,David Raum,de,DF,RB Leipzig,Bundesliga,25,1998,30.4,2154,1675,469,63,2,11,306,277,129,46,54,2,1566,10,61
2199,Federico Ravaglia,it,GK,Bologna,it Serie A,23,1999,5.9,206,160,46,12,0,0,0,0,0,0,0,0,166,0,0
2200,David Raya,es,GK,Arsenal,Premier League,27,1995,32.0,1068,898,167,71,0,1,0,0,0,0,0,0,800,3,2
2201,Tim Ream,us,DF,Fulham,Premier League,35,1987,16.7,1060,1010,49,19,0,8,1,0,0,0,0,0,944,1,9
2202,Abderrahman Rebbach,dz,"FW,MF",Alavés,La Liga,24,1998,8.0,225,179,44,3,0,1,63,12,28,10,8,2,124,2,18
2203,Nathan Redmond,eng,"FW,MF",Burnley,Premier League,29,1994,1.6,73,71,0,0,0,1,3,0,0,0,0,0,48,2,1
2204,Harrison Reed,eng,MF,Fulham,Premier League,28,1995,14.7,748,702,46,23,2,0,19,7,5,2,3,0,627,0,24
2205,Sergio Reguilón,es,DF,Manchester Utd,Premier League,26,1996,4.6,314,252,60,5,0,1,29,49,6,1,4,0,244,2,7
2206,Sergio Reguilón,es,DF,Brentford,Premier League,26,1996,12.4,522,428,91,29,1,1,72,35,27,8,11,0,351,3,19
2207,Bobby Reid,jm,FW,Fulham,Premier League,30,1993,15.8,487,474,12,2,2,1,35,9,1,0,0,0,364,1,16
2208,Tijjani Reijnders,nl,MF,Milan,it Serie A,25,1998,31.3,1746,1669,73,33,7,2,39,14,23,11,7,0,1575,4,22
2209,Pepe Reina,es,GK,Villarreal,La Liga,40,1982,2.0,69,55,14,3,0,0,0,0,0,0,0,0,57,0,0
2210,Reinier,br,"MF,FW",Frosinone,it Serie A,21,2002,11.8,401,383,18,3,2,2,13,4,8,1,0,0,318,0,10
2211,Rocco Reitz,de,MF,Gladbach,Bundesliga,21,2002,23.7,1043,1005,33,18,11,2,15,1,0,0,0,0,782,5,43
2212,Álex Remiro,es,GK,Real Sociedad,La Liga,28,1995,36.4,1258,977,276,113,0,1,0,0,0,0,0,0,965,5,0
2213,Guillaume Restes,fr,GK,Toulouse,Ligue 1,18,2005,34.0,897,604,291,97,0,0,0,1,0,0,0,0,666,2,2
2214,Mateo Retegui,it,FW,Genoa,it Serie A,24,1999,24.6,412,381,27,0,0,0,20,2,0,0,0,0,265,4,21
2215,Marco Reus,de,"MF,FW",Dortmund,Bundesliga,34,1989,17.8,707,634,70,21,6,2,32,7,19,8,9,0,588,3,19
2216,Elvis Rexhbeçaj,xk,MF,Augsburg,Bundesliga,25,1997,22.1,709,670,37,21,3,1,21,3,3,0,2,0,523,2,19
2217,Gio Reyna,us,"FW,MF",Nott'ham Forest,Premier League,20,2002,2.6,140,129,9,4,0,0,8,1,4,3,1,0,118,2,3
2218,Gio Reyna,us,"MF,FW",Dortmund,Bundesliga,20,2002,3.1,193,188,5,2,0,2,4,2,0,0,0,0,166,0,3
2219,Chadi Riad,ma,DF,Betis,La Liga,20,2003,24.0,1198,1166,31,29,0,1,0,2,0,0,0,0,1074,1,9
2220,Alexsandro Ribeiro,br,DF,Lille,Ligue 1,23,1999,24.7,1804,1706,96,65,3,12,2,6,0,0,0,0,1615,2,9
2221,Rodrigo Ribeiro,pt,"MF,FW",Nott'ham Forest,Premier League,18,2005,0.2,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0
2222,Samuele Ricci,it,MF,Torino,it Serie A,21,2001,26.6,1310,1224,83,68,1,3,54,7,8,4,2,1,1121,3,21
2223,Declan Rice,eng,MF,Arsenal,Premier League,24,1999,35.8,2295,2181,107,48,2,17,60,1,47,38,0,0,2041,7,26
2224,Chris Richards,us,"DF,MF",Crystal Palace,Premier League,23,2000,23.3,942,902,37,18,1,5,1,14,0,0,0,0,778,3,15
2225,Amir Richardson,ma,MF,Reims,Ligue 1,21,2002,15.0,651,635,14,8,3,3,13,5,0,0,0,0,534,2,11
2226,Richarlison,br,FW,Tottenham,Premier League,26,1997,16.6,392,360,29,3,2,3,14,1,0,0,0,0,267,3,25
2227,Marco Richter,de,"MF,FW",Mainz 05,Bundesliga,25,1997,8.0,291,256,34,12,4,3,36,12,10,3,7,0,184,1,10
2228,Diego Rico,es,DF,Getafe,La Liga,30,1993,28.2,1495,1150,335,24,2,28,130,311,0,0,0,0,993,10,49
2229,Clemens Riedel,de,DF,Darmstadt 98,Bundesliga,20,2003,8.4,576,545,30,5,0,3,8,25,0,0,0,0,490,1,9
2230,Fabian Rieder,ch,MF,Rennes,Ligue 1,21,2002,4.1,212,196,14,9,0,3,9,1,4,3,0,0,169,2,4
2231,Jaïro Riedewald,nl,"MF,FW",Crystal Palace,Premier League,26,1996,2.6,113,104,7,5,0,0,3,0,2,1,0,1,87,2,3
2232,Manuel Riemann,de,GK,Bochum,Bundesliga,34,1988,33.0,1715,1313,393,184,0,8,4,0,0,0,0,0,1031,9,0
2233,Luis Rioja,es,"FW,MF",Alavés,La Liga,29,1993,27.8,855,757,91,22,2,4,174,16,53,12,22,2,551,7,51
2234,Rémy Riou,fr,GK,Lyon,Ligue 1,35,1987,3.0,104,69,35,12,0,0,0,0,0,0,0,0,80,0,0
2235,Rodrigo Riquelme,es,"DF,MF",Atlético Madrid,La Liga,23,2000,17.0,673,612,59,14,1,4,65,30,14,7,4,0,501,2,27
2236,Alberto Risco,es,MF,Getafe,La Liga,17,2005,1.5,47,44,3,0,0,0,1,3,0,0,0,0,39,0,1
2237,Mihailo Ristić,rs,"DF,MF",Celta Vigo,La Liga,27,1995,9.0,513,408,103,15,0,4,39,83,4,0,4,0,371,2,17
2238,Matt Ritchie,sct,"FW,MF",Newcastle Utd,Premier League,33,1989,1.4,93,91,2,0,0,0,7,0,2,1,0,0,70,0,3
2239,Gorka Rivera Alonso,es,DF,Getafe,La Liga,18,2004,0.0,6,5,1,0,0,0,0,1,0,0,0,0,4,0,0
2240,Sergi Roberto,es,"MF,DF",Barcelona,La Liga,31,1992,9.6,654,621,30,11,0,0,9,11,0,0,0,0,582,3,10
