Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1101,Jules Koundé,fr,DF,Barcelona,La Liga,25,1998,10.3,732,607,125,28,4,7,23,97,0,0,0,0,635,0,11
1102,Boubakar Kouyaté,ml,DF,Montpellier,Ligue 1,27,1997,1.2,28,27,0,0,0,0,0,0,0,0,0,0,21,1,0
1103,Mateo Kovačić,hr,MF,Manchester City,Premier League,30,1994,7.8,617,607,10,10,1,1,0,0,0,0,0,0,574,0,7
1104,Matej Kovar,cz,GK,Leverkusen,Bundesliga,24,2000,1.0,25,23,2,1,0,0,0,0,0,0,0,0,24,0,0
1105,Mateusz Kowalski,pl,MF,Parma,it Serie A,19,2005,0.6,12,12,0,0,0,0,0,0,0,0,0,0,8,0,1
1106,Emil Krafth,se,DF,Newcastle Utd,Premier League,30,1994,2.7,74,71,3,3,0,0,0,0,0,0,0,0,59,0,1
1107,Alex Král,cz,MF,Espanyol,La Liga,26,1998,10.4,294,286,7,6,1,3,12,1,0,0,0,0,223,1,8
1108,Andrej Kramarić,hr,MF,Hoffenheim,Bundesliga,33,1991,6.7,274,237,36,3,3,2,28,5,17,5,5,0,216,1,9
1109,Frans Krätzig,de,DF,Stuttgart,Bundesliga,21,2003,0.6,41,37,4,0,0,0,1,4,0,0,0,0,36,0,0
1110,Ladislav Krejčí,cz,DF,Girona,La Liga,25,1999,5.1,456,439,17,9,0,4,5,6,0,0,0,0,401,0,2
1111,Rasmus Kristensen,dk,"DF,MF",Eint Frankfurt,Bundesliga,27,1997,7.4,347,288,56,5,2,2,9,51,0,0,0,0,268,3,6
1112,Thomas Kristensen,dk,DF,Udinese,it Serie A,22,2002,2.1,106,98,8,5,0,0,0,2,0,0,0,0,90,0,0
1113,Nikola Krstović,me,FW,Lecce,it Serie A,24,2000,8.7,172,147,24,1,1,1,1,4,0,0,0,0,116,1,8
1114,Lukas Kübler,de,DF,Freiburg,Bundesliga,32,1992,7.0,322,255,63,7,0,0,9,56,0,0,0,0,239,4,3
1115,Takefusa Kubo,jp,"MF,FW",Real Sociedad,La Liga,23,2001,7.8,289,276,12,2,3,0,21,1,8,4,0,0,210,1,12
1116,Mohammed Kudus,gh,"MF,FW",West Ham,Premier League,24,2000,7.4,204,201,3,1,1,4,23,1,1,0,0,0,167,0,8
1117,Dejan Kulusevski,se,"MF,FW",Tottenham,Premier League,24,2000,7.5,267,233,34,0,3,0,31,2,30,13,0,0,198,0,16
1118,Sael Kumbedi,fr,DF,Lyon,Ligue 1,19,2005,2.0,92,74,18,2,1,0,5,16,0,0,0,0,77,0,2
1119,Marash Kumbulla,al,DF,Espanyol,La Liga,24,2000,9.5,443,422,20,6,0,1,3,2,0,0,0,0,381,1,1
1120,Daler Kuzyaev,ru,MF,Le Havre,Ligue 1,31,1993,3.8,158,153,5,3,0,0,4,0,2,2,0,0,124,0,2
1121,Khvicha Kvaratskhelia,ge,"MF,FW",Napoli,it Serie A,23,2001,6.8,201,173,25,10,6,2,17,4,10,8,2,0,149,3,7
1122,Moritz-Broni Kwarteng,gh,MF,Bochum,Bundesliga,26,1998,1.2,43,42,1,0,0,0,0,1,0,0,0,0,37,0,3
1123,Giorgos Kyriakopoulos,gr,DF,Monza,it Serie A,28,1996,9.0,403,297,106,17,1,0,41,76,13,3,8,0,299,0,15
1124,Rémy Labeau Lascary,gp,FW,Lens,Ligue 1,21,2003,3.3,74,72,1,0,1,0,7,0,0,0,0,0,48,1,1
1125,Gaëtan Laborde,fr,"FW,MF",Nice,Ligue 1,30,1994,1.5,45,43,1,0,0,0,5,0,0,0,0,0,35,1,1
1126,Nediljko Labrović,hr,GK,Augsburg,Bundesliga,25,1999,8.0,251,187,62,19,0,0,0,0,0,0,0,0,177,2,1
1127,Alexandre Lacazette,fr,FW,Lyon,Ligue 1,33,1991,5.9,160,153,6,0,1,1,6,0,0,0,0,0,114,1,5
1128,Maxence Lacroix,fr,DF,Crystal Palace,Premier League,24,2000,6.0,285,278,7,5,1,2,3,2,0,0,0,0,226,0,1
1129,Alban Lafont,fr,GK,Nantes,Ligue 1,25,1999,9.0,265,193,71,24,0,1,0,0,0,0,0,0,191,1,1
1130,Konrad Laimer,at,DF,Bayern Munich,Bundesliga,27,1997,2.5,171,163,7,1,0,0,4,6,0,0,0,0,148,1,6
1131,Stefan Lainer,at,DF,Gladbach,Bundesliga,32,1992,2.2,129,102,27,1,1,0,2,26,0,0,0,0,101,0,1
1132,Kenny Lala,mg,DF,Brest,Ligue 1,33,1991,7.8,455,373,80,16,0,7,24,60,3,1,2,0,359,2,10
1133,Adam Lallana,eng,MF,Southampton,Premier League,36,1988,1.9,122,120,1,0,0,0,0,0,0,0,0,0,107,1,1
1134,Mathis Lambourde,fr,"DF,MF",Hellas Verona,it Serie A,18,2006,0.1,2,2,0,0,0,0,1,0,0,0,0,0,2,0,0
1135,Mohamed Lamine Bayo,gn,"FW,MF",Lille,Ligue 1,26,1998,2.2,35,30,5,0,0,0,0,0,0,0,0,0,26,0,2
1136,Tariq Lamptey,gh,DF,Brighton,Premier League,24,2000,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
1137,Gianluca Lapadula,pe,"FW,MF",Cagliari,it Serie A,34,1990,1.5,28,27,1,0,0,0,2,0,0,0,0,0,15,0,2
1138,Cyle Larin,ca,FW,Mallorca,La Liga,29,1995,5.6,104,103,1,0,0,0,1,0,0,0,0,0,72,0,4
1139,Gautier Larsonneur,fr,GK,Saint-Étienne,Ligue 1,27,1997,9.0,336,254,81,25,0,0,0,0,0,0,0,0,216,1,0
1140,Hugo Larsson,se,MF,Eint Frankfurt,Bundesliga,20,2004,7.5,242,237,5,5,0,3,1,0,0,0,0,0,210,0,3
1141,Juanmi Latasa,es,FW,Valladolid,La Liga,23,2001,4.9,88,80,7,1,0,0,2,0,0,0,0,0,52,1,1
1142,Toni Lato,es,DF,Mallorca,La Liga,26,1997,1.9,115,93,21,1,0,0,14,20,0,0,0,0,86,1,3
1143,Roméo Lavia,be,MF,Chelsea,Premier League,20,2004,2.2,114,113,1,1,1,2,0,0,0,0,0,0,109,0,0
1144,Valentino Lazaro,at,DF,Torino,it Serie A,28,1996,8.2,424,348,75,7,0,0,49,50,18,11,6,0,327,1,4
1145,Darko Lazović,rs,"MF,FW",Hellas Verona,it Serie A,34,1990,7.0,207,178,28,1,1,0,33,20,7,3,3,0,127,1,9
1146,Manuel Lazzari,it,DF,Lazio,it Serie A,30,1993,5.5,308,255,53,7,0,0,43,46,0,0,0,0,248,0,10
1147,Julien Le Cardinal,fr,DF,Brest,Ligue 1,27,1997,4.8,232,218,12,11,0,2,1,0,0,0,0,0,195,2,0
1148,Jérémy Le Douaron,fr,FW,Brest,Ligue 1,26,1998,1.1,14,14,0,0,0,0,0,0,0,0,0,0,11,0,0
1149,Enzo Le Fée,fr,MF,Roma,it Serie A,24,2000,1.1,86,79,7,3,0,0,4,1,2,1,1,0,69,0,1
1150,Robin Le Normand,es,DF,Atlético Madrid,La Liga,27,1996,7.0,424,412,12,7,0,2,0,4,0,0,0,0,381,0,1
1151,Nicola Leali,it,GK,Genoa,it Serie A,31,1993,2.0,78,55,23,10,0,0,0,0,0,0,0,0,58,0,1
1152,Rafael Leão,pt,FW,Milan,it Serie A,25,1999,5.7,205,196,9,1,5,2,16,4,4,0,0,0,159,0,10
1153,Benjamin Lecomte,fr,GK,Montpellier,Ligue 1,33,1991,6.0,205,148,57,17,0,0,0,0,0,0,0,0,139,0,0
1154,Pierre Lees-Melou,fr,MF,Brest,Ligue 1,31,1993,1.7,120,116,3,3,0,1,1,0,0,0,0,0,103,1,4
1155,Jordan Lefort,fr,DF,Angers,Ligue 1,31,1993,9.0,537,506,27,23,1,1,5,4,0,0,0,0,432,4,8
1156,Diogo Leite,pt,DF,Union Berlin,Bundesliga,25,1999,8.0,400,371,28,16,0,3,2,12,0,0,0,0,304,1,5
1157,Maxim Leitsch,de,DF,Mainz 05,Bundesliga,26,1998,5.1,236,215,21,4,0,0,2,7,0,0,0,0,181,0,1
1158,Florian Lejeune,fr,DF,Rayo Vallecano,La Liga,33,1991,11.0,511,469,41,33,0,7,0,0,0,0,0,0,417,1,5
1159,Iñigo Lekue,es,DF,Athletic Club,La Liga,31,1993,3.5,184,149,33,4,0,0,9,29,0,0,0,0,141,2,2
1160,Nunzio Lella,it,MF,Venezia,it Serie A,24,2000,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1161,Thomas Lemar,fr,MF,Atlético Madrid,La Liga,28,1995,0.1,6,5,1,1,0,0,0,0,0,0,0,0,6,0,0
1162,Félix Lemaréchal,fr,"MF,FW",Strasbourg,Ligue 1,21,2003,1.2,44,41,3,2,0,0,3,0,1,1,0,0,34,0,1
1163,Mario Lemina,ga,MF,Wolves,Premier League,31,1993,8.5,284,271,10,1,3,1,8,3,0,0,0,0,231,3,3
1164,Clément Lenglet,fr,DF,Atlético Madrid,La Liga,29,1995,1.7,87,86,1,1,0,0,0,0,0,0,0,0,72,0,1
1165,Bernd Leno,de,GK,Fulham,Premier League,32,1992,9.0,346,291,55,24,0,0,0,0,0,0,0,0,283,0,0
1166,Donovan Léon,gf,GK,Auxerre,Ligue 1,31,1992,9.0,309,234,74,33,0,2,0,1,0,0,0,0,189,1,0
1167,Esteban Lepaul,fr,FW,Angers,Ligue 1,24,2000,1.3,24,21,2,0,0,0,1,1,0,0,0,0,18,1,1
1168,Johann Lepenant,fr,MF,Nantes,Ligue 1,22,2002,6.0,187,184,3,0,0,0,3,1,1,1,0,0,150,0,8
1169,Jefferson Lerma,co,"MF,DF",Crystal Palace,Premier League,30,1994,4.6,246,235,10,4,2,1,1,6,0,0,0,0,192,1,1
1170,Louis Leroux,fr,"MF,FW",Nantes,Ligue 1,18,2006,0.2,11,11,0,0,0,0,1,0,0,0,0,0,10,0,0
1171,Robert Lewandowski,pl,FW,Barcelona,La Liga,36,1988,9.9,199,193,4,0,0,4,2,0,0,0,0,0,141,2,12
1172,Jamie Leweling,de,"FW,MF",Stuttgart,Bundesliga,23,2001,7.2,254,241,10,1,0,0,25,9,0,0,0,0,182,3,16
1173,Rico Lewis,eng,"MF,DF",Manchester City,Premier League,19,2004,7.4,391,355,36,5,0,0,1,31,0,0,0,0,353,0,6
1174,Keane Lewis-Potter,eng,"FW,DF",Brentford,Premier League,23,2001,6.7,174,162,9,2,0,3,15,6,0,0,0,0,135,3,8
1175,Myles Lewis-Skelly,eng,DF,Arsenal,Premier League,18,2006,0.2,12,10,2,0,0,0,0,2,0,0,0,0,9,0,0
1176,Philipp Lienhart,at,DF,Freiburg,Bundesliga,28,1996,7.5,597,561,33,20,0,7,1,0,0,0,0,0,527,3,2
1177,Matthijs de Ligt,nl,DF,Manchester Utd,Premier League,25,1999,6.5,365,354,10,5,0,0,2,0,0,0,0,0,331,1,4
1178,Victor Lindelöf,se,DF,Manchester Utd,Premier League,30,1994,0.6,31,29,2,1,0,0,1,1,0,0,0,0,29,0,0
1179,Jesper Lindstrøm,dk,FW,Everton,Premier League,24,2000,1.9,59,49,8,2,0,0,10,1,5,3,2,0,40,2,2
1180,Karol Linetty,pl,MF,Torino,it Serie A,29,1995,6.5,235,226,9,8,0,0,1,0,0,0,0,0,203,0,1
1181,Samuel Lino,br,"MF,DF",Atlético Madrid,La Liga,24,1999,5.9,275,261,14,0,0,2,10,12,2,0,0,0,221,0,13
1182,Pol Lirola,es,"DF,FW",Marseille,Ligue 1,27,1997,2.2,81,64,17,1,0,0,2,16,0,0,0,0,56,0,2
1183,Dailon Livramento,cv,"FW,MF",Hellas Verona,it Serie A,23,2001,3.8,58,58,0,0,0,0,9,0,0,0,0,0,31,0,4
1184,Valentino Livramento,eng,DF,Newcastle Utd,Premier League,21,2002,5.9,279,237,40,2,0,0,7,38,0,0,0,0,220,2,9
1185,Diego Llorente,es,DF,Betis,La Liga,31,1993,11.0,636,612,23,20,0,4,1,2,0,0,0,0,542,1,0
1186,Marcos Llorente,es,"DF,MF",Atlético Madrid,La Liga,29,1995,7.0,352,307,44,3,0,1,15,41,0,0,0,0,301,1,7
1187,Gautier Lloris,fr,DF,Le Havre,Ligue 1,29,1995,9.0,378,365,12,7,0,3,1,3,0,0,0,0,321,1,2
1188,Giovani Lo Celso,ar,MF,Betis,La Liga,28,1996,5.1,302,252,50,23,5,5,36,2,25,10,9,0,238,0,5
1189,Stanislav Lobotka,sk,MF,Napoli,it Serie A,29,1994,6.7,379,371,6,6,1,0,0,0,0,0,0,0,336,2,6
1190,Manuel Locatelli,it,MF,Juventus,it Serie A,26,1998,6.6,553,540,13,13,0,8,2,0,0,0,0,0,508,0,1
1191,Ruben Loftus-Cheek,eng,MF,Milan,it Serie A,28,1996,4.7,178,176,2,2,1,0,5,0,0,0,0,0,160,0,1
1192,Enzo Loiodice,fr,MF,Las Palmas,La Liga,23,2000,2.6,180,173,7,2,0,0,7,0,5,2,1,1,146,0,5
1193,Sean Longstaff,eng,MF,Newcastle Utd,Premier League,26,1997,3.7,141,139,2,1,0,1,3,0,1,0,0,1,119,0,5
1194,Ademola Lookman,ng,"MF,FW",Atalanta,it Serie A,27,1997,4.3,203,174,29,3,1,0,28,2,24,12,9,0,150,0,8
1195,David López,es,DF,Girona,La Liga,35,1989,9.4,750,716,32,21,0,8,1,0,0,0,0,0,686,2,2
1196,Diego López,es,"MF,FW",Valencia,La Liga,22,2002,8.6,238,235,3,0,0,1,24,3,0,0,0,0,163,0,18
1197,Fermin López,es,MF,Barcelona,La Liga,21,2003,1.4,50,49,1,1,0,0,3,0,0,0,0,0,45,0,0
1198,Javi López,es,DF,Real Sociedad,La Liga,22,2002,6.1,315,247,67,5,0,4,12,62,0,0,0,0,255,1,3
1199,Roberto López,es,MF,Leganés,La Liga,24,2000,3.9,188,160,24,11,0,3,21,1,10,5,3,0,140,4,5
1200,Unai López,es,MF,Rayo Vallecano,La Liga,28,1995,6.9,416,391,23,9,2,2,10,5,6,3,1,0,352,2,5
1201,Iker Losada,es,"MF,FW",Betis,La Liga,23,2001,1.3,57,57,0,0,1,0,2,0,0,0,0,0,38,0,4
1202,Anthony Losilla,fr,MF,Bochum,Bundesliga,38,1986,5.8,167,163,3,3,0,1,3,0,0,0,0,0,133,1,1
1203,Jordan Lotomba,ch,"MF,DF",Nice,Ligue 1,26,1998,0.4,21,19,2,0,0,0,2,2,0,0,0,0,17,0,0
1204,Tom Louchet,fr,"DF,MF",Nice,Ligue 1,21,2003,1.2,51,41,9,1,0,0,7,8,0,0,0,0,34,1,1
1205,Sandi Lovrić,si,MF,Udinese,it Serie A,26,1998,5.2,193,175,17,4,0,1,16,3,10,2,4,0,152,1,4
1206,Pol Lozano,es,MF,Espanyol,La Liga,25,1999,6.2,238,223,14,7,1,6,6,2,5,1,2,0,190,1,6
1207,Lorenzo Lucca,it,FW,Udinese,it Serie A,24,2000,6.9,108,96,12,0,0,0,1,0,0,0,0,0,70,0,4
1208,Jhon Lucumí,co,DF,Bologna,it Serie A,26,1998,3.4,294,282,12,8,0,4,0,0,0,0,0,0,270,0,1
1209,José Luis Gayà,es,DF,Valencia,La Liga,29,1995,1.1,59,43,15,0,0,0,3,15,0,0,0,0,40,1,2
1210,José Luis Palomino,ar,DF,Cagliari,it Serie A,34,1990,1.3,70,64,6,2,0,0,0,3,0,0,0,0,55,0,0
1211,Douglas Luiz,br,MF,Juventus,it Serie A,26,1998,3.0,223,203,19,2,0,1,16,3,14,3,10,0,193,1,1
1212,Romelu Lukaku,be,FW,Napoli,it Serie A,31,1993,5.4,91,85,6,0,3,0,0,0,0,0,0,0,61,0,7
1213,Castello Lukeba,fr,DF,RB Leipzig,Bundesliga,21,2002,6.8,469,448,20,7,0,5,1,11,0,0,0,0,411,1,4
1214,Dodi Lukebakio,be,FW,Sevilla,La Liga,27,1997,9.3,263,242,21,4,1,3,29,2,15,10,3,0,193,0,9
1215,Saša Lukić,rs,MF,Fulham,Premier League,28,1996,6.1,307,294,13,12,0,2,2,0,1,0,1,0,280,0,5
1216,Andriy Lunin,ua,GK,Real Madrid,La Liga,25,1999,2.0,72,54,18,4,0,1,0,0,0,0,0,0,55,0,1
1217,Massimo Luongo,au,MF,Ipswich Town,Premier League,32,1992,1.6,45,43,1,1,0,0,0,0,0,0,0,0,32,1,1
1218,Sebastiano Luperto,it,DF,Cagliari,it Serie A,28,1996,9.0,413,395,17,12,0,0,3,5,0,0,0,0,341,1,4
1219,Zito Luvumbo,ao,"FW,MF",Cagliari,it Serie A,22,2002,6.1,106,98,8,0,0,0,19,0,1,0,0,0,67,0,3
1220,Charalambos Lykogiannis,gr,DF,Bologna,it Serie A,31,1993,4.5,276,234,41,7,0,1,32,22,12,1,10,0,212,1,6
1221,Senne Lynen,be,MF,Werder Bremen,Bundesliga,25,1999,6.8,317,299,16,13,1,2,0,0,0,0,0,0,270,2,2
1222,Othmane Maamma,fr,"MF,FW",Montpellier,Ligue 1,19,2005,0.5,10,9,1,0,0,0,2,1,0,0,0,0,8,0,0
1223,Ian Maatsen,nl,DF,Aston Villa,Premier League,22,2002,1.6,91,69,22,4,0,0,7,17,1,1,0,0,75,0,5
1224,Alexis Mac Allister,ar,MF,Liverpool,Premier League,25,1998,7.0,356,349,7,4,2,2,2,3,0,0,0,0,311,0,10
1225,Deiver Machado,co,DF,Lens,Ligue 1,31,1993,2.8,141,116,25,0,0,0,14,20,5,3,0,0,108,0,3
1226,Shuto Machino,jp,"FW,MF",Holstein Kiel,Bundesliga,25,1999,4.9,160,129,31,0,0,0,7,25,0,0,0,0,108,0,4
1227,Darwin Machís,ve,"FW,MF",Valladolid,La Liga,31,1993,3.0,94,80,14,4,0,2,18,1,9,5,1,0,54,0,3
1228,Yvann Macon,fr,DF,Saint-Étienne,Ligue 1,26,1998,1.6,98,84,14,4,0,1,4,10,0,0,0,0,74,0,1
1229,James Maddison,eng,MF,Tottenham,Premier League,27,1996,7.4,485,423,61,21,5,3,53,3,36,19,5,0,388,1,6
1230,Eros Maddy,nl,DF,Auxerre,Ligue 1,23,2001,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
1231,Noni Madueke,eng,FW,Chelsea,Premier League,22,2002,6.9,187,181,2,0,0,1,12,2,0,0,0,0,148,4,6
1232,Pablo Maffeo,es,DF,Mallorca,La Liga,27,1997,7.4,310,232,78,4,0,0,33,74,0,0,0,0,225,0,11
1233,Gabriel Magalhães,br,DF,Arsenal,Premier League,26,1997,8.6,460,444,16,10,0,3,3,1,0,0,0,0,405,0,4
1234,Soungoutou Magassa,fr,MF,Monaco,Ligue 1,21,2003,2.4,142,142,0,0,0,2,0,0,0,0,0,0,130,0,3
1235,Giangiacomo Magnani,it,DF,Hellas Verona,it Serie A,29,1995,5.3,195,189,5,5,0,0,1,0,0,0,0,0,160,1,1
1236,Hugo Magnetti,fr,MF,Brest,Ligue 1,26,1998,6.4,244,235,8,5,0,2,5,3,0,0,0,0,193,1,5
1237,Frank Magri,cm,FW,Toulouse,Ligue 1,25,1999,3.5,53,47,6,0,1,0,1,1,0,0,0,0,36,0,2
1238,Harry Maguire,eng,DF,Manchester Utd,Premier League,31,1993,2.7,177,164,13,6,0,1,1,0,0,0,0,0,153,0,1
1239,Jon Magunacelaya,es,MF,Real Sociedad,La Liga,24,2000,0.1,12,12,0,0,1,0,0,0,0,0,0,0,7,0,1
1240,Arne Maier,de,"MF,FW",Augsburg,Bundesliga,25,1999,2.4,162,138,23,5,1,2,22,0,18,6,9,0,130,1,5
1241,Mike Maignan,fr,GK,Milan,it Serie A,29,1995,8.0,306,253,53,19,0,0,0,0,0,0,0,0,265,0,0
1242,Patrick Mainka,de,DF,Heidenheim,Bundesliga,29,1994,8.0,331,324,6,6,0,0,0,0,0,0,0,0,282,1,0
1243,Kobbie Mainoo,eng,MF,Manchester Utd,Premier League,19,2005,6.3,289,281,8,3,1,2,1,5,0,0,0,0,255,0,6
1244,Ainsley Maitland-Niles,eng,"DF,MF",Lyon,Ligue 1,27,1997,6.2,281,233,47,2,2,0,17,34,11,7,2,0,224,1,8
1245,Radosław Majecki,pl,GK,Monaco,Ligue 1,24,1999,2.0,55,37,18,3,0,0,0,0,0,0,0,0,36,0,0
1246,Lovro Majer,hr,MF,Wolfsburg,Bundesliga,26,1998,1.5,36,32,3,0,0,1,2,1,2,2,0,0,24,1,1
1247,Jordy Makengo,fr,DF,Freiburg,Bundesliga,23,2001,0.4,19,12,7,0,0,0,1,7,0,0,0,0,19,0,0
1248,Antoine Makoumbou,cg,MF,Cagliari,it Serie A,26,1998,3.6,155,144,11,11,0,0,2,0,0,0,0,0,131,0,1
1249,Julián Malatini,ar,DF,Werder Bremen,Bundesliga,23,2001,4.3,240,236,4,3,1,0,0,1,0,0,0,0,205,0,3
1250,Daniel Maldini,it,MF,Monza,it Serie A,23,2001,5.8,155,141,14,6,0,1,15,0,5,3,2,0,113,0,2
1251,Youssef Maleh,ma,MF,Empoli,it Serie A,26,1998,3.1,80,77,2,2,1,0,1,0,0,0,0,0,59,1,4
1252,Donyell Malen,nl,"FW,DF",Dortmund,Bundesliga,25,1999,3.9,104,96,8,2,1,2,9,5,1,0,0,0,75,0,5
1253,Ruslan Malinovskyi,ua,"MF,FW",Genoa,it Serie A,31,1993,2.5,118,114,4,3,0,1,0,1,0,0,0,0,105,0,2
1254,Lennard Maloney,us,MF,Heidenheim,Bundesliga,25,1999,5.9,190,186,3,3,0,2,0,0,0,0,0,0,135,1,6
1255,Giorgi Mamardashvili,ge,GK,Valencia,La Liga,24,2000,11.0,337,231,106,37,0,1,0,0,0,0,0,0,226,0,0
1256,Dennis Man,ro,"FW,MF",Parma,it Serie A,26,1998,7.2,251,231,20,1,1,2,17,4,15,2,1,0,196,0,8
1257,Hianga Mananga Mbock,fr,MF,Brest,Ligue 1,24,1999,0.2,17,17,0,0,0,0,0,0,0,0,0,0,14,0,0
1258,Gianluca Mancini,it,DF,Roma,it Serie A,28,1996,8.1,555,527,28,19,1,0,17,8,0,0,0,0,491,0,3
1259,Steve Mandanda,fr,GK,Rennes,Ligue 1,39,1985,9.0,255,199,56,18,0,0,0,0,0,0,0,0,182,0,0
1260,Reinildo Mandava,mz,DF,Atlético Madrid,La Liga,30,1994,5.6,325,281,44,5,0,0,2,39,0,0,0,0,268,0,5
1261,Aïssa Mandi,dz,DF,Lille,Ligue 1,33,1991,3.8,267,253,13,7,0,6,3,5,0,0,0,0,249,1,0
1262,Rolando Mandragora,it,MF,Fiorentina,it Serie A,27,1997,3.0,158,146,11,8,0,3,2,0,1,0,0,0,126,1,1
1263,Orel Mangala,be,MF,Everton,Premier League,26,1998,3.1,124,122,2,2,0,0,2,0,0,0,0,0,109,0,3
1264,Orel Mangala,be,MF,Lyon,Ligue 1,26,1998,0.7,32,31,0,0,0,0,1,0,0,0,0,0,29,1,2
1265,Ryan Manning,ie,"DF,FW",Southampton,Premier League,28,1996,2.5,67,54,12,1,0,0,8,6,5,5,0,0,54,1,0
1266,Javier Manquillo,es,DF,Celta Vigo,La Liga,30,1994,4.4,273,261,12,7,1,0,1,5,0,0,0,0,244,0,3
1267,Johan Manzambi,ch,FW,Freiburg,Bundesliga,19,2005,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
1268,Alberto Manzoni,it,MF,Atalanta,it Serie A,19,2005,0.1,12,12,0,0,0,0,0,0,0,0,0,0,11,0,0
1269,Sekou Mara,fr,"FW,MF",Strasbourg,Ligue 1,22,2002,2.7,56,52,4,0,2,0,1,1,0,0,0,0,35,0,3
1270,Alessandro Marcandalli,it,DF,Genoa,it Serie A,22,2002,0.5,19,18,1,1,0,0,0,0,0,0,0,0,11,0,1
1271,Marcão,br,DF,Sevilla,La Liga,28,1996,4.3,211,195,15,9,0,0,0,0,0,0,0,0,182,1,4
1272,Filip Marchwiński,pl,MF,Lecce,it Serie A,22,2002,0.2,5,5,0,0,0,0,0,0,0,0,0,0,4,0,1
1273,Óscar de Marcos,es,DF,Athletic Club,La Liga,35,1989,5.7,319,251,68,5,2,1,12,63,0,0,0,0,248,0,5
1274,Alberto Marí,es,FW,Valencia,La Liga,23,2001,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
1275,Pablo Marí,es,DF,Monza,it Serie A,31,1993,9.0,489,446,41,16,0,1,0,2,0,0,0,0,442,2,0
1276,José María Giménez,uy,DF,Atlético Madrid,La Liga,29,1995,8.3,510,473,36,19,0,14,0,2,0,0,0,0,459,1,1
1277,Mirko Marić,hr,FW,Monza,it Serie A,29,1995,0.2,8,8,0,0,0,0,0,0,0,0,0,0,3,0,0
1278,Pablo Marín,es,MF,Real Sociedad,La Liga,21,2003,0.5,24,24,0,0,0,0,1,0,0,0,0,0,15,0,0
1279,Răzvan Marin,ro,MF,Cagliari,it Serie A,28,1996,6.6,281,238,42,17,2,0,36,1,24,1,22,0,209,1,3
1280,Guillermo Maripán,cl,DF,Torino,it Serie A,30,1994,2.4,188,183,5,4,0,1,0,0,0,0,0,0,167,0,0
1281,Mika Màrmol,es,DF,Las Palmas,La Liga,22,2002,5.6,360,329,31,8,0,1,10,18,0,0,0,0,297,0,6
1282,Omar Marmoush,eg,"FW,MF",Eint Frankfurt,Bundesliga,25,1999,7.5,151,124,26,10,2,0,24,1,14,3,10,0,109,1,3
1283,Mario Maroto,es,MF,Valladolid,La Liga,20,2003,0.2,15,15,0,0,0,0,0,0,0,0,0,0,11,0,1
1284,Marquinhos,br,DF,Paris S-G,Ligue 1,30,1994,6.0,596,583,12,8,1,2,0,4,0,0,0,0,568,1,3
1285,Aarón Martín,es,"DF,FW",Genoa,it Serie A,27,1997,7.9,320,235,82,20,0,1,61,44,18,7,10,0,216,3,2
1286,Carlos Martín,es,"FW,MF",Alavés,La Liga,22,2002,2.8,54,53,1,0,0,0,2,1,0,0,0,0,31,0,5
1287,Gerard Martín,es,DF,Barcelona,La Liga,22,2002,3.1,198,175,23,3,0,0,5,20,0,0,0,0,167,0,4
1288,Iván Martín,es,MF,Girona,La Liga,25,1999,8.3,509,495,13,10,1,0,2,3,0,0,0,0,465,1,5
1289,Jon Martin,es,DF,Real Sociedad,La Liga,18,2006,1.0,30,29,1,1,0,0,0,0,0,0,0,0,20,0,1
1290,Jonas Martin,fr,MF,Brest,Ligue 1,34,1990,4.2,213,204,8,6,0,0,1,2,0,0,0,0,186,1,4
1291,Mario Martín,es,MF,Valladolid,La Liga,20,2004,5.7,217,208,9,4,0,2,2,1,0,0,0,0,183,0,1
1292,Gabriel Martinelli,br,"MF,FW",Arsenal,Premier League,23,2001,6.1,178,172,6,0,0,1,18,5,1,1,0,0,128,0,10
1293,Arnau Martinez,es,"DF,FW",Girona,La Liga,21,2003,6.1,495,427,65,13,2,0,22,52,0,0,0,0,427,3,4
1294,Emiliano Martínez,ar,GK,Aston Villa,Premier League,32,1992,9.0,325,265,59,20,0,1,0,0,0,0,0,0,263,1,0
1295,Iñigo Martínez,es,DF,Barcelona,La Liga,33,1991,9.8,855,806,48,40,1,17,0,2,0,0,0,0,787,1,5
1296,Javi Martínez,es,MF,Osasuna,La Liga,24,1999,0.1,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0
1297,Lautaro Martínez,ar,FW,Inter,it Serie A,27,1997,7.2,136,126,9,1,4,1,3,0,0,0,0,0,100,1,4
1298,Lisandro Martínez,ar,DF,Manchester Utd,Premier League,26,1998,7.8,533,506,26,5,1,0,3,11,0,0,0,0,477,1,1
1299,Lucas Martínez Quarta,ar,DF,Fiorentina,it Serie A,28,1996,2.6,177,167,9,5,0,3,0,4,0,0,0,0,153,1,1
